"","x","y","prob"
"1",0.0833860008314195,0.0140451318749001,5.5709612889161e-08
"2",0.0833860008314195,0.0158571732859043,6.17381159702698e-08
"3",0.0833860008314195,0.0179029963448447,6.55131369087259e-08
"4",0.0833860008314195,0.0202127625362102,6.95925177747563e-08
"5",0.0833860008314195,0.0228205246471422,7.54215263158274e-08
"6",0.0833860008314195,0.0257647288062617,8.34160462035599e-08
"7",0.0833860008314195,0.0290887812933496,9.38952410197364e-08
"8",0.0833860008314195,0.0328416884763282,1.07379382728154e-07
"9",0.0833860008314195,0.0370787793101107,1.24658381243291e-07
"10",0.0833860008314195,0.0418625210490885,1.46899234438635e-07
"11",0.0833860008314195,0.0472634401992707,1.75896930552235e-07
"12",0.0833860008314195,0.0533611622876372,2.1454752819059e-07
"13",0.0833860008314195,0.0602455857779793,2.67629647465469e-07
"14",0.0833860008314195,0.068018207440222,3.43701744162708e-07
"15",0.0833860008314195,0.0767936187130928,4.59446851311254e-07
"16",0.0833860008314195,0.0867011951209492,6.51457445349172e-07
"17",0.0833860008314195,0.0978870036517667,1.01347806181517e-06
"18",0.0833860008314195,0.110515956216684,1.82906394249029e-06
"19",0.0833860008314195,0.124774240939467,4.0270044463447e-06
"20",0.0833860008314195,0.140872067120293,9.30425000884959e-06
"21",0.0833860008314195,0.159046764342746,0.000106459881434434
"22",0.0833860008314195,0.179566281414019,1.68184335796232e-05
"23",0.0833860008314195,0.202733136723062,8.00689830794727e-06
"24",0.0833860008314195,0.228888878256644,3.49930570774814e-06
"25",0.0833860008314195,0.258419119027152,1.79523355381e-06
"26",0.0833860008314195,0.291759222149235,1.13770975349177e-06
"27",0.0833860008314195,0.329400719380142,8.27087999686818e-07
"28",0.0833860008314195,0.371898557752033,6.54558087923285e-07
"29",0.0833860008314195,0.419879281133045,5.4852141136185e-07
"30",0.0833860008314195,0.474050267337556,4.79229969186759e-07
"31",0.0833860008314195,0.535210156967953,4.32343313700436e-07
"32",0.0833860008314195,0.604260627739904,3.99890056331856e-07
"33",0.0833860008314195,0.682219687879515,3.76830710912076e-07
"34",0.0833860008314195,0.770236684576374,3.59598258667273e-07
"35",0.0833860008314195,0.869609248761493,3.45496825594353e-07
"36",0.0833860008314195,0.981802426026287,3.32575571691252e-07
"37",0.0833860008314195,1.10847027572896,3.19683511425063e-07
"38",0.0833860008314195,1.25148025672299,3.06481540099693e-07
"39",0.0833860008314195,1.41294075922556,2.93421747217905e-07
"40",0.0833860008314195,1.59523218872704,2.81469392459514e-07
"41",0.0833860008314195,1.80104206021042,2.71618576255601e-07
"42",0.0833860008314195,2.03340462007316,2.64691496382639e-07
"43",0.0833860008314195,2.29574557989601,2.61102244282579e-07
"44",0.0833860008314195,2.5919326215667,2.60876858712473e-07
"45",0.0833860008314195,2.92633241835359,2.63464318441467e-07
"46",0.0833860008314195,3.30387501258846,2.67687648735132e-07
