"","Round..FDP.","X1D_MLE","X1D_NPMLE","X2D_NPMLE","X1D_Proj","Welch","B_F","Pooled_t","EV_NPMLE","EV2_NPMLE"
"1",1,0,0,0,0,0,0,0,0,0.240694789081886
"2",2,0,0,0,0,0,0,0,0,0.25462962962963
"3",3,0,0,0,0,0,0,0,0,0.261682242990654
"4",4,0,0,0,0,0,0,0,0,0.235565819861432
"5",5,0,0,0,0,0,0,0,0,0.213197969543147
"6",6,0,0,0,0,0,0,0,0,0.228365384615385
"7",7,0,0,0,0,0,0,0,0,0.226851851851852
"8",8,0,0,0,0,0,0,0,0,0.202933985330073
"9",9,0,0,0,0,0,0,0,0,0.255172413793103
"10",10,0,0,0,0,0,0,0,0,0.232558139534884
"11",11,0,0,0,0,0,0,0,0,0.232718894009217
"12",12,0,0,0,0,0,0,0,0,0.245575221238938
"13",13,0,0,0,0,0,0,0,0,0.23728813559322
"14",14,0,0,0,0,0,0,0,0,0.205673758865248
"15",15,0,0,0,0,0,0,0,0,0.233031674208145
"16",16,0,0,0,0,0,0,0,0,0.211363636363636
"17",17,0,0,0,0,0,0,0,0,0.235697940503432
"18",18,0,0,0,0,0,0,0,0,0.237163814180929
"19",19,0,0,0,0,0,0,0,0,0.247663551401869
"20",20,0,0,0,0,0,0,0,0,0.209026128266033
"21",21,0,0,0,0,0,0,0,0,0.241784037558685
"22",22,0,0,0,0,0,0,0,0,0.232736572890026
"23",23,0,0,0,0,0,0,0,0,0.213399503722084
"24",24,0,0,0,0,0,0,0,0,0.205250596658711
"25",25,0,0,0,0,0,0,0,0,0.233796296296296
"26",26,0,0,0,0,0,0,0,0,0.203007518796992
"27",27,0,0,0,0,0,0,0,0,0.230392156862745
"28",28,0,0,0,0,0,0,0,0,0.257206208425721
"29",29,0,0,0,0,0,0,0,0,0.248259860788863
"30",30,0,0,0,0,0,0,0,0,0.261682242990654
"31",31,0,0,0,0,0,0,0,0,0.262605042016807
"32",32,0,0,0,0,0,0,0,0,0.245238095238095
"33",33,0,0,0,0,0,0,0,0,0.234883720930233
"34",34,0,0,0,0,0,0,0,0,0.255474452554745
"35",35,0,0,0,0,0,0,0,0,0.232876712328767
"36",36,0,0,0,0,0,0,0,0,0.221411192214112
"37",37,0,0,0,0,0,0,0,0,0.238202247191011
"38",38,0,0,0,0,0,0,0,0,0.26879271070615
"39",39,0,0,0,0,0,0,0,0,0.222737819025522
"40",40,0,0,0,0,0,0,0,0,0.221428571428571
"41",41,0,0,0,0,0,0,0,0,0.212264150943396
"42",42,0,0,0,0,0,0,0,0,0.229857819905213
"43",43,0,0,0,0,0,0,0,0,0.246606334841629
"44",44,0,0,0,0,0,0,0,0,0.226635514018692
"45",45,0,0,0,0,0,0,0,0,0.21923937360179
"46",46,0,0,0,0,0,0,0,0,0.273333333333333
"47",47,0,0,0,0,0,0,0,0,0.258215962441315
"48",48,0,0,0,0,0,0,0,0,0.231325301204819
"49",49,0,0,0,0,0,0,0,0,0.258660508083141
"50",50,0,0,0,0,0,0,0,0,0.263403263403263
