"","Round..FDP.","X1D_MLE","X1D_NPMLE","X2D_NPMLE","X1D_Proj","Welch"
"1",1,0,0.105042016806723,0.123745819397993,0.105485232067511,0.244897959183673
"2",2,0,0.0756972111553785,0.0925266903914591,0.0756972111553785,0.233333333333333
"3",3,0,0.119453924914676,0.119122257053292,0.117241379310345,0.247474747474747
"4",4,0,0.0952380952380952,0.137931034482759,0.0952380952380952,0.235849056603774
"5",5,0,0.127413127413127,0.0955631399317406,0.124031007751938,0.271276595744681
"6",6,0,0.0984251968503937,0.0498084291187739,0.0887096774193548,0.21608040201005
"7",7,0,0.0826771653543307,0.0949152542372881,0.0826771653543307,0.204419889502762
"8",8,0,0.0932203389830508,0.106060606060606,0.0932203389830508,0.248554913294798
"9",9,0,0.0980392156862745,0.101754385964912,0.0980392156862745,0.252336448598131
"10",10,0,0.1015625,0.108391608391608,0.0984251968503937,0.237668161434978
"11",11,0,0.0756972111553785,0.0918727915194346,0.076,0.23728813559322
"12",12,0,0.0922509225092251,0.107023411371237,0.0823970037453183,0.251162790697674
"13",13,0,0.0932835820895522,0.119601328903654,0.0932835820895522,0.216494845360825
"14",14,0,0.121428571428571,0.0880281690140845,0.122302158273381,0.232804232804233
"15",15,0,0.0778210116731518,0.0909090909090909,0.0753968253968254,0.263440860215054
"16",16,0,0.08300395256917,0.0925925925925926,0.0826771653543307,0.214285714285714
"17",17,0,0.0677966101694915,0.0631970260223048,0.0680851063829787,0.217616580310881
"18",18,0,0.116541353383459,0.100334448160535,0.109848484848485,0.214953271028037
"19",19,0,0.0819672131147541,0.0676691729323308,0.0819672131147541,0.252525252525253
"20",20,0,0.0633484162895928,0.072992700729927,0.0633484162895928,0.195652173913043
"21",21,0,0.0829875518672199,0.0617760617760618,0.0836820083682008,0.190751445086705
"22",22,0,0.0858369098712446,0.0902255639097744,0.0862068965517241,0.209876543209877
"23",23,0,0.116731517509728,0.108771929824561,0.113725490196078,0.195530726256983
"24",24,0,0.0826771653543307,0.096085409252669,0.08300395256917,0.166666666666667
"25",25,0,0.0873015873015873,0.0798611111111111,0.0836653386454183,0.237623762376238
"26",26,0,0.0743494423791822,0.0748299319727891,0.0706319702602231,0.247663551401869
"27",27,0,0.07421875,0.0865051903114187,0.0748031496062992,0.232323232323232
"28",28,0,0.129032258064516,0.132686084142395,0.129032258064516,0.223958333333333
"29",29,0,0.122529644268775,0.140893470790378,0.116465863453815,0.255434782608696
"30",30,0,0.108108108108108,0.0964630225080386,0.108474576271186,0.208530805687204
"31",31,0,0.0702479338842975,0.0896551724137931,0.0708333333333333,0.240223463687151
"32",32,0,0.0602409638554217,0.0836236933797909,0.0566801619433198,0.230392156862745
"33",33,0,0.0873015873015873,0.0780669144981413,0.0887096774193548,0.215686274509804
"34",34,0,0.120833333333333,0.122033898305085,0.120833333333333,0.263681592039801
"35",35,0,0.0783582089552239,0.0909090909090909,0.0780669144981413,0.209039548022599
"36",36,0,0.069672131147541,0.0690909090909091,0.0691056910569106,0.19774011299435
"37",37,0,0.10188679245283,0.0878378378378378,0.0988593155893536,0.189944134078212
"38",38,0,0.118518518518519,0.0842105263157895,0.118518518518519,0.234285714285714
"39",39,0,0.0782608695652174,0.0866425992779783,0.0782608695652174,0.233532934131737
"40",40,0,0.0671641791044776,0.107843137254902,0.0636704119850187,0.247787610619469
"41",41,0,0.0790513833992095,0.0868055555555556,0.0756972111553785,0.15625
"42",42,0,0.0847457627118644,0.109090909090909,0.0847457627118644,0.275862068965517
"43",43,0,0.0954198473282443,0.0947368421052632,0.0923076923076923,0.231884057971014
"44",44,0,0.0698689956331878,0.0805860805860806,0.0701754385964912,0.18452380952381
"45",45,0,0.0946969696969697,0.116666666666667,0.0946969696969697,0.193333333333333
"46",46,0,0.103734439834025,0.0871212121212121,0.1,0.197452229299363
"47",47,0,0.101818181818182,0.0814332247557003,0.101818181818182,0.234375
"48",48,0,0.0964285714285714,0.0774410774410774,0.0964285714285714,0.180851063829787
"49",49,0,0.0625,0.0878378378378378,0.062015503875969,0.163841807909605
"50",50,0,0.0740740740740741,0.112244897959184,0.0702479338842975,0.233830845771144
