"","Algorithm","Power","FDR"
"1","1D_NPMLE",0.40704,0.0903880512409014
"2","2D_NPMLE",0.54596,0.0928621734553448
"3","Welch",0.32028,0.057442113143141
"4","B_F",0.00024,0
"5","Pooled_t",0.4078,0.0916411928867839
