"","Round..FDP.","X1D_MLE","X1D_NPMLE","X2D_NPMLE","X1D_Proj","Welch","B_F","Pooled_t","EV_NPMLE","EV2_NPMLE"
"1",1,0,0,0,0,0,0,0,0,0.17960088691796
"2",2,0,0,0,0,0,0,0,0,0.134663341645885
"3",3,0,0,0,0,0,0,0,0,0.169300225733634
"4",4,0,0,0,0,0,0,0,0,0.14975845410628
"5",5,0,0,0,0,0,0,0,0,0.151219512195122
"6",6,0,0,0,0,0,0,0,0,0.18
"7",7,0,0,0,0,0,0,0,0,0.134433962264151
"8",8,0,0,0,0,0,0,0,0,0.163170163170163
"9",9,0,0,0,0,0,0,0,0,0.167064439140811
"10",10,0,0,0,0,0,0,0,0,0.119897959183673
"11",11,0,0,0,0,0,0,0,0,0.173913043478261
"12",12,0,0,0,0,0,0,0,0,0.152777777777778
"13",13,0,0,0,0,0,0,0,0,0.186936936936937
"14",14,0,0,0,0,0,0,0,0,0.123115577889447
"15",15,0,0,0,0,0,0,0,0,0.150485436893204
"16",16,0,0,0,0,0,0,0,0,0.148314606741573
"17",17,0,0,0,0,0,0,0,0,0.170560747663551
"18",18,0,0,0,0,0,0,0,0,0.141388174807198
"19",19,0,0,0,0,0,0,0,0,0.164785553047404
"20",20,0,0,0,0,0,0,0,0,0.139810426540284
"21",21,0,0,0,0,0,0,0,0,0.157043879907621
"22",22,0,0,0,0,0,0,0,0,0.119289340101523
"23",23,0,0,0,0,0,0,0,0,0.13785046728972
"24",24,0,0,0,0,0,0,0,0,0.15311004784689
"25",25,0,0,0,0,0,0,0,0,0.121951219512195
"26",26,0,0,0,0,0,0,0,0,0.137844611528822
"27",27,0,0,0,0,0,0,0,0,0.165450121654501
"28",28,0,0,0,0,0,0,0,0,0.173913043478261
"29",29,0,0,0,0,0,0,0,0,0.13625304136253
"30",30,0,0,0,0,0,0,0,0,0.164810690423163
"31",31,0,0,0,0,0,0,0,0,0.169977924944812
"32",32,0,0,0,0,0,0,0,0,0.159817351598174
"33",33,0,0,0,0,0,0,0,0,0.148837209302326
"34",34,0,0,0,0,0,0,0,0,0.137767220902613
"35",35,0,0,0,0,0,0,0,0,0.186206896551724
"36",36,0,0,0,0,0,0,0,0,0.16628701594533
"37",37,0,0,0,0,0,0,0,0,0.180522565320665
"38",38,0,0,0,0,0,0,0,0,0.142512077294686
"39",39,0,0,0,0,0,0,0,0,0.138823529411765
"40",40,0,0,0,0,0,0,0,0,0.154028436018957
"41",41,0,0,0,0,0,0,0,0,0.170353982300885
"42",42,0,0,0,0,0,0,0,0,0.157635467980296
"43",43,0,0,0,0,0,0,0,0,0.138107416879795
"44",44,0,0,0,0,0,0,0,0,0.141860465116279
"45",45,0,0,0,0,0,0,0,0,0.146039603960396
"46",46,0,0,0,0,0,0,0,0,0.136574074074074
"47",47,0,0,0,0,0,0,0,0,0.162735849056604
"48",48,0,0,0,0,0,0,0,0,0.154028436018957
"49",49,0,0,0,0,0,0,0,0,0.154040404040404
"50",50,0,0,0,0,0,0,0,0,0.134939759036145
