"","Round..FDP.","X1D_MLE","X1D_NPMLE","X2D_NPMLE","X1D_Proj","Welch","B_F","Pooled_t"
"1",1,0,0.106382978723404,0.0824468085106383,0,0.105263157894737,0.0456026058631922,0.106382978723404
"2",2,0,0.0842696629213483,0.0846560846560847,0,0.0718562874251497,0.023972602739726,0.0840336134453782
"3",3,0,0.104838709677419,0.111392405063291,0,0.0971428571428571,0.0459016393442623,0.104838709677419
"4",4,0,0.102777777777778,0.106951871657754,0,0.103244837758112,0.0398550724637681,0.103064066852368
"5",5,0,0.0858725761772853,0.0828877005347594,0,0.0916905444126074,0.0411392405063291,0.0858725761772853
"6",6,0,0.0694444444444444,0.0795755968169761,0,0.0988700564971751,0.0429042904290429,0.0694444444444444
"7",7,0,0.0814606741573034,0.0785907859078591,0,0.0864553314121038,0.027027027027027,0.0861111111111111
"8",8,0,0.0687679083094556,0.0762942779291553,0,0.0906432748538012,0.0426229508196721,0.0687679083094556
"9",9,0,0.0740740740740741,0.102981029810298,0,0.0962099125364431,0.037037037037037,0.0740740740740741
"10",10,0,0.0810055865921788,0.078804347826087,0,0.110803324099723,0.0342465753424658,0.0812324929971989
"11",11,0,0.105555555555556,0.0943396226415094,0,0.0964912280701754,0.0457746478873239,0.100558659217877
"12",12,0,0.0706214689265537,0.0904255319148936,0,0.114942528735632,0.0482758620689655,0.0732394366197183
"13",13,0,0.0744047619047619,0.0865921787709497,0,0.101492537313433,0.036231884057971,0.0744047619047619
"14",14,0,0.0991735537190083,0.105405405405405,0,0.103244837758112,0.0380622837370242,0.0969529085872576
"15",15,0,0.078167115902965,0.0822622107969152,0,0.0967741935483871,0.0324675324675325,0.078167115902965
"16",16,0,0.0981432360742706,0.0921052631578947,0,0.0904109589041096,0.0504731861198738,0.0984042553191489
"17",17,0,0.114130434782609,0.101604278074866,0,0.102857142857143,0.0529801324503311,0.114130434782609
"18",18,0,0.0723860589812333,0.0712468193384224,0,0.0848806366047745,0.0340557275541796,0.0723860589812333
"19",19,0,0.092436974789916,0.0869565217391304,0,0.109826589595376,0.0486111111111111,0.092436974789916
"20",20,0,0.0662650602409639,0.0708215297450425,0,0.073394495412844,0.0275862068965517,0.0662650602409639
"21",21,0,0.0891364902506964,0.0848806366047745,0,0.0835820895522388,0.0343642611683849,0.0893854748603352
"22",22,0,0.105691056910569,0.0694444444444444,0,0.103641456582633,0.0576923076923077,0.105691056910569
"23",23,0,0.0545454545454545,0.0681818181818182,0,0.0705521472392638,0.0366300366300366,0.0542168674698795
"24",24,0,0.0951086956521739,0.0795755968169761,0,0.103932584269663,0.0437710437710438,0.092896174863388
"25",25,0,0.0935828877005348,0.10997442455243,0,0.0754189944134078,0.0353697749196141,0.0913978494623656
"26",26,0,0.109919571045576,0.102094240837696,0,0.0883190883190883,0.0365448504983389,0.10752688172043
"27",27,0,0.0898876404494382,0.0894308943089431,0,0.0870870870870871,0.0384615384615385,0.0847457627118644
"28",28,0,0.0753012048192771,0.0670553935860058,0,0.0691823899371069,0.0259259259259259,0.0753012048192771
"29",29,0,0.0578034682080925,0.0696378830083565,0,0.0645161290322581,0.0299003322259136,0.0578034682080925
"30",30,0,0.137096774193548,0.11968085106383,0,0.139344262295082,0.0791139240506329,0.13903743315508
"31",31,0,0.122077922077922,0.107416879795396,0,0.10989010989011,0.0490196078431373,0.122077922077922
"32",32,0,0.0914127423822715,0.0813648293963255,0,0.0985507246376812,0.0533333333333333,0.0914127423822715
"33",33,0,0.099236641221374,0.0886075949367089,0,0.101648351648352,0.0625,0.101522842639594
"34",34,0,0.0581039755351682,0.0749279538904899,0,0.0759878419452888,0.0287769784172662,0.0581039755351682
"35",35,0,0.107969151670951,0.137019230769231,0,0.0943396226415094,0.0574018126888218,0.105670103092784
"36",36,0,0.0764872521246459,0.10054347826087,0,0.0760233918128655,0.0305084745762712,0.0816901408450704
"37",37,0,0.18925831202046,0.107438016528926,0,0.113095238095238,0.0431654676258993,0.087719298245614
"38",38,0,0.0891364902506964,0.110824742268041,0,0.119444444444444,0.0416666666666667,0.0916666666666667
"39",39,0,0.0668449197860963,0.0533333333333333,0,0.0944444444444444,0.0358306188925081,0.0668449197860963
"40",40,0,0.1,0.0981432360742706,0,0.112068965517241,0.0559210526315789,0.0997150997150997
"41",41,0,0.0705882352941176,0.0621468926553672,0,0.0855457227138643,0.0390070921985816,0.0707964601769911
"42",42,0,0.088,0.11576354679803,0,0.0921409214092141,0.0462962962962963,0.088
"43",43,0,0.0830945558739255,0.0916666666666667,0,0.0982658959537572,0.0384615384615385,0.0830945558739255
"44",44,0,0.104109589041096,0.0773480662983425,0,0.0898550724637681,0.0463576158940397,0.104683195592287
"45",45,0,0.0728862973760933,0.0810055865921788,0,0.081570996978852,0.0311418685121107,0.0699708454810496
"46",46,0,0.123076923076923,0.125,0,0.110810810810811,0.0429447852760736,0.120822622107969
"47",47,0,0.0983606557377049,0.0899470899470899,0,0.0857988165680473,0.0439189189189189,0.105691056910569
"48",48,0,0.0581395348837209,0.0633608815426997,0,0.0753623188405797,0.0355987055016181,0.0635838150289017
"49",49,0,0.0819672131147541,0.0868421052631579,0,0.0821529745042493,0.0412698412698413,0.0819672131147541
"50",50,0,0.0689655172413793,0.0976253298153034,0,0.0750750750750751,0.0462046204620462,0.0662824207492795
