"","Algorithm","Power","FDR"
"1","1D_NPMLE",0.6524,0.0894614744937629
"2","2D_NPMLE",0.68,0.0914916873458
"3","Welch",0.64136,0.0817624061603271
"4","B_F",0.59816,0.0379322325332829
"5","Pooled_t",0.6526,0.0895889726154379
