"","Round..FDP.","X1D_MLE","X1D_NPMLE","X2D_NPMLE","X1D_Proj","Welch","B_F","Pooled_t"
"1",1,0,0,0,0,0,0.03125,0
"2",2,0,0,0,0,0,0.0318725099601594,0
"3",3,0,0,0,0,0,0.0212765957446809,0
"4",4,0,0,0,0,0,0.04,0
"5",5,0,0,0,0,0,0.0311111111111111,0
"6",6,0,0,0,0,0,0.0300751879699248,0
"7",7,0,0,0,0,0,0.0241935483870968,0
"8",8,0,0,0,0,0,0.05,0
"9",9,0,0,0,0,0,0.0234375,0
"10",10,0,0,0,0,0,0.0376569037656904,0
"11",11,0,0,0,0,0,0.0114942528735632,0
"12",12,0,0,0,0,0,0.0200803212851406,0
"13",13,0,0,0,0,0,0.0267175572519084,0
"14",14,0,0,0,0,0,0.0354330708661417,0
"15",15,0,0,0,0,0,0.0368852459016393,0
"16",16,0,0,0,0,0,0.0297872340425532,0
"17",17,0,0,0,0,0,0.0509803921568627,0
"18",18,0,0,0,0,0,0.032258064516129,0
"19",19,0,0,0,0,0,0.0164609053497942,0
"20",20,0,0,0,0,0,0.0288065843621399,0
"21",21,0,0,0,0,0,0.0291666666666667,0
"22",22,0,0,0,0,0,0.0458715596330275,0
"23",23,0,0,0,0,0,0.0241935483870968,0
"24",24,0,0,0,0,0,0.0240384615384615,0
"25",25,0,0,0,0,0,0.0298507462686567,0
"26",26,0,0,0,0,0,0.0352941176470588,0
"27",27,0,0,0,0,0,0.0405405405405405,0
"28",28,0,0,0,0,0,0.0210084033613445,0
"29",29,0,0,0,0,0,0.052863436123348,0
"30",30,0,0,0,0,0,0.0365853658536585,0
"31",31,0,0,0,0,0,0.0172413793103448,0
"32",32,0,0,0,0,0,0.0560747663551402,0
"33",33,0,0,0,0,0,0.0327868852459016,0
"34",34,0,0,0,0,0,0.0371747211895911,0
"35",35,0,0,0,0,0,0.0297397769516729,0
"36",36,0,0,0,0,0,0.0468085106382979,0
"37",37,0,0,0,0,0,0.021551724137931,0
"38",38,0,0,0,0,0,0.0520446096654275,0
"39",39,0,0,0,0,0,0.0622568093385214,0
"40",40,0,0,0,0,0,0.033195020746888,0
"41",41,0,0,0,0,0,0.033195020746888,0
"42",42,0,0,0,0,0,0.025531914893617,0
"43",43,0,0,0,0,0,0.0304347826086957,0
"44",44,0,0,0,0,0,0.0240963855421687,0
"45",45,0,0,0,0,0,0.0212765957446809,0
"46",46,0,0,0,0,0,0.0260869565217391,0
"47",47,0,0,0,0,0,0.03690036900369,0
"48",48,0,0,0,0,0,0.0317460317460317,0
"49",49,0,0,0,0,0,0.0300751879699248,0
"50",50,0,0,0,0,0,0.0509803921568627,0
