"","Round..FDP.","X1D_MLE","X1D_NPMLE","X2D_NPMLE","X1D_Proj","Welch"
"1",1,0.0927152317880795,0.09,0.0906148867313916,0.0869565217391304,0.158671586715867
"2",2,0.109271523178808,0.111842105263158,0.128440366972477,0.111842105263158,0.195035460992908
"3",3,0.0618556701030928,0.0520833333333333,0.0849056603773585,0.0520833333333333,0.146067415730337
"4",4,0.110032362459547,0.104234527687296,0.0911949685534591,0.101307189542484,0.176245210727969
"5",5,0.100917431192661,0.100917431192661,0.088145896656535,0.101226993865031,0.157706093189964
"6",6,0.0689655172413793,0.0719178082191781,0.0833333333333333,0.0689655172413793,0.164179104477612
"7",7,0.060790273556231,0.0615384615384615,0.0746268656716418,0.0609756097560976,0.151006711409396
"8",8,0.0965732087227414,0.0993788819875776,0.0892307692307692,0.0993788819875776,0.209230769230769
"9",9,0.067741935483871,0.0709677419354839,0.0917159763313609,0.0647249190938511,0.10752688172043
"10",10,0.0963455149501661,0.0963455149501661,0.104938271604938,0.0933333333333333,0.14176245210728
"11",11,0.0894039735099338,0.0774410774410774,0.100303951367781,0.0714285714285714,0.162629757785467
"12",12,0.100313479623824,0.1,0.0973451327433628,0.100313479623824,0.167202572347267
"13",13,0.0863787375415282,0.0836120401337793,0.0844155844155844,0.0838926174496644,0.177304964539007
"14",14,0.096969696969697,0.096969696969697,0.0794117647058823,0.0966767371601208,0.177049180327869
"15",15,0.100294985250737,0.100294985250737,0.107042253521127,0.100591715976331,0.153333333333333
"16",16,0.0673076923076923,0.0702875399361022,0.0861538461538462,0.0702875399361022,0.180272108843537
"17",17,0.107594936708861,0.110062893081761,0.0939393939393939,0.10410094637224,0.162544169611307
"18",18,0.088145896656535,0.0909090909090909,0.0914454277286136,0.0909090909090909,0.169550173010381
"19",19,0.10223642172524,0.101910828025478,0.0788643533123028,0.10223642172524,0.173770491803279
"20",20,0.0828025477707006,0.0828025477707006,0.0666666666666667,0.0825396825396825,0.160839160839161
"21",21,0.112044817927171,0.114206128133705,0.10803324099723,0.112044817927171,0.175548589341693
"22",22,0.097972972972973,0.101010101010101,0.104430379746835,0.100334448160535,0.179487179487179
"23",23,0.10126582278481,0.10126582278481,0.103244837758112,0.10126582278481,0.142857142857143
"24",24,0.0804195804195804,0.0833333333333333,0.089171974522293,0.0804195804195804,0.161290322580645
"25",25,0.0859872611464968,0.0859872611464968,0.0762195121951219,0.0862619808306709,0.117857142857143
"26",26,0.100917431192661,0.100609756097561,0.0895953757225433,0.100917431192661,0.143344709897611
"27",27,0.0716612377850163,0.0714285714285714,0.0883280757097792,0.0746753246753247,0.151624548736462
"28",28,0.0869565217391304,0.0869565217391304,0.0994152046783626,0.0869565217391304,0.188118811881188
"29",29,0.0903426791277259,0.0903426791277259,0.116959064327485,0.0903426791277259,0.141342756183746
"30",30,0.0725552050473186,0.0725552050473186,0.0526315789473684,0.0725552050473186,0.196774193548387
"31",31,0.0684931506849315,0.0687285223367698,0.0803858520900322,0.0687285223367698,0.141732283464567
"32",32,0.0752688172043011,0.0818505338078292,0.0983050847457627,0.0752688172043011,0.157894736842105
"33",33,0.0739549839228296,0.0709677419354839,0.081570996978852,0.0739549839228296,0.135338345864662
"34",34,0.0940438871473354,0.0940438871473354,0.0840840840840841,0.0965732087227414,0.163763066202091
"35",35,0.0759075907590759,0.0816993464052288,0.0761904761904762,0.0786885245901639,0.1328125
"36",36,0.0833333333333333,0.0830670926517572,0.06875,0.0830670926517572,0.144486692015209
"37",37,0.125,0.124223602484472,0.103125,0.124610591900312,0.176258992805755
"38",38,0.108108108108108,0.102719033232628,0.072289156626506,0.102719033232628,0.163398692810458
"39",39,0.084375,0.0817610062893082,0.0914454277286136,0.0846394984326019,0.184300341296928
"40",40,0.0610169491525424,0.0614334470989761,0.0886075949367089,0.0614334470989761,0.152173913043478
"41",41,0.0711864406779661,0.0711864406779661,0.0725552050473186,0.0711864406779661,0.164383561643836
"42",42,0.100334448160535,0.102990033222591,0.120481927710843,0.103333333333333,0.191881918819188
"43",43,0.0817610062893082,0.0875,0.0825688073394495,0.0880503144654088,0.160130718954248
"44",44,0.115015974440895,0.111821086261981,0.0833333333333333,0.111821086261981,0.180887372013652
"45",45,0.109195402298851,0.111428571428571,0.102272727272727,0.111428571428571,0.170418006430868
"46",46,0.0844155844155844,0.0816993464052288,0.0928792569659443,0.0814332247557003,0.213523131672598
"47",47,0.0679012345679012,0.0676923076923077,0.0731707317073171,0.0679012345679012,0.152482269503546
"48",48,0.0615384615384615,0.0615384615384615,0.0737463126843658,0.0615384615384615,0.158940397350993
"49",49,0.095679012345679,0.0928792569659443,0.0949554896142433,0.0900621118012422,0.159259259259259
"50",50,0.0694864048338369,0.0694864048338369,0.0612244897959184,0.0694864048338369,0.130718954248366
