"","Round..FDP.","X1D_MLE","X1D_NPMLE","X2D_NPMLE","X1D_Proj","Welch","B_F","Pooled_t","EV_NPMLE","EV2_NPMLE"
"1",1,0,0,0,0,0,0,0,0,0.0655737704918033
"2",2,0,0,0,0,0,0,0,0,0.107936507936508
"3",3,0,0,0,0,0,0,0,0,0.0646153846153846
"4",4,0,0,0,0,0,0,0,0,0.0933333333333333
"5",5,0,0,0,0,0,0,0,0,0.0846905537459283
"6",6,0,0,0,0,0,0,0,0,0.0634920634920635
"7",7,0,0,0,0,0,0,0,0,0.110091743119266
"8",8,0,0,0,0,0,0,0,0,0.0828402366863905
"9",9,0,0,0,0,0,0,0,0,0.077639751552795
"10",10,0,0,0,0,0,0,0,0,0.105590062111801
"11",11,0,0,0,0,0,0,0,0,0.0928792569659443
"12",12,0,0,0,0,0,0,0,0,0.0660660660660661
"13",13,0,0,0,0,0,0,0,0,0.0749185667752443
"14",14,0,0,0,0,0,0,0,0,0.0953846153846154
"15",15,0,0,0,0,0,0,0,0,0.0736196319018405
"16",16,0,0,0,0,0,0,0,0,0.0849673202614379
"17",17,0,0,0,0,0,0,0,0,0.0732484076433121
"18",18,0,0,0,0,0,0,0,0,0.0985507246376812
"19",19,0,0,0,0,0,0,0,0,0.0889570552147239
"20",20,0,0,0,0,0,0,0,0,0.0779220779220779
"21",21,0,0,0,0,0,0,0,0,0.0985074626865672
"22",22,0,0,0,0,0,0,0,0,0.116129032258065
"23",23,0,0,0,0,0,0,0,0,0.13905325443787
"24",24,0,0,0,0,0,0,0,0,0.0570469798657718
"25",25,0,0,0,0,0,0,0,0,0.0662460567823344
"26",26,0,0,0,0,0,0,0,0,0.0924092409240924
"27",27,0,0,0,0,0,0,0,0,0.0830769230769231
"28",28,0,0,0,0,0,0,0,0,0.0576271186440678
"29",29,0,0,0,0,0,0,0,0,0.0655172413793104
"30",30,0,0,0,0,0,0,0,0,0.0654205607476635
"31",31,0,0,0,0,0,0,0,0,0.0654205607476635
"32",32,0,0,0,0,0,0,0,0,0.0906148867313916
"33",33,0,0,0,0,0,0,0,0,0.0714285714285714
"34",34,0,0,0,0,0,0,0,0,0.0891089108910891
"35",35,0,0,0,0,0,0,0,0,0.0876132930513595
"36",36,0,0,0,0,0,0,0,0,0.114705882352941
"37",37,0,0,0,0,0,0,0,0,0.0903426791277259
"38",38,0,0,0,0,0,0,0,0,0.0961538461538462
"39",39,0,0,0,0,0,0,0,0,0.0963455149501661
"40",40,0,0,0,0,0,0,0,0,0.0820668693009119
"41",41,0,0,0,0,0,0,0,0,0.109034267912773
"42",42,0,0,0,0,0,0,0,0,0.0936454849498328
"43",43,0,0,0,0,0,0,0,0,0.0731707317073171
"44",44,0,0,0,0,0,0,0,0,0.0782312925170068
"45",45,0,0,0,0,0,0,0,0,0.0721311475409836
"46",46,0,0,0,0,0,0,0,0,0.0830670926517572
"47",47,0,0,0,0,0,0,0,0,0.093167701863354
"48",48,0,0,0,0,0,0,0,0,0.0971786833855799
"49",49,0,0,0,0,0,0,0,0,0.0903614457831325
"50",50,0,0,0,0,0,0,0,0,0.0965732087227414
