"","Round..FDP.","X1D_MLE","X1D_NPMLE","X2D_NPMLE","X1D_Proj","Welch","B_F","Pooled_t","EV_NPMLE","EV2_NPMLE"
"1",1,0,0,0,0,0,0,0,0,0.0734463276836158
"2",2,0,0,0,0,0,0,0,0,0.0934065934065934
"3",3,0,0,0,0,0,0,0,0,0.111111111111111
"4",4,0,0,0,0,0,0,0,0,0.122448979591837
"5",5,0,0,0,0,0,0,0,0,0.0941828254847645
"6",6,0,0,0,0,0,0,0,0,0.0646067415730337
"7",7,0,0,0,0,0,0,0,0,0.0859598853868195
"8",8,0,0,0,0,0,0,0,0,0.0749279538904899
"9",9,0,0,0,0,0,0,0,0,0.0941828254847645
"10",10,0,0,0,0,0,0,0,0,0.102040816326531
"11",11,0,0,0,0,0,0,0,0,0.0988372093023256
"12",12,0,0,0,0,0,0,0,0,0.0868347338935574
"13",13,0,0,0,0,0,0,0,0,0.0807799442896936
"14",14,0,0,0,0,0,0,0,0,0.0884146341463415
"15",15,0,0,0,0,0,0,0,0,0.0682492581602374
"16",16,0,0,0,0,0,0,0,0,0.0925373134328358
"17",17,0,0,0,0,0,0,0,0,0.0879765395894428
"18",18,0,0,0,0,0,0,0,0,0.094017094017094
"19",19,0,0,0,0,0,0,0,0,0.110817941952507
"20",20,0,0,0,0,0,0,0,0,0.0919220055710306
"21",21,0,0,0,0,0,0,0,0,0.113924050632911
"22",22,0,0,0,0,0,0,0,0,0.0876712328767123
"23",23,0,0,0,0,0,0,0,0,0.117647058823529
"24",24,0,0,0,0,0,0,0,0,0.116809116809117
"25",25,0,0,0,0,0,0,0,0,0.101983002832861
"26",26,0,0,0,0,0,0,0,0,0.0869565217391304
"27",27,0,0,0,0,0,0,0,0,0.0914285714285714
"28",28,0,0,0,0,0,0,0,0,0.10455764075067
"29",29,0,0,0,0,0,0,0,0,0.102209944751381
"30",30,0,0,0,0,0,0,0,0,0.0979827089337176
"31",31,0,0,0,0,0,0,0,0,0.0603674540682415
"32",32,0,0,0,0,0,0,0,0,0.0722222222222222
"33",33,0,0,0,0,0,0,0,0,0.0879120879120879
"34",34,0,0,0,0,0,0,0,0,0.0945945945945946
"35",35,0,0,0,0,0,0,0,0,0.0929577464788732
"36",36,0,0,0,0,0,0,0,0,0.0843023255813953
"37",37,0,0,0,0,0,0,0,0,0.136490250696379
"38",38,0,0,0,0,0,0,0,0,0.102941176470588
"39",39,0,0,0,0,0,0,0,0,0.0948275862068965
"40",40,0,0,0,0,0,0,0,0,0.0784313725490196
"41",41,0,0,0,0,0,0,0,0,0.0882352941176471
"42",42,0,0,0,0,0,0,0,0,0.116477272727273
"43",43,0,0,0,0,0,0,0,0,0.0641399416909621
"44",44,0,0,0,0,0,0,0,0,0.0952380952380952
"45",45,0,0,0,0,0,0,0,0,0.0726744186046512
"46",46,0,0,0,0,0,0,0,0,0.0833333333333333
"47",47,0,0,0,0,0,0,0,0,0.0744047619047619
"48",48,0,0,0,0,0,0,0,0,0.115702479338843
"49",49,0,0,0,0,0,0,0,0,0.118131868131868
"50",50,0,0,0,0,0,0,0,0,0.0838323353293413
