"","Round..FDP.","X1D_MLE","X1D_NPMLE","X2D_NPMLE","X1D_Proj","Welch","B_F","Pooled_t","EV_NPMLE"
"1",1,0,0,0,0,0,0,0,0.0737704918032787
"2",2,0,0,0,0,0,0,0,0.0978260869565217
"3",3,0,0,0,0,0,0,0,0.0898550724637681
"4",4,0,0,0,0,0,0,0,0.0921787709497207
"5",5,0,0,0,0,0,0,0,0.0919220055710306
"6",6,0,0,0,0,0,0,0,0.0867208672086721
"7",7,0,0,0,0,0,0,0,0.103448275862069
"8",8,0,0,0,0,0,0,0,0.10803324099723
"9",9,0,0,0,0,0,0,0,0.112820512820513
"10",10,0,0,0,0,0,0,0,0.0909090909090909
"11",11,0,0,0,0,0,0,0,0.12565445026178
"12",12,0,0,0,0,0,0,0,0.107734806629834
"13",13,0,0,0,0,0,0,0,0.0939226519337017
"14",14,0,0,0,0,0,0,0,0.119047619047619
"15",15,0,0,0,0,0,0,0,0.0918918918918919
"16",16,0,0,0,0,0,0,0,0.110481586402266
"17",17,0,0,0,0,0,0,0,0.0879765395894428
"18",18,0,0,0,0,0,0,0,0.0896739130434783
"19",19,0,0,0,0,0,0,0,0.0928381962864721
"20",20,0,0,0,0,0,0,0,0.108262108262108
"21",21,0,0,0,0,0,0,0,0.0914127423822715
"22",22,0,0,0,0,0,0,0,0.0714285714285714
"23",23,0,0,0,0,0,0,0,0.0867052023121387
"24",24,0,0,0,0,0,0,0,0.0909090909090909
"25",25,0,0,0,0,0,0,0,0.0914454277286136
"26",26,0,0,0,0,0,0,0,0.0842696629213483
"27",27,0,0,0,0,0,0,0,0.105849582172702
"28",28,0,0,0,0,0,0,0,0.0919220055710306
"29",29,0,0,0,0,0,0,0,0.110481586402266
"30",30,0,0,0,0,0,0,0,0.104477611940299
"31",31,0,0,0,0,0,0,0,0.104109589041096
"32",32,0,0,0,0,0,0,0,0.0989010989010989
"33",33,0,0,0,0,0,0,0,0.112565445026178
"34",34,0,0,0,0,0,0,0,0.0623145400593472
"35",35,0,0,0,0,0,0,0,0.114130434782609
"36",36,0,0,0,0,0,0,0,0.0611111111111111
"37",37,0,0,0,0,0,0,0,0.0718562874251497
"38",38,0,0,0,0,0,0,0,0.0971428571428571
"39",39,0,0,0,0,0,0,0,0.10840108401084
"40",40,0,0,0,0,0,0,0,0.113259668508287
"41",41,0,0,0,0,0,0,0,0.0980926430517711
"42",42,0,0,0,0,0,0,0,0.120448179271709
"43",43,0,0,0,0,0,0,0,0.123711340206186
"44",44,0,0,0,0,0,0,0,0.0840579710144927
"45",45,0,0,0,0,0,0,0,0.115942028985507
"46",46,0,0,0,0,0,0,0,0.114882506527415
"47",47,0,0,0,0,0,0,0,0.0766871165644172
"48",48,0,0,0,0,0,0,0,0.0994623655913978
"49",49,0,0,0,0,0,0,0,0.0726744186046512
"50",50,0,0,0,0,0,0,0,0.0718390804597701
