"","Round..Power.","X1D_MLE","X1D_NPMLE","X2D_NPMLE","X1D_Proj","Welch"
"1",1,0.548,0.546,0.562,0.546,0.456
"2",2,0.538,0.54,0.57,0.54,0.454
"3",3,0.546,0.546,0.582,0.546,0.456
