"","Round..FDP.","X1D_MLE","X1D_NPMLE","X2D_NPMLE","X1D_Proj","Welch","B_F","Pooled_t"
"1",1,0,0.100294985250737,0.0849315068493151,0,0.0948012232415902,0.0224719101123595,0.100294985250737
"2",2,0,0.0771513353115727,0.0943396226415094,0,0.0668693009118541,0.0212765957446809,0.0771513353115727
"3",3,0,0.0792682926829268,0.113207547169811,0,0.0723270440251572,0.0421455938697318,0.0792682926829268
"4",4,0,0.106936416184971,0.10655737704918,0,0.0764525993883792,0.032258064516129,0.106936416184971
"5",5,0,0.0945121951219512,0.0816326530612245,0,0.090032154340836,0.0313725490196078,0.0945121951219512
"6",6,0,0.109144542772861,0.0926966292134832,0,0.0942249240121581,0.0193050193050193,0.109144542772861
"7",7,0,0.10233918128655,0.0901639344262295,0,0.0939393939393939,0.0333333333333333,0.10233918128655
"8",8,0,0.0875,0.087719298245614,0,0.0811688311688312,0.0398406374501992,0.0875
"9",9,0,0.0664556962025316,0.0712250712250712,0,0.0462046204620462,0.0199203187250996,0.071875
"10",10,0,0.0835913312693498,0.062874251497006,0,0.0746753246753247,0.0203252032520325,0.0835913312693498
"11",11,0,0.11144578313253,0.0874635568513119,0,0.0868167202572347,0.0237154150197628,0.11144578313253
"12",12,0,0.112121212121212,0.0847457627118644,0,0.0946372239747634,0.0512820512820513,0.11178247734139
"13",13,0,0.0804953560371517,0.0968660968660969,0,0.0657894736842105,0.0305343511450382,0.0804953560371517
"14",14,0,0.059748427672956,0.0712250712250712,0,0.0394736842105263,0.00390625,0.059748427672956
"15",15,0,0.0880503144654088,0.0670553935860058,0,0.0859872611464968,0.03125,0.0880503144654088
"16",16,0,0.0930930930930931,0.0798898071625344,0,0.0788643533123028,0.0194552529182879,0.0955223880597015
"17",17,0,0.0818181818181818,0.0851648351648352,0,0.071875,0.0216606498194946,0.0818181818181818
"18",18,0,0.106936416184971,0.0951086956521739,0,0.0895061728395062,0.0339622641509434,0.106936416184971
"19",19,0,0.0825688073394495,0.0945558739255014,0,0.067524115755627,0.0197628458498024,0.0825688073394495
"20",20,0,0.0759493670886076,0.0813253012048193,0,0.0751633986928105,0.0209205020920502,0.073015873015873
"21",21,0,0.0809248554913295,0.0649717514124294,0,0.0688622754491018,0.029520295202952,0.0809248554913295
"22",22,0,0.115942028985507,0.113960113960114,0,0.0946372239747634,0.0274509803921569,0.115273775216138
"23",23,0,0.101226993865031,0.0793201133144476,0,0.0846905537459283,0.0355731225296443,0.101226993865031
"24",24,0,0.0739644970414201,0.074468085106383,0,0.060790273556231,0.0185185185185185,0.0710059171597633
"25",25,0,0.0879765395894428,0.096514745308311,0,0.0780780780780781,0.0147058823529412,0.0879765395894428
"26",26,0,0.105714285714286,0.0794520547945206,0,0.0780780780780781,0.00772200772200772,0.105714285714286
"27",27,0,0.0830945558739255,0.0889487870619946,0,0.0707964601769911,0.0175438596491228,0.0830945558739255
"28",28,0,0.0900900900900901,0.09375,0,0.0817610062893082,0.0152091254752852,0.0873493975903614
"29",29,0,0.120218579234973,0.116402116402116,0,0.107954545454545,0.034965034965035,0.119891008174387
"30",30,0,0.119266055045872,0.0914454277286136,0,0.0906148867313916,0.038135593220339,0.119266055045872
"31",31,0,0.0612903225806452,0.0982142857142857,0,0.0468227424749164,0.0235294117647059,0.0612903225806452
"32",32,0,0.096969696969697,0.132231404958678,0,0.0727848101265823,0.0282258064516129,0.0966767371601208
"33",33,0,0.0843023255813953,0.0756756756756757,0,0.0735294117647059,0.0283687943262411,0.0843023255813953
"34",34,0,0.110169491525424,0.09366391184573,0,0.0890207715133531,0.0230769230769231,0.110169491525424
"35",35,0,0.098314606741573,0.0906593406593407,0,0.0883190883190883,0.0182481751824818,0.098314606741573
"36",36,0,0.103825136612022,0.101036269430052,0,0.0906515580736544,0.0297029702970297,0.103542234332425
"37",37,0,0.105421686746988,0.0858725761772853,0,0.107692307692308,0.0415094339622641,0.11044776119403
"38",38,0,0.0712250712250712,0.0735694822888283,0,0.060790273556231,0.0278745644599303,0.0714285714285714
"39",39,0,0.0935483870967742,0.0874635568513119,0,0.0850340136054422,0.0334728033472803,0.0964630225080386
"40",40,0,0.0916905444126074,0.109625668449198,0,0.0696969696969697,0.0464285714285714,0.0916905444126074
"41",41,0,0.0757575757575758,0.0958904109589041,0,0.0573248407643312,0.0183150183150183,0.0757575757575758
"42",42,0,0.0809061488673139,0.0766961651917404,0,0.0707070707070707,0.024896265560166,0.0836012861736334
"43",43,0,0.0955056179775281,0.0808625336927224,0,0.0753623188405797,0.0214285714285714,0.0929577464788732
"44",44,0,0.0890207715133531,0.0847457627118644,0,0.0636942675159236,0.017921146953405,0.0890207715133531
"45",45,0,0.050314465408805,0.0833333333333333,0,0.0429042904290429,0.0245901639344262,0.050314465408805
"46",46,0,0.12112676056338,0.101827676240209,0,0.0976331360946746,0.0469314079422383,0.12112676056338
"47",47,0,0.0955223880597015,0.0826210826210826,0,0.0861538461538462,0.0328467153284672,0.0982142857142857
"48",48,0,0.0975609756097561,0.113636363636364,0,0.0769230769230769,0.0236220472440945,0.0972644376899696
"49",49,0,0.109826589595376,0.10455764075067,0,0.088145896656535,0.0355871886120996,0.109826589595376
"50",50,0,0.0614035087719298,0.107894736842105,0,0.0519877675840979,0.0144404332129964,0.06158357771261
