"","Round..FDP.","X1D_MLE","X1D_NPMLE","X2D_NPMLE","X1D_Proj","Welch","B_F","Pooled_t","EV_NPMLE"
"1",1,0,0,0,0,0,0,0,0.108187134502924
"2",2,0,0,0,0,0,0,0,0.123626373626374
"3",3,0,0,0,0,0,0,0,0.0883280757097792
"4",4,0,0,0,0,0,0,0,0.0994318181818182
"5",5,0,0,0,0,0,0,0,0.116809116809117
"6",6,0,0,0,0,0,0,0,0.0857142857142857
"7",7,0,0,0,0,0,0,0,0.0704225352112676
"8",8,0,0,0,0,0,0,0,0.133333333333333
"9",9,0,0,0,0,0,0,0,0.102272727272727
"10",10,0,0,0,0,0,0,0,0.0773638968481375
"11",11,0,0,0,0,0,0,0,0.125730994152047
"12",12,0,0,0,0,0,0,0,0.109947643979058
"13",13,0,0,0,0,0,0,0,0.12568306010929
"14",14,0,0,0,0,0,0,0,0.126760563380282
"15",15,0,0,0,0,0,0,0,0.109195402298851
"16",16,0,0,0,0,0,0,0,0.108571428571429
"17",17,0,0,0,0,0,0,0,0.102209944751381
"18",18,0,0,0,0,0,0,0,0.13550135501355
"19",19,0,0,0,0,0,0,0,0.104109589041096
"20",20,0,0,0,0,0,0,0,0.111747851002865
"21",21,0,0,0,0,0,0,0,0.0940438871473354
"22",22,0,0,0,0,0,0,0,0.0934844192634561
"23",23,0,0,0,0,0,0,0,0.114130434782609
"24",24,0,0,0,0,0,0,0,0.0803324099722992
"25",25,0,0,0,0,0,0,0,0.123919308357349
"26",26,0,0,0,0,0,0,0,0.101408450704225
"27",27,0,0,0,0,0,0,0,0.144444444444444
"28",28,0,0,0,0,0,0,0,0.0825958702064897
"29",29,0,0,0,0,0,0,0,0.108333333333333
"30",30,0,0,0,0,0,0,0,0.103030303030303
"31",31,0,0,0,0,0,0,0,0.11484593837535
"32",32,0,0,0,0,0,0,0,0.104
"33",33,0,0,0,0,0,0,0,0.0840840840840841
"34",34,0,0,0,0,0,0,0,0.0959752321981424
"35",35,0,0,0,0,0,0,0,0.102102102102102
"36",36,0,0,0,0,0,0,0,0.107438016528926
"37",37,0,0,0,0,0,0,0,0.0878186968838527
"38",38,0,0,0,0,0,0,0,0.11304347826087
"39",39,0,0,0,0,0,0,0,0.115485564304462
"40",40,0,0,0,0,0,0,0,0.118343195266272
"41",41,0,0,0,0,0,0,0,0.115819209039548
"42",42,0,0,0,0,0,0,0,0.0771513353115727
"43",43,0,0,0,0,0,0,0,0.111428571428571
"44",44,0,0,0,0,0,0,0,0.0930232558139535
"45",45,0,0,0,0,0,0,0,0.10062893081761
"46",46,0,0,0,0,0,0,0,0.121883656509695
"47",47,0,0,0,0,0,0,0,0.126801152737752
"48",48,0,0,0,0,0,0,0,0.109333333333333
"49",49,0,0,0,0,0,0,0,0.111111111111111
"50",50,0,0,0,0,0,0,0,0.108571428571429
