"","Round..FDP.","X1D_MLE","X1D_NPMLE","X2D_NPMLE","X1D_Proj","Welch","B_F","Pooled_t","EV_NPMLE","EV2_NPMLE"
"1",1,0,0,0,0,0,0,0,0,0.144638403990025
"2",2,0,0,0,0,0,0,0,0,0.129213483146067
"3",3,0,0,0,0,0,0,0,0,0.142857142857143
"4",4,0,0,0,0,0,0,0,0,0.172932330827068
"5",5,0,0,0,0,0,0,0,0,0.123655913978495
"6",6,0,0,0,0,0,0,0,0,0.161725067385445
"7",7,0,0,0,0,0,0,0,0,0.151193633952255
"8",8,0,0,0,0,0,0,0,0,0.142857142857143
"9",9,0,0,0,0,0,0,0,0,0.0934844192634561
"10",10,0,0,0,0,0,0,0,0,0.164921465968586
"11",11,0,0,0,0,0,0,0,0,0.195979899497487
"12",12,0,0,0,0,0,0,0,0,0.129380053908356
"13",13,0,0,0,0,0,0,0,0,0.166666666666667
"14",14,0,0,0,0,0,0,0,0,0.130434782608696
"15",15,0,0,0,0,0,0,0,0,0.150537634408602
"16",16,0,0,0,0,0,0,0,0,0.155263157894737
"17",17,0,0,0,0,0,0,0,0,0.126684636118598
"18",18,0,0,0,0,0,0,0,0,0.134920634920635
"19",19,0,0,0,0,0,0,0,0,0.171052631578947
"20",20,0,0,0,0,0,0,0,0,0.139175257731959
"21",21,0,0,0,0,0,0,0,0,0.151670951156812
"22",22,0,0,0,0,0,0,0,0,0.141772151898734
"23",23,0,0,0,0,0,0,0,0,0.144329896907216
"24",24,0,0,0,0,0,0,0,0,0.159151193633952
"25",25,0,0,0,0,0,0,0,0,0.169191919191919
"26",26,0,0,0,0,0,0,0,0,0.122222222222222
"27",27,0,0,0,0,0,0,0,0,0.144772117962467
"28",28,0,0,0,0,0,0,0,0,0.11436170212766
"29",29,0,0,0,0,0,0,0,0,0.126984126984127
"30",30,0,0,0,0,0,0,0,0,0.162907268170426
"31",31,0,0,0,0,0,0,0,0,0.15625
"32",32,0,0,0,0,0,0,0,0,0.140664961636829
"33",33,0,0,0,0,0,0,0,0,0.147368421052632
"34",34,0,0,0,0,0,0,0,0,0.134177215189873
"35",35,0,0,0,0,0,0,0,0,0.184466019417476
"36",36,0,0,0,0,0,0,0,0,0.137662337662338
"37",37,0,0,0,0,0,0,0,0,0.146666666666667
"38",38,0,0,0,0,0,0,0,0,0.136246786632391
"39",39,0,0,0,0,0,0,0,0,0.155172413793103
"40",40,0,0,0,0,0,0,0,0,0.150649350649351
"41",41,0,0,0,0,0,0,0,0,0.163212435233161
"42",42,0,0,0,0,0,0,0,0,0.155038759689922
"43",43,0,0,0,0,0,0,0,0,0.146835443037975
"44",44,0,0,0,0,0,0,0,0,0.144329896907216
"45",45,0,0,0,0,0,0,0,0,0.155612244897959
"46",46,0,0,0,0,0,0,0,0,0.139949109414758
"47",47,0,0,0,0,0,0,0,0,0.143617021276596
"48",48,0,0,0,0,0,0,0,0,0.158567774936061
"49",49,0,0,0,0,0,0,0,0,0.155737704918033
"50",50,0,0,0,0,0,0,0,0,0.128065395095368
