"","Round..FDP.","X1D_MLE","X1D_NPMLE","X2D_NPMLE","X1D_Proj","Welch","B_F","Pooled_t","EV_NPMLE","EV2_NPMLE"
"1",1,0,0,0,0,0,0,0,0,0.202985074626866
"2",2,0,0,0,0,0,0,0,0,0.155223880597015
"3",3,0,0,0,0,0,0,0,0,0.199421965317919
"4",4,0,0,0,0,0,0,0,0,0.175438596491228
"5",5,0,0,0,0,0,0,0,0,0.167173252279635
"6",6,0,0,0,0,0,0,0,0,0.15727002967359
"7",7,0,0,0,0,0,0,0,0,0.178683385579937
"8",8,0,0,0,0,0,0,0,0,0.13915857605178
"9",9,0,0,0,0,0,0,0,0,0.201320132013201
"10",10,0,0,0,0,0,0,0,0,0.213213213213213
"11",11,0,0,0,0,0,0,0,0,0.184210526315789
"12",12,0,0,0,0,0,0,0,0,0.167682926829268
"13",13,0,0,0,0,0,0,0,0,0.155339805825243
"14",14,0,0,0,0,0,0,0,0,0.145833333333333
"15",15,0,0,0,0,0,0,0,0,0.177018633540373
"16",16,0,0,0,0,0,0,0,0,0.187319884726225
"17",17,0,0,0,0,0,0,0,0,0.189274447949527
"18",18,0,0,0,0,0,0,0,0,0.2
"19",19,0,0,0,0,0,0,0,0,0.178470254957507
"20",20,0,0,0,0,0,0,0,0,0.15527950310559
"21",21,0,0,0,0,0,0,0,0,0.209631728045326
"22",22,0,0,0,0,0,0,0,0,0.172205438066465
"23",23,0,0,0,0,0,0,0,0,0.14873417721519
"24",24,0,0,0,0,0,0,0,0,0.159159159159159
"25",25,0,0,0,0,0,0,0,0,0.201044386422977
"26",26,0,0,0,0,0,0,0,0,0.176811594202899
"27",27,0,0,0,0,0,0,0,0,0.198369565217391
"28",28,0,0,0,0,0,0,0,0,0.190340909090909
"29",29,0,0,0,0,0,0,0,0,0.178125
"30",30,0,0,0,0,0,0,0,0,0.140672782874618
"31",31,0,0,0,0,0,0,0,0,0.164086687306502
"32",32,0,0,0,0,0,0,0,0,0.147766323024055
"33",33,0,0,0,0,0,0,0,0,0.134615384615385
"34",34,0,0,0,0,0,0,0,0,0.193939393939394
"35",35,0,0,0,0,0,0,0,0,0.133333333333333
"36",36,0,0,0,0,0,0,0,0,0.189024390243902
"37",37,0,0,0,0,0,0,0,0,0.177914110429448
"38",38,0,0,0,0,0,0,0,0,0.188679245283019
"39",39,0,0,0,0,0,0,0,0,0.1625
"40",40,0,0,0,0,0,0,0,0,0.142857142857143
"41",41,0,0,0,0,0,0,0,0,0.170967741935484
"42",42,0,0,0,0,0,0,0,0,0.188854489164087
"43",43,0,0,0,0,0,0,0,0,0.129251700680272
"44",44,0,0,0,0,0,0,0,0,0.178977272727273
"45",45,0,0,0,0,0,0,0,0,0.18970189701897
"46",46,0,0,0,0,0,0,0,0,0.165079365079365
"47",47,0,0,0,0,0,0,0,0,0.152173913043478
"48",48,0,0,0,0,0,0,0,0,0.1625
"49",49,0,0,0,0,0,0,0,0,0.198776758409786
"50",50,0,0,0,0,0,0,0,0,0.179012345679012
