"","Round..FDP.","X1D_MLE","X1D_NPMLE","X2D_NPMLE","X1D_Proj","Welch","B_F","Pooled_t"
"1",1,0,0,0,0,0,0.0365853658536585,0
"2",2,0,0,0,0,0,0.0532319391634981,0
"3",3,0,0,0,0,0,0.0549019607843137,0
"4",4,0,0,0,0,0,0.0323886639676113,0
"5",5,0,0,0,0,0,0.0477941176470588,0
"6",6,0,0,0,0,0,0.0598591549295775,0
"7",7,0,0,0,0,0,0.0540540540540541,0
"8",8,0,0,0,0,0,0.049618320610687,0
"9",9,0,0,0,0,0,0.0639097744360902,0
"10",10,0,0,0,0,0,0.0483870967741935,0
"11",11,0,0,0,0,0,0.0547445255474453,0
"12",12,0,0,0,0,0,0.0505415162454874,0
"13",13,0,0,0,0,0,0.0170212765957447,0
"14",14,0,0,0,0,0,0.0649819494584837,0
"15",15,0,0,0,0,0,0.039426523297491,0
"16",16,0,0,0,0,0,0.072463768115942,0
"17",17,0,0,0,0,0,0.0313725490196078,0
"18",18,0,0,0,0,0,0.0323886639676113,0
"19",19,0,0,0,0,0,0.0474452554744526,0
"20",20,0,0,0,0,0,0.0413223140495868,0
"21",21,0,0,0,0,0,0.0581395348837209,0
"22",22,0,0,0,0,0,0.0313725490196078,0
"23",23,0,0,0,0,0,0.0622710622710623,0
"24",24,0,0,0,0,0,0.0333333333333333,0
"25",25,0,0,0,0,0,0.0557768924302789,0
"26",26,0,0,0,0,0,0.031496062992126,0
"27",27,0,0,0,0,0,0.0526315789473684,0
"28",28,0,0,0,0,0,0.0163265306122449,0
"29",29,0,0,0,0,0,0.046875,0
"30",30,0,0,0,0,0,0.0271317829457364,0
"31",31,0,0,0,0,0,0.0488721804511278,0
"32",32,0,0,0,0,0,0.0571428571428571,0
"33",33,0,0,0,0,0,0.0447154471544715,0
"34",34,0,0,0,0,0,0.0386100386100386,0
"35",35,0,0,0,0,0,0.0404858299595142,0
"36",36,0,0,0,0,0,0.0645161290322581,0
"37",37,0,0,0,0,0,0.0397111913357401,0
"38",38,0,0,0,0,0,0.0132743362831858,0
"39",39,0,0,0,0,0,0.036101083032491,0
"40",40,0,0,0,0,0,0.0281124497991968,0
"41",41,0,0,0,0,0,0.0479704797047971,0
"42",42,0,0,0,0,0,0.0288808664259928,0
"43",43,0,0,0,0,0,0.0590551181102362,0
"44",44,0,0,0,0,0,0.0416666666666667,0
"45",45,0,0,0,0,0,0.0198412698412698,0
"46",46,0,0,0,0,0,0.03125,0
"47",47,0,0,0,0,0,0.0452674897119342,0
"48",48,0,0,0,0,0,0.0334728033472803,0
"49",49,0,0,0,0,0,0.0386100386100386,0
"50",50,0,0,0,0,0,0.0481481481481481,0
