"","Round..FDP.","X1D_MLE","X1D_NPMLE","X2D_NPMLE","X1D_Proj","Welch","B_F","Pooled_t","EV_NPMLE","EV2_NPMLE"
"1",1,0,0,0,0,0,0,0,0,0.254901960784314
"2",2,0,0,0,0,0,0,0,0,0.203661327231121
"3",3,0,0,0,0,0,0,0,0,0.203271028037383
"4",4,0,0,0,0,0,0,0,0,0.215859030837004
"5",5,0,0,0,0,0,0,0,0,0.26338329764454
"6",6,0,0,0,0,0,0,0,0,0.216589861751152
"7",7,0,0,0,0,0,0,0,0,0.258581235697941
"8",8,0,0,0,0,0,0,0,0,0.242424242424242
"9",9,0,0,0,0,0,0,0,0,0.248407643312102
"10",10,0,0,0,0,0,0,0,0,0.194444444444444
"11",11,0,0,0,0,0,0,0,0,0.254132231404959
"12",12,0,0,0,0,0,0,0,0,0.210161662817552
"13",13,0,0,0,0,0,0,0,0,0.210407239819005
"14",14,0,0,0,0,0,0,0,0,0.232608695652174
"15",15,0,0,0,0,0,0,0,0,0.237020316027088
"16",16,0,0,0,0,0,0,0,0,0.266375545851528
"17",17,0,0,0,0,0,0,0,0,0.237020316027088
"18",18,0,0,0,0,0,0,0,0,0.238396624472574
"19",19,0,0,0,0,0,0,0,0,0.18978102189781
"20",20,0,0,0,0,0,0,0,0,0.202325581395349
"21",21,0,0,0,0,0,0,0,0,0.188095238095238
"22",22,0,0,0,0,0,0,0,0,0.244541484716157
"23",23,0,0,0,0,0,0,0,0,0.245033112582781
"24",24,0,0,0,0,0,0,0,0,0.238396624472574
"25",25,0,0,0,0,0,0,0,0,0.24235807860262
"26",26,0,0,0,0,0,0,0,0,0.221238938053097
"27",27,0,0,0,0,0,0,0,0,0.224719101123595
"28",28,0,0,0,0,0,0,0,0,0.23010752688172
"29",29,0,0,0,0,0,0,0,0,0.236897274633124
"30",30,0,0,0,0,0,0,0,0,0.230936819172113
"31",31,0,0,0,0,0,0,0,0,0.233409610983982
"32",32,0,0,0,0,0,0,0,0,0.224586288416076
"33",33,0,0,0,0,0,0,0,0,0.25
"34",34,0,0,0,0,0,0,0,0,0.203160270880361
"35",35,0,0,0,0,0,0,0,0,0.227373068432671
"36",36,0,0,0,0,0,0,0,0,0.197215777262181
"37",37,0,0,0,0,0,0,0,0,0.214932126696833
"38",38,0,0,0,0,0,0,0,0,0.222727272727273
"39",39,0,0,0,0,0,0,0,0,0.22198275862069
"40",40,0,0,0,0,0,0,0,0,0.252272727272727
"41",41,0,0,0,0,0,0,0,0,0.215031315240084
"42",42,0,0,0,0,0,0,0,0,0.203196347031963
"43",43,0,0,0,0,0,0,0,0,0.234597156398104
"44",44,0,0,0,0,0,0,0,0,0.224343675417661
"45",45,0,0,0,0,0,0,0,0,0.224944320712695
"46",46,0,0,0,0,0,0,0,0,0.233050847457627
"47",47,0,0,0,0,0,0,0,0,0.201773835920177
"48",48,0,0,0,0,0,0,0,0,0.228144989339019
"49",49,0,0,0,0,0,0,0,0,0.210772833723653
"50",50,0,0,0,0,0,0,0,0,0.228329809725159
