"","Round..FDP.","X1D_MLE","X1D_NPMLE","X2D_NPMLE","X1D_Proj","Welch"
"1",1,0,0.16289592760181,0.106761565836299,0.164383561643836,0.181818181818182
"2",2,0,0.0917874396135266,0.126811594202899,0.0917874396135266,0.175
"3",3,0,0.107843137254902,0.0786516853932584,0.108374384236453,0.207317073170732
"4",4,0,0.0963302752293578,0.100346020761246,0.0963302752293578,0.110294117647059
"5",5,0,0.0929203539823009,0.0992647058823529,0.0929203539823009,0.118421052631579
"6",6,0,0.0841584158415842,0.0671936758893281,0.0841584158415842,0.130434782608696
"7",7,0,0.085972850678733,0.121405750798722,0.085972850678733,0.0785714285714286
"8",8,0,0.0717948717948718,0.0746887966804979,0.0673575129533679,0.110236220472441
"9",9,0,0.129166666666667,0.0922509225092251,0.123404255319149,0.158620689655172
"10",10,0,0.100418410041841,0.0758620689655172,0.0970464135021097,0.155405405405405
"11",11,0,0.087962962962963,0.0769230769230769,0.0883720930232558,0.109090909090909
"12",12,0,0.109704641350211,0.0921985815602837,0.108333333333333,0.12781954887218
"13",13,0,0.0634920634920635,0.0860655737704918,0.0641711229946524,0.125
"14",14,0,0.091304347826087,0.114478114478114,0.0929203539823009,0.165714285714286
"15",15,0,0.120535714285714,0.154109589041096,0.112612612612613,0.169934640522876
"16",16,0,0.119815668202765,0.0842911877394636,0.116279069767442,0.158227848101266
"17",17,0,0.105691056910569,0.109965635738832,0.105263157894737,0.09375
"18",18,0,0.0673076923076923,0.0885608856088561,0.0758293838862559,0.0942028985507246
"19",19,0,0.113636363636364,0.084,0.113122171945701,0.157534246575342
"20",20,0,0.0863636363636364,0.0949152542372881,0.0867579908675799,0.083969465648855
"21",21,0,0.110169491525424,0.0992647058823529,0.106382978723404,0.114649681528662
"22",22,0,0.0625,0.104895104895105,0.0625,0.129770992366412
"23",23,0,0.100418410041841,0.113333333333333,0.100840336134454,0.182926829268293
"24",24,0,0.0515463917525773,0.0581395348837209,0.0520833333333333,0.1
"25",25,0,0.105932203389831,0.124161073825503,0.0982905982905983,0.0666666666666667
"26",26,0,0.110047846889952,0.0830188679245283,0.112745098039216,0.131782945736434
"27",27,0,0.0972222222222222,0.0795454545454545,0.0990566037735849,0.167832167832168
"28",28,0,0.0952380952380952,0.117056856187291,0.0948275862068965,0.16025641025641
"29",29,0,0.0691056910569106,0.0652920962199313,0.065843621399177,0.114942528735632
"30",30,0,0.120689655172414,0.0824372759856631,0.120689655172414,0.152317880794702
"31",31,0,0.0567010309278351,0.0689655172413793,0.0518134715025907,0.0542635658914729
"32",32,0,0.0841121495327103,0.078125,0.0841121495327103,0.183673469387755
"33",33,0,0.0869565217391304,0.0993377483443709,0.087719298245614,0.0615384615384615
"34",34,0,0.123456790123457,0.113475177304965,0.123456790123457,0.171052631578947
"35",35,0,0.074235807860262,0.0780669144981413,0.062780269058296,0.0927152317880795
"36",36,0,0.0788381742738589,0.11437908496732,0.0753138075313808,0.149350649350649
"37",37,0,0.0769230769230769,0.0380228136882129,0.0769230769230769,0.0916030534351145
"38",38,0,0.054726368159204,0.0669144981412639,0.0552763819095477,0.123287671232877
"39",39,0,0.119341563786008,0.0936454849498328,0.119341563786008,0.182795698924731
"40",40,0,0.122881355932203,0.052434456928839,0.119148936170213,0.110236220472441
"41",41,0,0.0995024875621891,0.09765625,0.0985221674876847,0.153333333333333
"42",42,0,0.0833333333333333,0.0649819494584837,0.0833333333333333,0.102189781021898
"43",43,0,0.0714285714285714,0.0954198473282443,0.0714285714285714,0.162790697674419
"44",44,0,0.0950226244343891,0.0915492957746479,0.0950226244343891,0.116438356164384
"45",45,0,0.0952380952380952,0.0871212121212121,0.0738916256157636,0.0810810810810811
"46",46,0,0.0807174887892377,0.0871212121212121,0.0765765765765766,0.102739726027397
"47",47,0,0.111111111111111,0.114624505928854,0.111111111111111,0.153846153846154
"48",48,0,0.0829493087557604,0.110266159695817,0.0829493087557604,0.104
"49",49,0,0.0391061452513966,0.0853658536585366,0.0391061452513966,0.0566037735849057
"50",50,0,0.122171945701357,0.114695340501792,0.118181818181818,0.156462585034014
