"","Round..FDP.","X1D_MLE","X1D_NPMLE","X2D_NPMLE","X1D_Proj","Welch","B_F","Pooled_t","EV_NPMLE","EV2_NPMLE"
"1",1,0,0,0,0,0,0,0,0,0.0668789808917197
"2",2,0,0,0,0,0,0,0,0,0.0588235294117647
"3",3,0,0,0,0,0,0,0,0,0.0804597701149425
"4",4,0,0,0,0,0,0,0,0,0.100286532951289
"5",5,0,0,0,0,0,0,0,0,0.114754098360656
"6",6,0,0,0,0,0,0,0,0,0.0666666666666667
"7",7,0,0,0,0,0,0,0,0,0.118155619596542
"8",8,0,0,0,0,0,0,0,0,0.0595238095238095
"9",9,0,0,0,0,0,0,0,0,0.0660660660660661
"10",10,0,0,0,0,0,0,0,0,0.0879765395894428
"11",11,0,0,0,0,0,0,0,0,0.0735294117647059
"12",12,0,0,0,0,0,0,0,0,0.0783132530120482
"13",13,0,0,0,0,0,0,0,0,0.116022099447514
"14",14,0,0,0,0,0,0,0,0,0.0654761904761905
"15",15,0,0,0,0,0,0,0,0,0.0776119402985075
"16",16,0,0,0,0,0,0,0,0,0.0743034055727554
"17",17,0,0,0,0,0,0,0,0,0.0876132930513595
"18",18,0,0,0,0,0,0,0,0,0.0674486803519062
"19",19,0,0,0,0,0,0,0,0,0.0808383233532934
"20",20,0,0,0,0,0,0,0,0,0.078125
"21",21,0,0,0,0,0,0,0,0,0.0720720720720721
"22",22,0,0,0,0,0,0,0,0,0.104815864022663
"23",23,0,0,0,0,0,0,0,0,0.0923076923076923
"24",24,0,0,0,0,0,0,0,0,0.0919881305637982
"25",25,0,0,0,0,0,0,0,0,0.106194690265487
"26",26,0,0,0,0,0,0,0,0,0.105121293800539
"27",27,0,0,0,0,0,0,0,0,0.0536277602523659
"28",28,0,0,0,0,0,0,0,0,0.0893854748603352
"29",29,0,0,0,0,0,0,0,0,0.117478510028653
"30",30,0,0,0,0,0,0,0,0,0.0966767371601208
"31",31,0,0,0,0,0,0,0,0,0.107042253521127
"32",32,0,0,0,0,0,0,0,0,0.08
"33",33,0,0,0,0,0,0,0,0,0.0636363636363636
"34",34,0,0,0,0,0,0,0,0,0.0852272727272727
"35",35,0,0,0,0,0,0,0,0,0.0650887573964497
"36",36,0,0,0,0,0,0,0,0,0.0955056179775281
"37",37,0,0,0,0,0,0,0,0,0.0503355704697987
"38",38,0,0,0,0,0,0,0,0,0.0993975903614458
"39",39,0,0,0,0,0,0,0,0,0.0557275541795666
"40",40,0,0,0,0,0,0,0,0,0.100294985250737
"41",41,0,0,0,0,0,0,0,0,0.109195402298851
"42",42,0,0,0,0,0,0,0,0,0.086053412462908
"43",43,0,0,0,0,0,0,0,0,0.0909090909090909
"44",44,0,0,0,0,0,0,0,0,0.0694006309148265
"45",45,0,0,0,0,0,0,0,0,0.0785498489425982
"46",46,0,0,0,0,0,0,0,0,0.0922190201729107
"47",47,0,0,0,0,0,0,0,0,0.116477272727273
"48",48,0,0,0,0,0,0,0,0,0.0635451505016722
"49",49,0,0,0,0,0,0,0,0,0.116279069767442
"50",50,0,0,0,0,0,0,0,0,0.105571847507331
