"","Round..FDP.","X1D_MLE","X1D_NPMLE","X2D_NPMLE","X1D_Proj","Welch","B_F","Pooled_t","EV_NPMLE"
"1",1,0,0,0,0,0,0,0,0.0801186943620178
"2",2,0,0,0,0,0,0,0,0.0859872611464968
"3",3,0,0,0,0,0,0,0,0.119186046511628
"4",4,0,0,0,0,0,0,0,0.0766961651917404
"5",5,0,0,0,0,0,0,0,0.117302052785924
"6",6,0,0,0,0,0,0,0,0.102719033232628
"7",7,0,0,0,0,0,0,0,0.101156069364162
"8",8,0,0,0,0,0,0,0,0.111731843575419
"9",9,0,0,0,0,0,0,0,0.13550135501355
"10",10,0,0,0,0,0,0,0,0.135770234986945
"11",11,0,0,0,0,0,0,0,0.0956521739130435
"12",12,0,0,0,0,0,0,0,0.110795454545455
"13",13,0,0,0,0,0,0,0,0.106194690265487
"14",14,0,0,0,0,0,0,0,0.0864553314121038
"15",15,0,0,0,0,0,0,0,0.0786885245901639
"16",16,0,0,0,0,0,0,0,0.129577464788732
"17",17,0,0,0,0,0,0,0,0.114285714285714
"18",18,0,0,0,0,0,0,0,0.0897832817337461
"19",19,0,0,0,0,0,0,0,0.0776119402985075
"20",20,0,0,0,0,0,0,0,0.0731707317073171
"21",21,0,0,0,0,0,0,0,0.0982142857142857
"22",22,0,0,0,0,0,0,0,0.0958083832335329
"23",23,0,0,0,0,0,0,0,0.0886075949367089
"24",24,0,0,0,0,0,0,0,0.0890207715133531
"25",25,0,0,0,0,0,0,0,0.0847457627118644
"26",26,0,0,0,0,0,0,0,0.0977011494252874
"27",27,0,0,0,0,0,0,0,0.0859598853868195
"28",28,0,0,0,0,0,0,0,0.100323624595469
"29",29,0,0,0,0,0,0,0,0.116618075801749
"30",30,0,0,0,0,0,0,0,0.0571428571428571
"31",31,0,0,0,0,0,0,0,0.13782991202346
"32",32,0,0,0,0,0,0,0,0.116618075801749
"33",33,0,0,0,0,0,0,0,0.121621621621622
"34",34,0,0,0,0,0,0,0,0.0906515580736544
"35",35,0,0,0,0,0,0,0,0.0933333333333333
"36",36,0,0,0,0,0,0,0,0.0864553314121038
"37",37,0,0,0,0,0,0,0,0.0782608695652174
"38",38,0,0,0,0,0,0,0,0.127167630057803
"39",39,0,0,0,0,0,0,0,0.102941176470588
"40",40,0,0,0,0,0,0,0,0.131195335276968
"41",41,0,0,0,0,0,0,0,0.103351955307263
"42",42,0,0,0,0,0,0,0,0.117647058823529
"43",43,0,0,0,0,0,0,0,0.0862619808306709
"44",44,0,0,0,0,0,0,0,0.0901162790697674
"45",45,0,0,0,0,0,0,0,0.0806916426512968
"46",46,0,0,0,0,0,0,0,0.119113573407202
"47",47,0,0,0,0,0,0,0,0.0943952802359882
"48",48,0,0,0,0,0,0,0,0.133879781420765
"49",49,0,0,0,0,0,0,0,0.0942857142857143
"50",50,0,0,0,0,0,0,0,0.0982142857142857
