"","Round..FDP.","X1D_MLE","X1D_NPMLE","X2D_NPMLE","X1D_Proj","Welch","B_F","Pooled_t"
"1",1,0,0,0,0,0,0.0630372492836676,0
"2",2,0,0,0,0,0,0.0445103857566766,0
"3",3,0,0,0,0,0,0.0529595015576324,0
"4",4,0,0,0,0,0,0.0364741641337386,0
"5",5,0,0,0,0,0,0.058641975308642,0
"6",6,0,0,0,0,0,0.0507936507936508,0
"7",7,0,0,0,0,0,0.0444444444444444,0
"8",8,0,0,0,0,0,0.0666666666666667,0
"9",9,0,0,0,0,0,0.0505952380952381,0
"10",10,0,0,0,0,0,0.0516717325227964,0
"11",11,0,0,0,0,0,0.0568862275449102,0
"12",12,0,0,0,0,0,0.0363636363636364,0
"13",13,0,0,0,0,0,0.0524781341107872,0
"14",14,0,0,0,0,0,0.0508982035928144,0
"15",15,0,0,0,0,0,0.0649717514124294,0
"16",16,0,0,0,0,0,0.0495626822157434,0
"17",17,0,0,0,0,0,0.0566037735849057,0
"18",18,0,0,0,0,0,0.0520231213872832,0
"19",19,0,0,0,0,0,0.0699088145896656,0
"20",20,0,0,0,0,0,0.0548780487804878,0
"21",21,0,0,0,0,0,0.0728862973760933,0
"22",22,0,0,0,0,0,0.0701754385964912,0
"23",23,0,0,0,0,0,0.0317460317460317,0
"24",24,0,0,0,0,0,0.0619469026548673,0
"25",25,0,0,0,0,0,0.0598290598290598,0
"26",26,0,0,0,0,0,0.0504201680672269,0
"27",27,0,0,0,0,0,0.046875,0
"28",28,0,0,0,0,0,0.05,0
"29",29,0,0,0,0,0,0.0598802395209581,0
"30",30,0,0,0,0,0,0.0578034682080925,0
"31",31,0,0,0,0,0,0.0532212885154062,0
"32",32,0,0,0,0,0,0.0728291316526611,0
"33",33,0,0,0,0,0,0.0429447852760736,0
"34",34,0,0,0,0,0,0.047752808988764,0
"35",35,0,0,0,0,0,0.0372670807453416,0
"36",36,0,0,0,0,0,0.0623145400593472,0
"37",37,0,0,0,0,0,0.0540540540540541,0
"38",38,0,0,0,0,0,0.0681818181818182,0
"39",39,0,0,0,0,0,0.0764872521246459,0
"40",40,0,0,0,0,0,0.0539772727272727,0
"41",41,0,0,0,0,0,0.0700280112044818,0
"42",42,0,0,0,0,0,0.0632530120481928,0
"43",43,0,0,0,0,0,0.0651558073654391,0
"44",44,0,0,0,0,0,0.0429799426934097,0
"45",45,0,0,0,0,0,0.0431034482758621,0
"46",46,0,0,0,0,0,0.0404984423676012,0
"47",47,0,0,0,0,0,0.0349206349206349,0
"48",48,0,0,0,0,0,0.0477611940298507,0
"49",49,0,0,0,0,0,0.0557184750733138,0
"50",50,0,0,0,0,0,0.0393939393939394,0
