"","Algorithm","Power","FDR"
"1","1D_NPMLE",0.54532,0.091009763947246
"2","2D_NPMLE",0.60888,0.0956485835680298
"3","Welch",0.4714,0.0916465666749086
"4","B_F",0.241,0.013415865461003
"5","Pooled_t",0.5464,0.0917237692788941
