"","Round..FDP.","X1D_MLE","X1D_NPMLE","X2D_NPMLE","X1D_Proj","Welch","B_F","Pooled_t","EV_NPMLE","EV2_NPMLE"
"1",1,0,0,0,0,0,0,0,0,0.194805194805195
"2",2,0,0,0,0,0,0,0,0,0.178879310344828
"3",3,0,0,0,0,0,0,0,0,0.205128205128205
"4",4,0,0,0,0,0,0,0,0,0.18936170212766
"5",5,0,0,0,0,0,0,0,0,0.227743271221532
"6",6,0,0,0,0,0,0,0,0,0.238095238095238
"7",7,0,0,0,0,0,0,0,0,0.232604373757455
"8",8,0,0,0,0,0,0,0,0,0.221095334685598
"9",9,0,0,0,0,0,0,0,0,0.202040816326531
"10",10,0,0,0,0,0,0,0,0,0.255102040816327
"11",11,0,0,0,0,0,0,0,0,0.226611226611227
"12",12,0,0,0,0,0,0,0,0,0.239740820734341
"13",13,0,0,0,0,0,0,0,0,0.221491228070175
"14",14,0,0,0,0,0,0,0,0,0.191810344827586
"15",15,0,0,0,0,0,0,0,0,0.201342281879195
"16",16,0,0,0,0,0,0,0,0,0.17960088691796
"17",17,0,0,0,0,0,0,0,0,0.208955223880597
"18",18,0,0,0,0,0,0,0,0,0.223140495867769
"19",19,0,0,0,0,0,0,0,0,0.212253829321663
"20",20,0,0,0,0,0,0,0,0,0.201698513800425
"21",21,0,0,0,0,0,0,0,0,0.201663201663202
"22",22,0,0,0,0,0,0,0,0,0.163265306122449
"23",23,0,0,0,0,0,0,0,0,0.190871369294606
"24",24,0,0,0,0,0,0,0,0,0.216091954022989
"25",25,0,0,0,0,0,0,0,0,0.240963855421687
"26",26,0,0,0,0,0,0,0,0,0.180616740088106
"27",27,0,0,0,0,0,0,0,0,0.220556745182013
"28",28,0,0,0,0,0,0,0,0,0.216216216216216
"29",29,0,0,0,0,0,0,0,0,0.23265306122449
"30",30,0,0,0,0,0,0,0,0,0.210970464135021
"31",31,0,0,0,0,0,0,0,0,0.21656050955414
"32",32,0,0,0,0,0,0,0,0,0.232217573221757
"33",33,0,0,0,0,0,0,0,0,0.218220338983051
"34",34,0,0,0,0,0,0,0,0,0.211297071129707
"35",35,0,0,0,0,0,0,0,0,0.218614718614719
"36",36,0,0,0,0,0,0,0,0,0.205949656750572
"37",37,0,0,0,0,0,0,0,0,0.190871369294606
"38",38,0,0,0,0,0,0,0,0,0.251461988304094
"39",39,0,0,0,0,0,0,0,0,0.21627408993576
"40",40,0,0,0,0,0,0,0,0,0.177242888402626
"41",41,0,0,0,0,0,0,0,0,0.2
"42",42,0,0,0,0,0,0,0,0,0.206451612903226
"43",43,0,0,0,0,0,0,0,0,0.207983193277311
"44",44,0,0,0,0,0,0,0,0,0.212
"45",45,0,0,0,0,0,0,0,0,0.183006535947712
"46",46,0,0,0,0,0,0,0,0,0.231404958677686
"47",47,0,0,0,0,0,0,0,0,0.238197424892704
"48",48,0,0,0,0,0,0,0,0,0.212719298245614
"49",49,0,0,0,0,0,0,0,0,0.21218487394958
"50",50,0,0,0,0,0,0,0,0,0.176600441501104
