"","Round..Power.","X1D_MLE","X1D_NPMLE","X2D_NPMLE","X1D_Proj","Welch","B_F","Pooled_t","EV_NPMLE","EV2_NPMLE"
"1",1,0,0,0,0,0,0,0,0,0.744
"2",2,0,0,0,0,0,0,0,0,0.762
"3",3,0,0,0,0,0,0,0,0,0.744
"4",4,0,0,0,0,0,0,0,0,0.762
"5",5,0,0,0,0,0,0,0,0,0.746
"6",6,0,0,0,0,0,0,0,0,0.768
"7",7,0,0,0,0,0,0,0,0,0.772
"8",8,0,0,0,0,0,0,0,0,0.768
"9",9,0,0,0,0,0,0,0,0,0.782
"10",10,0,0,0,0,0,0,0,0,0.73
"11",11,0,0,0,0,0,0,0,0,0.744
"12",12,0,0,0,0,0,0,0,0,0.704
"13",13,0,0,0,0,0,0,0,0,0.71
"14",14,0,0,0,0,0,0,0,0,0.75
"15",15,0,0,0,0,0,0,0,0,0.714
"16",16,0,0,0,0,0,0,0,0,0.74
"17",17,0,0,0,0,0,0,0,0,0.742
"18",18,0,0,0,0,0,0,0,0,0.752
"19",19,0,0,0,0,0,0,0,0,0.72
"20",20,0,0,0,0,0,0,0,0,0.752
"21",21,0,0,0,0,0,0,0,0,0.768
"22",22,0,0,0,0,0,0,0,0,0.738
"23",23,0,0,0,0,0,0,0,0,0.78
"24",24,0,0,0,0,0,0,0,0,0.682
"25",25,0,0,0,0,0,0,0,0,0.756
"26",26,0,0,0,0,0,0,0,0,0.744
"27",27,0,0,0,0,0,0,0,0,0.728
"28",28,0,0,0,0,0,0,0,0,0.754
"29",29,0,0,0,0,0,0,0,0,0.752
"30",30,0,0,0,0,0,0,0,0,0.748
"31",31,0,0,0,0,0,0,0,0,0.738
"32",32,0,0,0,0,0,0,0,0,0.734
"33",33,0,0,0,0,0,0,0,0,0.738
"34",34,0,0,0,0,0,0,0,0,0.754
"35",35,0,0,0,0,0,0,0,0,0.722
"36",36,0,0,0,0,0,0,0,0,0.694
"37",37,0,0,0,0,0,0,0,0,0.78
"38",38,0,0,0,0,0,0,0,0,0.768
"39",39,0,0,0,0,0,0,0,0,0.732
"40",40,0,0,0,0,0,0,0,0,0.752
"41",41,0,0,0,0,0,0,0,0,0.752
"42",42,0,0,0,0,0,0,0,0,0.738
"43",43,0,0,0,0,0,0,0,0,0.754
"44",44,0,0,0,0,0,0,0,0,0.788
"45",45,0,0,0,0,0,0,0,0,0.75
"46",46,0,0,0,0,0,0,0,0,0.744
"47",47,0,0,0,0,0,0,0,0,0.71
"48",48,0,0,0,0,0,0,0,0,0.718
"49",49,0,0,0,0,0,0,0,0,0.75
"50",50,0,0,0,0,0,0,0,0,0.746
