"","Round..FDP.","X1D_MLE","X1D_NPMLE","X2D_NPMLE","X1D_Proj","Welch","B_F","Pooled_t","EV_NPMLE","EV2_NPMLE"
"1",1,0,0,0,0,0,0,0,0,0.34368932038835
"2",2,0,0,0,0,0,0,0,0,0.338235294117647
"3",3,0,0,0,0,0,0,0,0,0.322295805739514
"4",4,0,0,0,0,0,0,0,0,0.344357976653696
"5",5,0,0,0,0,0,0,0,0,0.342967244701349
"6",6,0,0,0,0,0,0,0,0,0.364705882352941
"7",7,0,0,0,0,0,0,0,0,0.346456692913386
"8",8,0,0,0,0,0,0,0,0,0.333984375
"9",9,0,0,0,0,0,0,0,0,0.354124748490946
"10",10,0,0,0,0,0,0,0,0,0.328846153846154
"11",11,0,0,0,0,0,0,0,0,0.346820809248555
"12",12,0,0,0,0,0,0,0,0,0.341463414634146
"13",13,0,0,0,0,0,0,0,0,0.34018691588785
"14",14,0,0,0,0,0,0,0,0,0.387832699619772
"15",15,0,0,0,0,0,0,0,0,0.329166666666667
"16",16,0,0,0,0,0,0,0,0,0.367676767676768
"17",17,0,0,0,0,0,0,0,0,0.321814254859611
"18",18,0,0,0,0,0,0,0,0,0.341176470588235
"19",19,0,0,0,0,0,0,0,0,0.358974358974359
"20",20,0,0,0,0,0,0,0,0,0.339250493096647
"21",21,0,0,0,0,0,0,0,0,0.351301115241636
"22",22,0,0,0,0,0,0,0,0,0.347107438016529
"23",23,0,0,0,0,0,0,0,0,0.342612419700214
"24",24,0,0,0,0,0,0,0,0,0.347826086956522
"25",25,0,0,0,0,0,0,0,0,0.307036247334755
"26",26,0,0,0,0,0,0,0,0,0.313008130081301
"27",27,0,0,0,0,0,0,0,0,0.309090909090909
"28",28,0,0,0,0,0,0,0,0,0.292207792207792
"29",29,0,0,0,0,0,0,0,0,0.324435318275154
"30",30,0,0,0,0,0,0,0,0,0.327380952380952
"31",31,0,0,0,0,0,0,0,0,0.313152400835073
"32",32,0,0,0,0,0,0,0,0,0.347560975609756
"33",33,0,0,0,0,0,0,0,0,0.330661322645291
"34",34,0,0,0,0,0,0,0,0,0.371717171717172
"35",35,0,0,0,0,0,0,0,0,0.342685370741483
"36",36,0,0,0,0,0,0,0,0,0.332640332640333
"37",37,0,0,0,0,0,0,0,0,0.345991561181435
"38",38,0,0,0,0,0,0,0,0,0.300653594771242
"39",39,0,0,0,0,0,0,0,0,0.342158859470468
"40",40,0,0,0,0,0,0,0,0,0.325773195876289
"41",41,0,0,0,0,0,0,0,0,0.350409836065574
"42",42,0,0,0,0,0,0,0,0,0.326
"43",43,0,0,0,0,0,0,0,0,0.380582524271845
"44",44,0,0,0,0,0,0,0,0,0.362035225048924
"45",45,0,0,0,0,0,0,0,0,0.364140480591497
"46",46,0,0,0,0,0,0,0,0,0.34136546184739
"47",47,0,0,0,0,0,0,0,0,0.332007952286282
"48",48,0,0,0,0,0,0,0,0,0.326963906581741
"49",49,0,0,0,0,0,0,0,0,0.366037735849057
"50",50,0,0,0,0,0,0,0,0,0.336842105263158
