"","Round..FDP.","X1D_MLE","X1D_NPMLE","X2D_NPMLE","X1D_Proj","Welch","B_F","Pooled_t"
"1",1,0,0,0,0,0,0.0290322580645161,0
"2",2,0,0,0,0,0,0.0458715596330275,0
"3",3,0,0,0,0,0,0.0557184750733138,0
"4",4,0,0,0,0,0,0.043343653250774,0
"5",5,0,0,0,0,0,0.0495356037151703,0
"6",6,0,0,0,0,0,0.0251572327044025,0
"7",7,0,0,0,0,0,0.0264900662251656,0
"8",8,0,0,0,0,0,0.00980392156862745,0
"9",9,0,0,0,0,0,0.0345911949685535,0
"10",10,0,0,0,0,0,0.0317460317460317,0
"11",11,0,0,0,0,0,0.0340136054421769,0
"12",12,0,0,0,0,0,0.0232558139534884,0
"13",13,0,0,0,0,0,0.027355623100304,0
"14",14,0,0,0,0,0,0.0529411764705882,0
"15",15,0,0,0,0,0,0.0247678018575851,0
"16",16,0,0,0,0,0,0.0236486486486486,0
"17",17,0,0,0,0,0,0.0493827160493827,0
"18",18,0,0,0,0,0,0.0341614906832298,0
"19",19,0,0,0,0,0,0.0346020761245675,0
"20",20,0,0,0,0,0,0.0378548895899054,0
"21",21,0,0,0,0,0,0.0398773006134969,0
"22",22,0,0,0,0,0,0.0313479623824451,0
"23",23,0,0,0,0,0,0.0434782608695652,0
"24",24,0,0,0,0,0,0.0390879478827362,0
"25",25,0,0,0,0,0,0.037542662116041,0
"26",26,0,0,0,0,0,0.0234113712374582,0
"27",27,0,0,0,0,0,0.0594059405940594,0
"28",28,0,0,0,0,0,0.0220125786163522,0
"29",29,0,0,0,0,0,0.0491803278688525,0
"30",30,0,0,0,0,0,0.0387096774193548,0
"31",31,0,0,0,0,0,0.033112582781457,0
"32",32,0,0,0,0,0,0.0397553516819572,0
"33",33,0,0,0,0,0,0.0411392405063291,0
"34",34,0,0,0,0,0,0.0198675496688742,0
"35",35,0,0,0,0,0,0.0171821305841924,0
"36",36,0,0,0,0,0,0.0409356725146199,0
"37",37,0,0,0,0,0,0.0482315112540193,0
"38",38,0,0,0,0,0,0.0532915360501567,0
"39",39,0,0,0,0,0,0.0461538461538462,0
"40",40,0,0,0,0,0,0.0258064516129032,0
"41",41,0,0,0,0,0,0.0460122699386503,0
"42",42,0,0,0,0,0,0.0245398773006135,0
"43",43,0,0,0,0,0,0.0360655737704918,0
"44",44,0,0,0,0,0,0.0407523510971787,0
"45",45,0,0,0,0,0,0.0326797385620915,0
"46",46,0,0,0,0,0,0.0261437908496732,0
"47",47,0,0,0,0,0,0.0302013422818792,0
"48",48,0,0,0,0,0,0.0359477124183007,0
"49",49,0,0,0,0,0,0.0451807228915663,0
"50",50,0,0,0,0,0,0.0228013029315961,0
