"","Round..FDP.","X1D_MLE","X1D_NPMLE","X2D_NPMLE","X1D_Proj","Welch","B_F","Pooled_t","EV_NPMLE"
"1",1,0,0,0,0,0,0,0,0.108958837772397
"2",2,0,0,0,0,0,0,0,0.0756756756756757
"3",3,0,0,0,0,0,0,0,0.0948509485094851
"4",4,0,0,0,0,0,0,0,0.0850515463917526
"5",5,0,0,0,0,0,0,0,0.0931506849315069
"6",6,0,0,0,0,0,0,0,0.0755208333333333
"7",7,0,0,0,0,0,0,0,0.102857142857143
"8",8,0,0,0,0,0,0,0,0.0863509749303621
"9",9,0,0,0,0,0,0,0,0.104060913705584
"10",10,0,0,0,0,0,0,0,0.110192837465565
"11",11,0,0,0,0,0,0,0,0.102094240837696
"12",12,0,0,0,0,0,0,0,0.0813008130081301
"13",13,0,0,0,0,0,0,0,0.0657534246575342
"14",14,0,0,0,0,0,0,0,0.111111111111111
"15",15,0,0,0,0,0,0,0,0.124309392265193
"16",16,0,0,0,0,0,0,0,0.084985835694051
"17",17,0,0,0,0,0,0,0,0.105911330049261
"18",18,0,0,0,0,0,0,0,0.108108108108108
"19",19,0,0,0,0,0,0,0,0.0784883720930233
"20",20,0,0,0,0,0,0,0,0.102902374670185
"21",21,0,0,0,0,0,0,0,0.078804347826087
"22",22,0,0,0,0,0,0,0,0.0973684210526316
"23",23,0,0,0,0,0,0,0,0.0708446866485014
"24",24,0,0,0,0,0,0,0,0.092896174863388
"25",25,0,0,0,0,0,0,0,0.0926430517711172
"26",26,0,0,0,0,0,0,0,0.118598382749326
"27",27,0,0,0,0,0,0,0,0.0966057441253264
"28",28,0,0,0,0,0,0,0,0.0991957104557641
"29",29,0,0,0,0,0,0,0,0.0752688172043011
"30",30,0,0,0,0,0,0,0,0.0822622107969152
"31",31,0,0,0,0,0,0,0,0.0884520884520884
"32",32,0,0,0,0,0,0,0,0.0938337801608579
"33",33,0,0,0,0,0,0,0,0.0906593406593407
"34",34,0,0,0,0,0,0,0,0.0815789473684211
"35",35,0,0,0,0,0,0,0,0.128140703517588
"36",36,0,0,0,0,0,0,0,0.104395604395604
"37",37,0,0,0,0,0,0,0,0.0637119113573407
"38",38,0,0,0,0,0,0,0,0.0940860215053763
"39",39,0,0,0,0,0,0,0,0.0865139949109415
"40",40,0,0,0,0,0,0,0,0.078167115902965
"41",41,0,0,0,0,0,0,0,0.0653409090909091
"42",42,0,0,0,0,0,0,0,0.0863874345549738
"43",43,0,0,0,0,0,0,0,0.0931506849315069
"44",44,0,0,0,0,0,0,0,0.10594315245478
"45",45,0,0,0,0,0,0,0,0.0695652173913043
"46",46,0,0,0,0,0,0,0,0.108247422680412
"47",47,0,0,0,0,0,0,0,0.0954907161803713
"48",48,0,0,0,0,0,0,0,0.0795454545454545
"49",49,0,0,0,0,0,0,0,0.100250626566416
"50",50,0,0,0,0,0,0,0,0.0657894736842105
