"","Algorithm","Power","FDR"
"1","1D_NPMLE",0.52044,0.0874375348813995
"2","2D_NPMLE",0.59992,0.0854322661547011
"3","Welch",0.48304,0.0637560564452558
"4","B_F",0.3276,0.0109065844845048
"5","Pooled_t",0.52076,0.0876923423007667
