"","Round..FDP.","X1D_MLE","X1D_NPMLE","X2D_NPMLE","X1D_Proj","Welch","B_F","Pooled_t","EV_NPMLE"
"1",1,0,0,0,0,0,0,0,0.0920245398773006
"2",2,0,0,0,0,0,0,0,0.0838509316770186
"3",3,0,0,0,0,0,0,0,0.114551083591331
"4",4,0,0,0,0,0,0,0,0.0888888888888889
"5",5,0,0,0,0,0,0,0,0.106194690265487
"6",6,0,0,0,0,0,0,0,0.082018927444795
"7",7,0,0,0,0,0,0,0,0.0948275862068965
"8",8,0,0,0,0,0,0,0,0.0965732087227414
"9",9,0,0,0,0,0,0,0,0.0970588235294118
"10",10,0,0,0,0,0,0,0,0.145510835913313
"11",11,0,0,0,0,0,0,0,0.100864553314121
"12",12,0,0,0,0,0,0,0,0.066006600660066
"13",13,0,0,0,0,0,0,0,0.0857988165680473
"14",14,0,0,0,0,0,0,0,0.0956521739130435
"15",15,0,0,0,0,0,0,0,0.125730994152047
"16",16,0,0,0,0,0,0,0,0.0939393939393939
"17",17,0,0,0,0,0,0,0,0.0862068965517241
"18",18,0,0,0,0,0,0,0,0.0884146341463415
"19",19,0,0,0,0,0,0,0,0.0789473684210526
"20",20,0,0,0,0,0,0,0,0.110144927536232
"21",21,0,0,0,0,0,0,0,0.107558139534884
"22",22,0,0,0,0,0,0,0,0.138728323699422
"23",23,0,0,0,0,0,0,0,0.131428571428571
"24",24,0,0,0,0,0,0,0,0.0990712074303406
"25",25,0,0,0,0,0,0,0,0.117302052785924
"26",26,0,0,0,0,0,0,0,0.113314447592068
"27",27,0,0,0,0,0,0,0,0.115384615384615
"28",28,0,0,0,0,0,0,0,0.109195402298851
"29",29,0,0,0,0,0,0,0,0.0895953757225433
"30",30,0,0,0,0,0,0,0,0.13134328358209
"31",31,0,0,0,0,0,0,0,0.0921787709497207
"32",32,0,0,0,0,0,0,0,0.109792284866469
"33",33,0,0,0,0,0,0,0,0.0791788856304985
"34",34,0,0,0,0,0,0,0,0.130311614730878
"35",35,0,0,0,0,0,0,0,0.0923913043478261
"36",36,0,0,0,0,0,0,0,0.0993975903614458
"37",37,0,0,0,0,0,0,0,0.0898203592814371
"38",38,0,0,0,0,0,0,0,0.104430379746835
"39",39,0,0,0,0,0,0,0,0.105105105105105
"40",40,0,0,0,0,0,0,0,0.102040816326531
"41",41,0,0,0,0,0,0,0,0.0984126984126984
"42",42,0,0,0,0,0,0,0,0.112852664576803
"43",43,0,0,0,0,0,0,0,0.0876132930513595
"44",44,0,0,0,0,0,0,0,0.103550295857988
"45",45,0,0,0,0,0,0,0,0.0870870870870871
"46",46,0,0,0,0,0,0,0,0.132930513595166
"47",47,0,0,0,0,0,0,0,0.11377245508982
"48",48,0,0,0,0,0,0,0,0.0798722044728434
"49",49,0,0,0,0,0,0,0,0.0945121951219512
"50",50,0,0,0,0,0,0,0,0.12094395280236
