"","Round..FDP.","X1D_MLE","X1D_NPMLE","X2D_NPMLE","X1D_Proj","Welch","B_F","Pooled_t"
"1",1,0,0,0,0,0,0.0647058823529412,0
"2",2,0,0,0,0,0,0.0530973451327434,0
"3",3,0,0,0,0,0,0.0554016620498615,0
"4",4,0,0,0,0,0,0.0505952380952381,0
"5",5,0,0,0,0,0,0.0344827586206897,0
"6",6,0,0,0,0,0,0.0404984423676012,0
"7",7,0,0,0,0,0,0.056047197640118,0
"8",8,0,0,0,0,0,0.0380116959064327,0
"9",9,0,0,0,0,0,0.0541310541310541,0
"10",10,0,0,0,0,0,0.0461095100864553,0
"11",11,0,0,0,0,0,0.0621301775147929,0
"12",12,0,0,0,0,0,0.0720461095100865,0
"13",13,0,0,0,0,0,0.0447284345047923,0
"14",14,0,0,0,0,0,0.0401146131805158,0
"15",15,0,0,0,0,0,0.0653409090909091,0
"16",16,0,0,0,0,0,0.0553846153846154,0
"17",17,0,0,0,0,0,0.056047197640118,0
"18",18,0,0,0,0,0,0.0403726708074534,0
"19",19,0,0,0,0,0,0.0674846625766871,0
"20",20,0,0,0,0,0,0.0504451038575668,0
"21",21,0,0,0,0,0,0.0518292682926829,0
"22",22,0,0,0,0,0,0.0383480825958702,0
"23",23,0,0,0,0,0,0.0597014925373134,0
"24",24,0,0,0,0,0,0.0652818991097923,0
"25",25,0,0,0,0,0,0.0572289156626506,0
"26",26,0,0,0,0,0,0.0769230769230769,0
"27",27,0,0,0,0,0,0.0582822085889571,0
"28",28,0,0,0,0,0,0.0372492836676218,0
"29",29,0,0,0,0,0,0.056047197640118,0
"30",30,0,0,0,0,0,0.0552147239263804,0
"31",31,0,0,0,0,0,0.05,0
"32",32,0,0,0,0,0,0.0467836257309941,0
"33",33,0,0,0,0,0,0.0626702997275204,0
"34",34,0,0,0,0,0,0.0625,0
"35",35,0,0,0,0,0,0.0545977011494253,0
"36",36,0,0,0,0,0,0.0550724637681159,0
"37",37,0,0,0,0,0,0.050561797752809,0
"38",38,0,0,0,0,0,0.0397553516819572,0
"39",39,0,0,0,0,0,0.0487106017191977,0
"40",40,0,0,0,0,0,0.0700280112044818,0
"41",41,0,0,0,0,0,0.0515759312320917,0
"42",42,0,0,0,0,0,0.0593471810089021,0
"43",43,0,0,0,0,0,0.0614035087719298,0
"44",44,0,0,0,0,0,0.0547550432276657,0
"45",45,0,0,0,0,0,0.0597014925373134,0
"46",46,0,0,0,0,0,0.0926966292134832,0
"47",47,0,0,0,0,0,0.0377906976744186,0
"48",48,0,0,0,0,0,0.0740740740740741,0
"49",49,0,0,0,0,0,0.0784883720930233,0
"50",50,0,0,0,0,0,0.0626780626780627,0
