"","Round..FDP.","X1D_MLE","X1D_NPMLE","X2D_NPMLE","X1D_Proj","Welch","B_F"
"1",1,0,0,0,0,0,0.0464396284829721
"2",2,0,0,0,0,0,0.0507936507936508
"3",3,0,0,0,0,0,0.0414201183431953
"4",4,0,0,0,0,0,0.0274390243902439
"5",5,0,0,0,0,0,0.0333333333333333
"6",6,0,0,0,0,0,0.048048048048048
"7",7,0,0,0,0,0,0.0447761194029851
"8",8,0,0,0,0,0,0.0161812297734628
"9",9,0,0,0,0,0,0.019672131147541
"10",10,0,0,0,0,0,0.0189873417721519
"11",11,0,0,0,0,0,0.0461538461538462
"12",12,0,0,0,0,0,0.0255591054313099
"13",13,0,0,0,0,0,0.0570570570570571
"14",14,0,0,0,0,0,0.0419161676646707
"15",15,0,0,0,0,0,0.0285714285714286
"16",16,0,0,0,0,0,0.0182926829268293
"17",17,0,0,0,0,0,0.0616883116883117
"18",18,0,0,0,0,0,0.0540540540540541
"19",19,0,0,0,0,0,0.0613496932515337
"20",20,0,0,0,0,0,0.0495356037151703
"21",21,0,0,0,0,0,0.0275229357798165
"22",22,0,0,0,0,0,0.0380952380952381
"23",23,0,0,0,0,0,0.040625
"24",24,0,0,0,0,0,0.0361111111111111
"25",25,0,0,0,0,0,0.0359477124183007
"26",26,0,0,0,0,0,0.0329341317365269
"27",27,0,0,0,0,0,0.0526315789473684
"28",28,0,0,0,0,0,0.0404984423676012
"29",29,0,0,0,0,0,0.0396341463414634
"30",30,0,0,0,0,0,0.0801282051282051
"31",31,0,0,0,0,0,0.0465116279069767
"32",32,0,0,0,0,0,0.0303030303030303
"33",33,0,0,0,0,0,0.0385756676557863
"34",34,0,0,0,0,0,0.0328947368421053
"35",35,0,0,0,0,0,0.0623052959501558
"36",36,0,0,0,0,0,0.0588235294117647
"37",37,0,0,0,0,0,0.0403726708074534
"38",38,0,0,0,0,0,0.0373831775700935
"39",39,0,0,0,0,0,0.0422077922077922
"40",40,0,0,0,0,0,0.0216049382716049
"41",41,0,0,0,0,0,0.0367231638418079
"42",42,0,0,0,0,0,0.034375
"43",43,0,0,0,0,0,0.0692771084337349
"44",44,0,0,0,0,0,0.060790273556231
"45",45,0,0,0,0,0,0.0455927051671733
"46",46,0,0,0,0,0,0.0287539936102236
"47",47,0,0,0,0,0,0.0467836257309941
"48",48,0,0,0,0,0,0.0575757575757576
"49",49,0,0,0,0,0,0.035031847133758
"50",50,0,0,0,0,0,0.0402476780185759
