"","Algorithm","Power","FDR"
"1","1D_NPMLE",0.69216,0.0899808022516767
"2","2D_NPMLE",0.71096,0.0904670489942298
"3","Welch",0.6754,0.0927884523561622
"4","B_F",0.63536,0.0471708443818616
"5","Pooled_t",0.69204,0.0905091661573906
