"","Round..FDP.","X1D_MLE","X1D_NPMLE","X2D_NPMLE","X1D_Proj","Welch","B_F","Pooled_t","EV_NPMLE","EV2_NPMLE"
"1",1,0,0,0,0,0,0,0,0,0.101694915254237
"2",2,0,0,0,0,0,0,0,0,0.106217616580311
"3",3,0,0,0,0,0,0,0,0,0.0939086294416244
"4",4,0,0,0,0,0,0,0,0,0.0789473684210526
"5",5,0,0,0,0,0,0,0,0,0.0670391061452514
"6",6,0,0,0,0,0,0,0,0,0.0958549222797927
"7",7,0,0,0,0,0,0,0,0,0.101063829787234
"8",8,0,0,0,0,0,0,0,0,0.103015075376884
"9",9,0,0,0,0,0,0,0,0,0.0795755968169761
"10",10,0,0,0,0,0,0,0,0,0.0813648293963255
"11",11,0,0,0,0,0,0,0,0,0.0863874345549738
"12",12,0,0,0,0,0,0,0,0,0.0930851063829787
"13",13,0,0,0,0,0,0,0,0,0.0974358974358974
"14",14,0,0,0,0,0,0,0,0,0.0833333333333333
"15",15,0,0,0,0,0,0,0,0,0.106965174129353
"16",16,0,0,0,0,0,0,0,0,0.0844327176781003
"17",17,0,0,0,0,0,0,0,0,0.0806451612903226
"18",18,0,0,0,0,0,0,0,0,0.0942928039702233
"19",19,0,0,0,0,0,0,0,0,0.076530612244898
"20",20,0,0,0,0,0,0,0,0,0.0807291666666667
"21",21,0,0,0,0,0,0,0,0,0.0923076923076923
"22",22,0,0,0,0,0,0,0,0,0.0975609756097561
"23",23,0,0,0,0,0,0,0,0,0.0837696335078534
"24",24,0,0,0,0,0,0,0,0,0.128140703517588
"25",25,0,0,0,0,0,0,0,0,0.0890052356020942
"26",26,0,0,0,0,0,0,0,0,0.0871794871794872
"27",27,0,0,0,0,0,0,0,0,0.0975
"28",28,0,0,0,0,0,0,0,0,0.082687338501292
"29",29,0,0,0,0,0,0,0,0,0.113350125944584
"30",30,0,0,0,0,0,0,0,0,0.0680100755667506
"31",31,0,0,0,0,0,0,0,0,0.0727762803234501
"32",32,0,0,0,0,0,0,0,0,0.126344086021505
"33",33,0,0,0,0,0,0,0,0,0.068870523415978
"34",34,0,0,0,0,0,0,0,0,0.0876288659793814
"35",35,0,0,0,0,0,0,0,0,0.121359223300971
"36",36,0,0,0,0,0,0,0,0,0.076056338028169
"37",37,0,0,0,0,0,0,0,0,0.0984455958549223
"38",38,0,0,0,0,0,0,0,0,0.111688311688312
"39",39,0,0,0,0,0,0,0,0,0.103092783505155
"40",40,0,0,0,0,0,0,0,0,0.0979381443298969
"41",41,0,0,0,0,0,0,0,0,0.0831168831168831
"42",42,0,0,0,0,0,0,0,0,0.0901856763925729
"43",43,0,0,0,0,0,0,0,0,0.0974358974358974
"44",44,0,0,0,0,0,0,0,0,0.0846560846560847
"45",45,0,0,0,0,0,0,0,0,0.102094240837696
"46",46,0,0,0,0,0,0,0,0,0.0801104972375691
"47",47,0,0,0,0,0,0,0,0,0.106280193236715
"48",48,0,0,0,0,0,0,0,0,0.105793450881612
"49",49,0,0,0,0,0,0,0,0,0.089974293059126
"50",50,0,0,0,0,0,0,0,0,0.109660574412533
