"","Round..FDP.","X1D_MLE","X1D_NPMLE","X2D_NPMLE","X1D_Proj","Welch","B_F","Pooled_t","EV_NPMLE","EV2_NPMLE"
"1",1,0,0,0,0,0,0,0,0,0.133489461358314
"2",2,0,0,0,0,0,0,0,0,0.111111111111111
"3",3,0,0,0,0,0,0,0,0,0.109333333333333
"4",4,0,0,0,0,0,0,0,0,0.151219512195122
"5",5,0,0,0,0,0,0,0,0,0.149144254278729
"6",6,0,0,0,0,0,0,0,0,0.144927536231884
"7",7,0,0,0,0,0,0,0,0,0.131979695431472
"8",8,0,0,0,0,0,0,0,0,0.142105263157895
"9",9,0,0,0,0,0,0,0,0,0.117647058823529
"10",10,0,0,0,0,0,0,0,0,0.115384615384615
"11",11,0,0,0,0,0,0,0,0,0.152173913043478
"12",12,0,0,0,0,0,0,0,0,0.102040816326531
"13",13,0,0,0,0,0,0,0,0,0.157772621809745
"14",14,0,0,0,0,0,0,0,0,0.15962441314554
"15",15,0,0,0,0,0,0,0,0,0.14390243902439
"16",16,0,0,0,0,0,0,0,0,0.115089514066496
"17",17,0,0,0,0,0,0,0,0,0.145363408521303
"18",18,0,0,0,0,0,0,0,0,0.110552763819095
"19",19,0,0,0,0,0,0,0,0,0.148780487804878
"20",20,0,0,0,0,0,0,0,0,0.135746606334842
"21",21,0,0,0,0,0,0,0,0,0.108910891089109
"22",22,0,0,0,0,0,0,0,0,0.147208121827411
"23",23,0,0,0,0,0,0,0,0,0.121518987341772
"24",24,0,0,0,0,0,0,0,0,0.0989304812834225
"25",25,0,0,0,0,0,0,0,0,0.148418491484185
"26",26,0,0,0,0,0,0,0,0,0.101876675603217
"27",27,0,0,0,0,0,0,0,0,0.149253731343284
"28",28,0,0,0,0,0,0,0,0,0.147887323943662
"29",29,0,0,0,0,0,0,0,0,0.129901960784314
"30",30,0,0,0,0,0,0,0,0,0.128571428571429
"31",31,0,0,0,0,0,0,0,0,0.137254901960784
"32",32,0,0,0,0,0,0,0,0,0.154205607476636
"33",33,0,0,0,0,0,0,0,0,0.114713216957606
"34",34,0,0,0,0,0,0,0,0,0.148936170212766
"35",35,0,0,0,0,0,0,0,0,0.165853658536585
"36",36,0,0,0,0,0,0,0,0,0.127551020408163
"37",37,0,0,0,0,0,0,0,0,0.125628140703518
"38",38,0,0,0,0,0,0,0,0,0.127226463104326
"39",39,0,0,0,0,0,0,0,0,0.1325
"40",40,0,0,0,0,0,0,0,0,0.130864197530864
"41",41,0,0,0,0,0,0,0,0,0.145320197044335
"42",42,0,0,0,0,0,0,0,0,0.133838383838384
"43",43,0,0,0,0,0,0,0,0,0.148148148148148
"44",44,0,0,0,0,0,0,0,0,0.134517766497462
"45",45,0,0,0,0,0,0,0,0,0.143552311435523
"46",46,0,0,0,0,0,0,0,0,0.14987714987715
"47",47,0,0,0,0,0,0,0,0,0.134615384615385
"48",48,0,0,0,0,0,0,0,0,0.125
"49",49,0,0,0,0,0,0,0,0,0.129533678756477
"50",50,0,0,0,0,0,0,0,0,0.119331742243437
