"","Algorithm","Power","FDR"
"1","1D_NPMLE",0.68116,0.0897245707196077
"2","2D_NPMLE",0.69828,0.0892932829791798
"3","Welch",0.66668,0.0901052808752012
"4","B_F",0.62584,0.0449301077708747
"5","Pooled_t",0.68132,0.0897297017584721
