"","Round..FDP.","X1D_MLE","X1D_NPMLE","X2D_NPMLE","X1D_Proj","Welch","B_F","Pooled_t","EV_NPMLE","EV2_NPMLE"
"1",1,0,0,0,0,0,0,0,0,0.0973684210526316
"2",2,0,0,0,0,0,0,0,0,0.109660574412533
"3",3,0,0,0,0,0,0,0,0,0.11139896373057
"4",4,0,0,0,0,0,0,0,0,0.0859375
"5",5,0,0,0,0,0,0,0,0,0.0972972972972973
"6",6,0,0,0,0,0,0,0,0,0.110824742268041
"7",7,0,0,0,0,0,0,0,0,0.115183246073298
"8",8,0,0,0,0,0,0,0,0,0.0673854447439353
"9",9,0,0,0,0,0,0,0,0,0.0972568578553616
"10",10,0,0,0,0,0,0,0,0,0.0848806366047745
"11",11,0,0,0,0,0,0,0,0,0.0987012987012987
"12",12,0,0,0,0,0,0,0,0,0.0935828877005348
"13",13,0,0,0,0,0,0,0,0,0.0670103092783505
"14",14,0,0,0,0,0,0,0,0,0.121518987341772
"15",15,0,0,0,0,0,0,0,0,0.0846560846560847
"16",16,0,0,0,0,0,0,0,0,0.0961038961038961
"17",17,0,0,0,0,0,0,0,0,0.0989847715736041
"18",18,0,0,0,0,0,0,0,0,0.0851063829787234
"19",19,0,0,0,0,0,0,0,0,0.091644204851752
"20",20,0,0,0,0,0,0,0,0,0.0802139037433155
"21",21,0,0,0,0,0,0,0,0,0.0977653631284916
"22",22,0,0,0,0,0,0,0,0,0.102902374670185
"23",23,0,0,0,0,0,0,0,0,0.0866141732283465
"24",24,0,0,0,0,0,0,0,0,0.0805194805194805
"25",25,0,0,0,0,0,0,0,0,0.0817438692098093
"26",26,0,0,0,0,0,0,0,0,0.0966921119592875
"27",27,0,0,0,0,0,0,0,0,0.0994897959183673
"28",28,0,0,0,0,0,0,0,0,0.105527638190955
"29",29,0,0,0,0,0,0,0,0,0.0761154855643045
"30",30,0,0,0,0,0,0,0,0,0.0678466076696165
"31",31,0,0,0,0,0,0,0,0,0.0906666666666667
"32",32,0,0,0,0,0,0,0,0,0.0819672131147541
"33",33,0,0,0,0,0,0,0,0,0.10126582278481
"34",34,0,0,0,0,0,0,0,0,0.0923076923076923
"35",35,0,0,0,0,0,0,0,0,0.0656167979002625
"36",36,0,0,0,0,0,0,0,0,0.109181141439206
"37",37,0,0,0,0,0,0,0,0,0.0677506775067751
"38",38,0,0,0,0,0,0,0,0,0.102631578947368
"39",39,0,0,0,0,0,0,0,0,0.101736972704715
"40",40,0,0,0,0,0,0,0,0,0.112244897959184
"41",41,0,0,0,0,0,0,0,0,0.0698924731182796
"42",42,0,0,0,0,0,0,0,0,0.105527638190955
"43",43,0,0,0,0,0,0,0,0,0.0984455958549223
"44",44,0,0,0,0,0,0,0,0,0.100250626566416
"45",45,0,0,0,0,0,0,0,0,0.0806451612903226
"46",46,0,0,0,0,0,0,0,0,0.0887728459530026
"47",47,0,0,0,0,0,0,0,0,0.0744416873449131
"48",48,0,0,0,0,0,0,0,0,0.0869565217391304
"49",49,0,0,0,0,0,0,0,0,0.102625298329356
"50",50,0,0,0,0,0,0,0,0,0.075
