"","Round..FDP.","X1D_MLE","X1D_NPMLE","X2D_NPMLE","X1D_Proj","Welch","B_F","Pooled_t","EV_NPMLE","EV2_NPMLE"
"1",1,0,0,0,0,0,0,0,0,0.089171974522293
"2",2,0,0,0,0,0,0,0,0,0.0903614457831325
"3",3,0,0,0,0,0,0,0,0,0.0641025641025641
"4",4,0,0,0,0,0,0,0,0,0.100977198697068
"5",5,0,0,0,0,0,0,0,0,0.0685358255451713
"6",6,0,0,0,0,0,0,0,0,0.0806451612903226
"7",7,0,0,0,0,0,0,0,0,0.0923076923076923
"8",8,0,0,0,0,0,0,0,0,0.0957095709570957
"9",9,0,0,0,0,0,0,0,0,0.0576923076923077
"10",10,0,0,0,0,0,0,0,0,0.0944625407166124
"11",11,0,0,0,0,0,0,0,0,0.0805369127516778
"12",12,0,0,0,0,0,0,0,0,0.0967741935483871
"13",13,0,0,0,0,0,0,0,0,0.0785714285714286
"14",14,0,0,0,0,0,0,0,0,0.0744336569579288
"15",15,0,0,0,0,0,0,0,0,0.075812274368231
"16",16,0,0,0,0,0,0,0,0,0.0846905537459283
"17",17,0,0,0,0,0,0,0,0,0.0562913907284768
"18",18,0,0,0,0,0,0,0,0,0.100323624595469
"19",19,0,0,0,0,0,0,0,0,0.0964630225080386
"20",20,0,0,0,0,0,0,0,0,0.109422492401216
"21",21,0,0,0,0,0,0,0,0,0.0756578947368421
"22",22,0,0,0,0,0,0,0,0,0.0996978851963746
"23",23,0,0,0,0,0,0,0,0,0.0918367346938776
"24",24,0,0,0,0,0,0,0,0,0.0946372239747634
"25",25,0,0,0,0,0,0,0,0,0.0958466453674121
"26",26,0,0,0,0,0,0,0,0,0.0909090909090909
"27",27,0,0,0,0,0,0,0,0,0.110787172011662
"28",28,0,0,0,0,0,0,0,0,0.0778816199376947
"29",29,0,0,0,0,0,0,0,0,0.0876623376623377
"30",30,0,0,0,0,0,0,0,0,0.0666666666666667
"31",31,0,0,0,0,0,0,0,0,0.0841423948220065
"32",32,0,0,0,0,0,0,0,0,0.0718954248366013
"33",33,0,0,0,0,0,0,0,0,0.0957095709570957
"34",34,0,0,0,0,0,0,0,0,0.065359477124183
"35",35,0,0,0,0,0,0,0,0,0.0856269113149847
"36",36,0,0,0,0,0,0,0,0,0.0652173913043478
"37",37,0,0,0,0,0,0,0,0,0.0886850152905199
"38",38,0,0,0,0,0,0,0,0,0.0680473372781065
"39",39,0,0,0,0,0,0,0,0,0.0936555891238671
"40",40,0,0,0,0,0,0,0,0,0.0938511326860841
"41",41,0,0,0,0,0,0,0,0,0.117460317460317
"42",42,0,0,0,0,0,0,0,0,0.0878787878787879
"43",43,0,0,0,0,0,0,0,0,0.0966767371601208
"44",44,0,0,0,0,0,0,0,0,0.0822368421052632
"45",45,0,0,0,0,0,0,0,0,0.0498338870431894
"46",46,0,0,0,0,0,0,0,0,0.102719033232628
"47",47,0,0,0,0,0,0,0,0,0.0884146341463415
"48",48,0,0,0,0,0,0,0,0,0.0974025974025974
"49",49,0,0,0,0,0,0,0,0,0.0745341614906832
"50",50,0,0,0,0,0,0,0,0,0.0820668693009119
