"","Round..FDP.","X1D_MLE","X1D_NPMLE","X2D_NPMLE","X1D_Proj","Welch","B_F","Pooled_t","EV_NPMLE","EV2_NPMLE"
"1",1,0,0,0,0,0,0,0,0,0.364729458917836
"2",2,0,0,0,0,0,0,0,0,0.38030888030888
"3",3,0,0,0,0,0,0,0,0,0.354838709677419
"4",4,0,0,0,0,0,0,0,0,0.33965844402277
"5",5,0,0,0,0,0,0,0,0,0.333333333333333
"6",6,0,0,0,0,0,0,0,0,0.334020618556701
"7",7,0,0,0,0,0,0,0,0,0.365168539325843
"8",8,0,0,0,0,0,0,0,0,0.380414312617702
"9",9,0,0,0,0,0,0,0,0,0.372262773722628
"10",10,0,0,0,0,0,0,0,0,0.396021699819168
"11",11,0,0,0,0,0,0,0,0,0.368312757201646
"12",12,0,0,0,0,0,0,0,0,0.357142857142857
"13",13,0,0,0,0,0,0,0,0,0.374074074074074
"14",14,0,0,0,0,0,0,0,0,0.377896613190731
"15",15,0,0,0,0,0,0,0,0,0.372708757637475
"16",16,0,0,0,0,0,0,0,0,0.368807339449541
"17",17,0,0,0,0,0,0,0,0,0.381308411214953
"18",18,0,0,0,0,0,0,0,0,0.375502008032129
"19",19,0,0,0,0,0,0,0,0,0.370510396975425
"20",20,0,0,0,0,0,0,0,0,0.35195530726257
"21",21,0,0,0,0,0,0,0,0,0.373015873015873
"22",22,0,0,0,0,0,0,0,0,0.326693227091633
"23",23,0,0,0,0,0,0,0,0,0.354898336414048
"24",24,0,0,0,0,0,0,0,0,0.366120218579235
"25",25,0,0,0,0,0,0,0,0,0.374764595103578
"26",26,0,0,0,0,0,0,0,0,0.366920152091255
"27",27,0,0,0,0,0,0,0,0,0.380863039399625
"28",28,0,0,0,0,0,0,0,0,0.360377358490566
"29",29,0,0,0,0,0,0,0,0,0.348514851485148
"30",30,0,0,0,0,0,0,0,0,0.346978557504873
"31",31,0,0,0,0,0,0,0,0,0.37196261682243
"32",32,0,0,0,0,0,0,0,0,0.386538461538462
"33",33,0,0,0,0,0,0,0,0,0.377570093457944
"34",34,0,0,0,0,0,0,0,0,0.340080971659919
"35",35,0,0,0,0,0,0,0,0,0.352601156069364
"36",36,0,0,0,0,0,0,0,0,0.331941544885177
"37",37,0,0,0,0,0,0,0,0,0.35672514619883
"38",38,0,0,0,0,0,0,0,0,0.383877159309021
"39",39,0,0,0,0,0,0,0,0,0.364161849710983
"40",40,0,0,0,0,0,0,0,0,0.36530612244898
"41",41,0,0,0,0,0,0,0,0,0.362035225048924
"42",42,0,0,0,0,0,0,0,0,0.361165048543689
"43",43,0,0,0,0,0,0,0,0,0.349896480331263
"44",44,0,0,0,0,0,0,0,0,0.353497164461248
"45",45,0,0,0,0,0,0,0,0,0.37043795620438
"46",46,0,0,0,0,0,0,0,0,0.403345724907063
"47",47,0,0,0,0,0,0,0,0,0.34816247582205
"48",48,0,0,0,0,0,0,0,0,0.357400722021661
"49",49,0,0,0,0,0,0,0,0,0.369047619047619
"50",50,0,0,0,0,0,0,0,0,0.35408560311284
