"","Round..FDP.","X1D_MLE","X1D_NPMLE","X2D_NPMLE","X1D_Proj","Welch"
"1",1,0.0775862068965517,0.0778097982708934,0.092896174863388,0.0778097982708934,0.100864553314121
"2",2,0.0903614457831325,0.0906344410876133,0.105571847507331,0.0906344410876133,0.105263157894737
"3",3,0.0803324099722992,0.0805555555555556,0.07202216066482,0.0803324099722992,0.0858725761772853
"4",4,0.0847953216374269,0.0823529411764706,0.0835734870317003,0.0823529411764706,0.104956268221574
"5",5,0.0893371757925072,0.0893371757925072,0.0797720797720798,0.0893371757925072,0.0731707317073171
"6",6,0.0935828877005348,0.0933333333333333,0.0899470899470899,0.0933333333333333,0.0941828254847645
"7",7,0.0896358543417367,0.0896358543417367,0.0842391304347826,0.0896358543417367,0.0985507246376812
"8",8,0.0985074626865672,0.0960960960960961,0.0948275862068965,0.0960960960960961,0.118181818181818
"9",9,0.111688311688312,0.111979166666667,0.121890547263682,0.111688311688312,0.0913978494623656
"10",10,0.0909090909090909,0.0933333333333333,0.083989501312336,0.0933333333333333,0.0792349726775956
"11",11,0.0766961651917404,0.0818713450292398,0.0831024930747922,0.0818713450292398,0.101190476190476
"12",12,0.0889570552147239,0.0889570552147239,0.0968660968660969,0.0889570552147239,0.0984615384615385
"13",13,0.0909090909090909,0.0911602209944751,0.101876675603217,0.0939226519337017,0.10233918128655
"14",14,0.1,0.0997150997150997,0.0926966292134832,0.1,0.108187134502924
"15",15,0.0736543909348442,0.0736543909348442,0.0732394366197183,0.0736543909348442,0.0823529411764706
"16",16,0.115273775216138,0.114942528735632,0.0884955752212389,0.114942528735632,0.119402985074627
"17",17,0.0988700564971751,0.0988700564971751,0.0909090909090909,0.0988700564971751,0.0982658959537572
"18",18,0.0968660968660969,0.0968660968660969,0.0916666666666667,0.0968660968660969,0.0970588235294118
"19",19,0.0878186968838527,0.0852272727272727,0.0894308943089431,0.0852272727272727,0.0882352941176471
"20",20,0.0921409214092141,0.0918918918918919,0.104325699745547,0.0918918918918919,0.0793201133144476
"21",21,0.0840336134453782,0.0793201133144476,0.0860215053763441,0.0790960451977401,0.0955056179775281
"22",22,0.0854700854700855,0.0852272727272727,0.1,0.084985835694051,0.101744186046512
"23",23,0.107954545454545,0.104519774011299,0.10655737704918,0.105113636363636,0.136111111111111
"24",24,0.123076923076923,0.125641025641026,0.12280701754386,0.125641025641026,0.142091152815013
"25",25,0.100294985250737,0.0976331360946746,0.104225352112676,0.100294985250737,0.0900621118012422
"26",26,0.0784313725490196,0.0784313725490196,0.0896739130434783,0.0784313725490196,0.096045197740113
"27",27,0.0952380952380952,0.0926966292134832,0.0989010989010989,0.092436974789916,0.106442577030812
"28",28,0.0741839762611276,0.079646017699115,0.0826210826210826,0.079646017699115,0.0975609756097561
"29",29,0.109333333333333,0.109333333333333,0.102362204724409,0.109333333333333,0.109859154929577
"30",30,0.11878453038674,0.11878453038674,0.123655913978495,0.11878453038674,0.116477272727273
"31",31,0.081570996978852,0.0838323353293413,0.0916905444126074,0.0810810810810811,0.0942249240121581
"32",32,0.0824175824175824,0.0826446280991736,0.0984042553191489,0.0846994535519126,0.0868347338935574
"33",33,0.103448275862069,0.104,0.116580310880829,0.103723404255319,0.108635097493036
"34",34,0.0914285714285714,0.0916905444126074,0.0790960451977401,0.0916905444126074,0.0805970149253731
"35",35,0.0757180156657963,0.0757180156657963,0.0822622107969152,0.078125,0.0765027322404372
"36",36,0.0664739884393064,0.0664739884393064,0.0771349862258953,0.0664739884393064,0.0739644970414201
"37",37,0.0842391304347826,0.0842391304347826,0.0779569892473118,0.0842391304347826,0.103825136612022
"38",38,0.0840336134453782,0.0842696629213483,0.0819209039548023,0.0842696629213483,0.092485549132948
"39",39,0.0749279538904899,0.0720461095100865,0.0835654596100279,0.0722543352601156,0.087719298245614
"40",40,0.111702127659574,0.10455764075067,0.106100795755968,0.10455764075067,0.0988700564971751
"41",41,0.1015625,0.101827676240209,0.0976253298153034,0.101827676240209,0.116531165311653
"42",42,0.102941176470588,0.105263157894737,0.0862068965517241,0.105263157894737,0.0923076923076923
"43",43,0.0906515580736544,0.0949720670391061,0.0762942779291553,0.0957746478873239,0.121468926553672
"44",44,0.0943396226415094,0.0923913043478261,0.0946291560102302,0.0948509485094851,0.117962466487936
"45",45,0.0803571428571429,0.0776119402985075,0.0771428571428571,0.0776119402985075,0.0764525993883792
"46",46,0.111111111111111,0.108635097493036,0.111716621253406,0.108635097493036,0.127777777777778
"47",47,0.0883977900552486,0.0858725761772853,0.0978835978835979,0.0883977900552486,0.100278551532033
"48",48,0.10079575596817,0.0978835978835979,0.0952380952380952,0.0978835978835979,0.0775623268698061
"49",49,0.120643431635389,0.121293800539084,0.102150537634409,0.121621621621622,0.11830985915493
"50",50,0.0825958702064897,0.0825958702064897,0.0740740740740741,0.0825958702064897,0.0873493975903614
