"","Round..FDP.","X1D_MLE","X1D_NPMLE","X2D_NPMLE","X1D_Proj","Welch"
"1",1,0,0.102766798418972,0.13265306122449,0.099601593625498,0.177631578947368
"2",2,0,0.088,0.0851063829787234,0.0878661087866109,0.160839160839161
"3",3,0,0.113821138211382,0.0780141843971631,0.117886178861789,0.147435897435897
"4",4,0,0.0761245674740484,0.0835913312693498,0.073943661971831,0.151658767772512
"5",5,0,0.103734439834025,0.0784313725490196,0.103734439834025,0.21301775147929
"6",6,0,0.102739726027397,0.0939393939393939,0.100694444444444,0.225531914893617
"7",7,0,0.0714285714285714,0.0719424460431655,0.0711297071129707,0.16374269005848
"8",8,0,0.0675675675675676,0.0566037735849057,0.0642201834862385,0.150326797385621
"9",9,0,0.0901287553648069,0.0613718411552347,0.0936170212765957,0.211640211640212
"10",10,0,0.12,0.115015974440895,0.116788321167883,0.200980392156863
"11",11,0,0.103896103896104,0.0955882352941176,0.0969162995594714,0.217391304347826
"12",12,0,0.0526315789473684,0.0611510791366906,0.0526315789473684,0.189024390243902
"13",13,0,0.112,0.13953488372093,0.112903225806452,0.185185185185185
"14",14,0,0.0894308943089431,0.0788530465949821,0.0860655737704918,0.170731707317073
"15",15,0,0.0946969696969697,0.0743243243243243,0.0946969696969697,0.226600985221675
"16",16,0,0.0707547169811321,0.0760869565217391,0.0666666666666667,0.176100628930818
"17",17,0,0.0585585585585586,0.0783582089552239,0.0542986425339367,0.121428571428571
"18",18,0,0.110236220472441,0.114093959731544,0.107142857142857,0.19047619047619
"19",19,0,0.101321585903084,0.101449275362319,0.0896860986547085,0.202185792349727
"20",20,0,0.0495495495495495,0.0694444444444444,0.0493273542600897,0.160919540229885
"21",21,0,0.0829875518672199,0.1,0.0833333333333333,0.168674698795181
"22",22,0,0.0884615384615385,0.0955631399317406,0.0894941634241245,0.191489361702128
"23",23,0,0.0843881856540084,0.104166666666667,0.0805084745762712,0.162790697674419
"24",24,0,0.111570247933884,0.102941176470588,0.105042016806723,0.1625
"25",25,0,0.0909090909090909,0.096,0.0909090909090909,0.248520710059172
"26",26,0,0.0625,0.0851851851851852,0.0669642857142857,0.210526315789474
"27",27,0,0.0894308943089431,0.075187969924812,0.0897959183673469,0.194444444444444
"28",28,0,0.0900900900900901,0.124113475177305,0.0863636363636364,0.18796992481203
"29",29,0,0.0614035087719298,0.0814814814814815,0.0614035087719298,0.169014084507042
"30",30,0,0.105263157894737,0.107023411371237,0.105691056910569,0.206185567010309
"31",31,0,0.1,0.100334448160535,0.1,0.201058201058201
"32",32,0,0.0772357723577236,0.0851063829787234,0.0775510204081633,0.17032967032967
"33",33,0,0.0759493670886076,0.0979020979020979,0.0759493670886076,0.167741935483871
"34",34,0,0.114285714285714,0.0918727915194346,0.114285714285714,0.168831168831169
"35",35,0,0.0781893004115226,0.0963455149501661,0.0746887966804979,0.125
"36",36,0,0.147679324894515,0.117857142857143,0.147679324894515,0.251655629139073
"37",37,0,0.103286384976526,0.100746268656716,0.103286384976526,0.206106870229008
"38",38,0,0.0725190839694656,0.101694915254237,0.0725190839694656,0.181318681318681
"39",39,0,0.0804597701149425,0.0704697986577181,0.0810810810810811,0.203125
"40",40,0,0.0572687224669604,0.0671641791044776,0.0538116591928251,0.206666666666667
"41",41,0,0.103734439834025,0.104693140794224,0.103734439834025,0.195266272189349
"42",42,0,0.0973782771535581,0.109756097560976,0.0970149253731343,0.168604651162791
"43",43,0,0.0526315789473684,0.0666666666666667,0.0537634408602151,0.155038759689922
"44",44,0,0.144578313253012,0.117241379310345,0.143426294820717,0.273255813953488
"45",45,0,0.0714285714285714,0.0671641791044776,0.0684931506849315,0.109375
"46",46,0,0.1,0.131034482758621,0.0966386554621849,0.164473684210526
"47",47,0,0.0660377358490566,0.096085409252669,0.0704225352112676,0.166666666666667
"48",48,0,0.0982905982905983,0.107913669064748,0.0991379310344828,0.177215189873418
"49",49,0,0.0755555555555556,0.0909090909090909,0.0752212389380531,0.138728323699422
"50",50,0,0.10126582278481,0.114695340501792,0.100840336134454,0.202312138728324
