"","Round..FDP.","X1D_MLE","X1D_NPMLE","X2D_NPMLE","X1D_Proj","Welch","B_F","Pooled_t"
"1",1,0,0,0,0,0,0.0649717514124294,0
"2",2,0,0,0,0,0,0.04,0
"3",3,0,0,0,0,0,0.0491329479768786,0
"4",4,0,0,0,0,0,0.0614035087719298,0
"5",5,0,0,0,0,0,0.0681818181818182,0
"6",6,0,0,0,0,0,0.0557184750733138,0
"7",7,0,0,0,0,0,0.0628571428571429,0
"8",8,0,0,0,0,0,0.0619469026548673,0
"9",9,0,0,0,0,0,0.042042042042042,0
"10",10,0,0,0,0,0,0.0373831775700935,0
"11",11,0,0,0,0,0,0.0623145400593472,0
"12",12,0,0,0,0,0,0.0477611940298507,0
"13",13,0,0,0,0,0,0.04375,0
"14",14,0,0,0,0,0,0.0674486803519062,0
"15",15,0,0,0,0,0,0.0453172205438066,0
"16",16,0,0,0,0,0,0.0492753623188406,0
"17",17,0,0,0,0,0,0.0504451038575668,0
"18",18,0,0,0,0,0,0.056379821958457,0
"19",19,0,0,0,0,0,0.0471976401179941,0
"20",20,0,0,0,0,0,0.058641975308642,0
"21",21,0,0,0,0,0,0.0697674418604651,0
"22",22,0,0,0,0,0,0.0619718309859155,0
"23",23,0,0,0,0,0,0.0458452722063037,0
"24",24,0,0,0,0,0,0.036036036036036,0
"25",25,0,0,0,0,0,0.0445103857566766,0
"26",26,0,0,0,0,0,0.0507042253521127,0
"27",27,0,0,0,0,0,0.0494186046511628,0
"28",28,0,0,0,0,0,0.0656716417910448,0
"29",29,0,0,0,0,0,0.0579710144927536,0
"30",30,0,0,0,0,0,0.0355029585798817,0
"31",31,0,0,0,0,0,0.0461095100864553,0
"32",32,0,0,0,0,0,0.0545454545454545,0
"33",33,0,0,0,0,0,0.0588235294117647,0
"34",34,0,0,0,0,0,0.0377906976744186,0
"35",35,0,0,0,0,0,0.0498533724340176,0
"36",36,0,0,0,0,0,0.0668604651162791,0
"37",37,0,0,0,0,0,0.0524691358024691,0
"38",38,0,0,0,0,0,0.0398773006134969,0
"39",39,0,0,0,0,0,0.0742857142857143,0
"40",40,0,0,0,0,0,0.0746268656716418,0
"41",41,0,0,0,0,0,0.0737463126843658,0
"42",42,0,0,0,0,0,0.0581395348837209,0
"43",43,0,0,0,0,0,0.0519877675840979,0
"44",44,0,0,0,0,0,0.0632911392405063,0
"45",45,0,0,0,0,0,0.0683760683760684,0
"46",46,0,0,0,0,0,0.0608695652173913,0
"47",47,0,0,0,0,0,0.0787172011661808,0
"48",48,0,0,0,0,0,0.0397553516819572,0
"49",49,0,0,0,0,0,0.0591549295774648,0
"50",50,0,0,0,0,0,0.0987012987012987,0
