"","Algorithm","Power","FDR"
"1","1D_NPMLE",0.66544,0.0902035312287308
"2","2D_NPMLE",0.68432,0.0918115399219539
"3","Welch",0.63476,0.0961609023088797
"4","B_F",0.5776,0.0427851938381439
"5","Pooled_t",0.6654,0.0903598622864907
