"","Round..FDP.","X1D_MLE","X1D_NPMLE","X2D_NPMLE","X1D_Proj","Welch","B_F","Pooled_t"
"1",1,0,0,0,0,0,0.0411985018726592,0
"2",2,0,0,0,0,0,0.0393700787401575,0
"3",3,0,0,0,0,0,0.0436507936507936,0
"4",4,0,0,0,0,0,0.0546875,0
"5",5,0,0,0,0,0,0.0515463917525773,0
"6",6,0,0,0,0,0,0.062992125984252,0
"7",7,0,0,0,0,0,0.0383141762452107,0
"8",8,0,0,0,0,0,0.0474308300395257,0
"9",9,0,0,0,0,0,0.0627450980392157,0
"10",10,0,0,0,0,0,0.0555555555555556,0
"11",11,0,0,0,0,0,0.0471014492753623,0
"12",12,0,0,0,0,0,0.0851063829787234,0
"13",13,0,0,0,0,0,0.0336134453781513,0
"14",14,0,0,0,0,0,0.0740740740740741,0
"15",15,0,0,0,0,0,0.0472727272727273,0
"16",16,0,0,0,0,0,0.0375,0
"17",17,0,0,0,0,0,0.034965034965035,0
"18",18,0,0,0,0,0,0.0522648083623693,0
"19",19,0,0,0,0,0,0.0333333333333333,0
"20",20,0,0,0,0,0,0.041044776119403,0
"21",21,0,0,0,0,0,0.0711610486891386,0
"22",22,0,0,0,0,0,0.0736434108527132,0
"23",23,0,0,0,0,0,0.0881226053639847,0
"24",24,0,0,0,0,0,0.0620689655172414,0
"25",25,0,0,0,0,0,0.0505415162454874,0
"26",26,0,0,0,0,0,0.0362903225806452,0
"27",27,0,0,0,0,0,0.04149377593361,0
"28",28,0,0,0,0,0,0.0415094339622641,0
"29",29,0,0,0,0,0,0.0725806451612903,0
"30",30,0,0,0,0,0,0.049469964664311,0
"31",31,0,0,0,0,0,0.0459770114942529,0
"32",32,0,0,0,0,0,0.0448275862068966,0
"33",33,0,0,0,0,0,0.0546875,0
"34",34,0,0,0,0,0,0.0557620817843866,0
"35",35,0,0,0,0,0,0.03690036900369,0
"36",36,0,0,0,0,0,0.0408163265306122,0
"37",37,0,0,0,0,0,0.052434456928839,0
"38",38,0,0,0,0,0,0.0857142857142857,0
"39",39,0,0,0,0,0,0.0654545454545455,0
"40",40,0,0,0,0,0,0.0656370656370656,0
"41",41,0,0,0,0,0,0.0553505535055351,0
"42",42,0,0,0,0,0,0.033210332103321,0
"43",43,0,0,0,0,0,0.0247933884297521,0
"44",44,0,0,0,0,0,0.0289855072463768,0
"45",45,0,0,0,0,0,0.0613026819923372,0
"46",46,0,0,0,0,0,0.0501930501930502,0
"47",47,0,0,0,0,0,0.0458333333333333,0
"48",48,0,0,0,0,0,0.0504201680672269,0
"49",49,0,0,0,0,0,0.048582995951417,0
"50",50,0,0,0,0,0,0.0342465753424658,0
