"","Round..FDP.","X1D_MLE","X1D_NPMLE","X2D_NPMLE","X1D_Proj","Welch","B_F","Pooled_t","EV_NPMLE"
"1",1,0,0,0,0,0,0,0,0.159268929503916
"2",2,0,0,0,0,0,0,0,0.120603015075377
"3",3,0,0,0,0,0,0,0,0.129380053908356
"4",4,0,0,0,0,0,0,0,0.139896373056995
"5",5,0,0,0,0,0,0,0,0.120512820512821
"6",6,0,0,0,0,0,0,0,0.126262626262626
"7",7,0,0,0,0,0,0,0,0.139473684210526
"8",8,0,0,0,0,0,0,0,0.167487684729064
"9",9,0,0,0,0,0,0,0,0.150717703349282
"10",10,0,0,0,0,0,0,0,0.15609756097561
"11",11,0,0,0,0,0,0,0,0.132124352331606
"12",12,0,0,0,0,0,0,0,0.15970515970516
"13",13,0,0,0,0,0,0,0,0.16945107398568
"14",14,0,0,0,0,0,0,0,0.126288659793814
"15",15,0,0,0,0,0,0,0,0.151595744680851
"16",16,0,0,0,0,0,0,0,0.127320954907162
"17",17,0,0,0,0,0,0,0,0.149625935162095
"18",18,0,0,0,0,0,0,0,0.160714285714286
"19",19,0,0,0,0,0,0,0,0.155844155844156
"20",20,0,0,0,0,0,0,0,0.202325581395349
"21",21,0,0,0,0,0,0,0,0.137755102040816
"22",22,0,0,0,0,0,0,0,0.155172413793103
"23",23,0,0,0,0,0,0,0,0.146341463414634
"24",24,0,0,0,0,0,0,0,0.116531165311653
"25",25,0,0,0,0,0,0,0,0.183098591549296
"26",26,0,0,0,0,0,0,0,0.14404432132964
"27",27,0,0,0,0,0,0,0,0.190023752969121
"28",28,0,0,0,0,0,0,0,0.148936170212766
"29",29,0,0,0,0,0,0,0,0.118733509234828
"30",30,0,0,0,0,0,0,0,0.182254196642686
"31",31,0,0,0,0,0,0,0,0.166233766233766
"32",32,0,0,0,0,0,0,0,0.139784946236559
"33",33,0,0,0,0,0,0,0,0.1475
"34",34,0,0,0,0,0,0,0,0.13953488372093
"35",35,0,0,0,0,0,0,0,0.131578947368421
"36",36,0,0,0,0,0,0,0,0.158974358974359
"37",37,0,0,0,0,0,0,0,0.133676092544987
"38",38,0,0,0,0,0,0,0,0.154054054054054
"39",39,0,0,0,0,0,0,0,0.177184466019417
"40",40,0,0,0,0,0,0,0,0.140583554376658
"41",41,0,0,0,0,0,0,0,0.155913978494624
"42",42,0,0,0,0,0,0,0,0.163265306122449
"43",43,0,0,0,0,0,0,0,0.133165829145729
"44",44,0,0,0,0,0,0,0,0
"45",45,0,0,0,0,0,0,0,0.14247311827957
"46",46,0,0,0,0,0,0,0,0.177725118483412
"47",47,0,0,0,0,0,0,0,0.158441558441558
"48",48,0,0,0,0,0,0,0,0.14010989010989
"49",49,0,0,0,0,0,0,0,0.170918367346939
"50",50,0,0,0,0,0,0,0,0.14441416893733
