"","Round..FDP.","X1D_MLE","X1D_NPMLE","X2D_NPMLE","X1D_Proj","Welch","B_F","Pooled_t","EV_NPMLE","EV2_NPMLE"
"1",1,0,0,0,0,0,0,0,0,0.261603375527426
"2",2,0,0,0,0,0,0,0,0,0.263636363636364
"3",3,0,0,0,0,0,0,0,0,0.245535714285714
"4",4,0,0,0,0,0,0,0,0,0.227699530516432
"5",5,0,0,0,0,0,0,0,0,0.259090909090909
"6",6,0,0,0,0,0,0,0,0,0.227790432801822
"7",7,0,0,0,0,0,0,0,0,0.265168539325843
"8",8,0,0,0,0,0,0,0,0,0.249448123620309
"9",9,0,0,0,0,0,0,0,0,0.231651376146789
"10",10,0,0,0,0,0,0,0,0,0.239224137931034
"11",11,0,0,0,0,0,0,0,0,0.238095238095238
"12",12,0,0,0,0,0,0,0,0,0.230232558139535
"13",13,0,0,0,0,0,0,0,0,0.264516129032258
"14",14,0,0,0,0,0,0,0,0,0.277904328018223
"15",15,0,0,0,0,0,0,0,0,0.288981288981289
"16",16,0,0,0,0,0,0,0,0,0.262472885032538
"17",17,0,0,0,0,0,0,0,0,0.269315673289183
"18",18,0,0,0,0,0,0,0,0,0.276729559748428
"19",19,0,0,0,0,0,0,0,0,0.265690376569038
"20",20,0,0,0,0,0,0,0,0,0.271551724137931
"21",21,0,0,0,0,0,0,0,0,0.222737819025522
"22",22,0,0,0,0,0,0,0,0,0.23972602739726
"23",23,0,0,0,0,0,0,0,0,0.271221532091097
"24",24,0,0,0,0,0,0,0,0,0.268018018018018
"25",25,0,0,0,0,0,0,0,0,0.261261261261261
"26",26,0,0,0,0,0,0,0,0,0.231981981981982
"27",27,0,0,0,0,0,0,0,0,0.245412844036697
"28",28,0,0,0,0,0,0,0,0,0.283298097251586
"29",29,0,0,0,0,0,0,0,0,0.245901639344262
"30",30,0,0,0,0,0,0,0,0,0.256637168141593
"31",31,0,0,0,0,0,0,0,0,0.203045685279188
"32",32,0,0,0,0,0,0,0,0,0.258547008547009
"33",33,0,0,0,0,0,0,0,0,0.263279445727483
"34",34,0,0,0,0,0,0,0,0,0.258454106280193
"35",35,0,0,0,0,0,0,0,0,0.273542600896861
"36",36,0,0,0,0,0,0,0,0,0.237991266375546
"37",37,0,0,0,0,0,0,0,0,0.259174311926606
"38",38,0,0,0,0,0,0,0,0,0.28051391862955
"39",39,0,0,0,0,0,0,0,0,0.232505643340858
"40",40,0,0,0,0,0,0,0,0,0.222493887530562
"41",41,0,0,0,0,0,0,0,0,0.249382716049383
"42",42,0,0,0,0,0,0,0,0,0.260042283298097
"43",43,0,0,0,0,0,0,0,0,0.26304347826087
"44",44,0,0,0,0,0,0,0,0,0.274122807017544
"45",45,0,0,0,0,0,0,0,0,0.264392324093817
"46",46,0,0,0,0,0,0,0,0,0.263498920086393
"47",47,0,0,0,0,0,0,0,0,0.264900662251656
"48",48,0,0,0,0,0,0,0,0,0.255605381165919
"49",49,0,0,0,0,0,0,0,0,0.279475982532751
"50",50,0,0,0,0,0,0,0,0,0.271739130434783
