"","Round..FDP.","X1D_MLE","X1D_NPMLE","X2D_NPMLE","X1D_Proj","Welch","B_F","Pooled_t","EV_NPMLE"
"1",1,0,0,0,0,0,0,0,0.148247978436658
"2",2,0,0,0,0,0,0,0,0.15989847715736
"3",3,0,0,0,0,0,0,0,0.146981627296588
"4",4,0,0,0,0,0,0,0,0.172069825436409
"5",5,0,0,0,0,0,0,0,0.120643431635389
"6",6,0,0,0,0,0,0,0,0.156962025316456
"7",7,0,0,0,0,0,0,0,0.163771712158809
"8",8,0,0,0,0,0,0,0,0.114441416893733
"9",9,0,0,0,0,0,0,0,0.147783251231527
"10",10,0,0,0,0,0,0,0,0.114143920595533
"11",11,0,0,0,0,0,0,0,0.126984126984127
"12",12,0,0,0,0,0,0,0,0.139175257731959
"13",13,0,0,0,0,0,0,0,0.143617021276596
"14",14,0,0,0,0,0,0,0,0.110497237569061
"15",15,0,0,0,0,0,0,0,0.155080213903743
"16",16,0,0,0,0,0,0,0,0.16421568627451
"17",17,0,0,0,0,0,0,0,0.167487684729064
"18",18,0,0,0,0,0,0,0,0.143617021276596
"19",19,0,0,0,0,0,0,0,0.142857142857143
"20",20,0,0,0,0,0,0,0,0.182716049382716
"21",21,0,0,0,0,0,0,0,0.11716621253406
"22",22,0,0,0,0,0,0,0,0.132978723404255
"23",23,0,0,0,0,0,0,0,0.176056338028169
"24",24,0,0,0,0,0,0,0,0.134020618556701
"25",25,0,0,0,0,0,0,0,0.122950819672131
"26",26,0,0,0,0,0,0,0,0.128865979381443
"27",27,0,0,0,0,0,0,0,0.12972972972973
"28",28,0,0,0,0,0,0,0,0.142857142857143
"29",29,0,0,0,0,0,0,0,0.149289099526066
"30",30,0,0,0,0,0,0,0,0.151898734177215
"31",31,0,0,0,0,0,0,0,0.111716621253406
"32",32,0,0,0,0,0,0,0,0.116279069767442
"33",33,0,0,0,0,0,0,0,0.133507853403141
"34",34,0,0,0,0,0,0,0,0.134246575342466
"35",35,0,0,0,0,0,0,0,0.130434782608696
"36",36,0,0,0,0,0,0,0,0.16452442159383
"37",37,0,0,0,0,0,0,0,0.144702842377261
"38",38,0,0,0,0,0,0,0,0.144385026737968
"39",39,0,0,0,0,0,0,0,0.119113573407202
"40",40,0,0,0,0,0,0,0,0.125348189415042
"41",41,0,0,0,0,0,0,0,0.133879781420765
"42",42,0,0,0,0,0,0,0,0.131645569620253
"43",43,0,0,0,0,0,0,0,0.160583941605839
"44",44,0,0,0,0,0,0,0,0.153439153439153
"45",45,0,0,0,0,0,0,0,0.148989898989899
"46",46,0,0,0,0,0,0,0,0.141057934508816
"47",47,0,0,0,0,0,0,0,0.158536585365854
"48",48,0,0,0,0,0,0,0,0.160098522167488
"49",49,0,0,0,0,0,0,0,0.15989847715736
"50",50,0,0,0,0,0,0,0,0.138586956521739
