"","Round..FDP.","X1D_MLE","X1D_NPMLE","X2D_NPMLE","X1D_Proj","Welch","B_F","Pooled_t","EV_NPMLE","EV2_NPMLE"
"1",1,0,0,0,0,0,0,0,0,0.0824742268041237
"2",2,0,0,0,0,0,0,0,0,0.0642857142857143
"3",3,0,0,0,0,0,0,0,0,0.108474576271186
"4",4,0,0,0,0,0,0,0,0,0.104895104895105
"5",5,0,0,0,0,0,0,0,0,0.0586080586080586
"6",6,0,0,0,0,0,0,0,0,0.0827586206896552
"7",7,0,0,0,0,0,0,0,0,0.101818181818182
"8",8,0,0,0,0,0,0,0,0,0.0575539568345324
"9",9,0,0,0,0,0,0,0,0,0.0816326530612245
"10",10,0,0,0,0,0,0,0,0,0.0842490842490843
"11",11,0,0,0,0,0,0,0,0,0.088339222614841
"12",12,0,0,0,0,0,0,0,0,0.0520833333333333
"13",13,0,0,0,0,0,0,0,0,0.0950920245398773
"14",14,0,0,0,0,0,0,0,0,0.0816326530612245
"15",15,0,0,0,0,0,0,0,0,0.0805369127516778
"16",16,0,0,0,0,0,0,0,0,0.0993377483443709
"17",17,0,0,0,0,0,0,0,0,0.0942028985507246
"18",18,0,0,0,0,0,0,0,0,0.0958904109589041
"19",19,0,0,0,0,0,0,0,0,0.0942760942760943
"20",20,0,0,0,0,0,0,0,0,0.0664335664335664
"21",21,0,0,0,0,0,0,0,0,0.120805369127517
"22",22,0,0,0,0,0,0,0,0,0.0822784810126582
"23",23,0,0,0,0,0,0,0,0,0.0774907749077491
"24",24,0,0,0,0,0,0,0,0,0.0815602836879433
"25",25,0,0,0,0,0,0,0,0,0.0931034482758621
"26",26,0,0,0,0,0,0,0,0,0.128289473684211
"27",27,0,0,0,0,0,0,0,0,0.0933333333333333
"28",28,0,0,0,0,0,0,0,0,0.113475177304965
"29",29,0,0,0,0,0,0,0,0,0.106666666666667
"30",30,0,0,0,0,0,0,0,0,0.104234527687296
"31",31,0,0,0,0,0,0,0,0,0.101351351351351
"32",32,0,0,0,0,0,0,0,0,0.115942028985507
"33",33,0,0,0,0,0,0,0,0,0.105442176870748
"34",34,0,0,0,0,0,0,0,0,0.0766423357664234
"35",35,0,0,0,0,0,0,0,0,0.0986842105263158
"36",36,0,0,0,0,0,0,0,0,0.1375
"37",37,0,0,0,0,0,0,0,0,0.0629139072847682
"38",38,0,0,0,0,0,0,0,0,0.120401337792642
"39",39,0,0,0,0,0,0,0,0,0.0974842767295598
"40",40,0,0,0,0,0,0,0,0,0.106896551724138
"41",41,0,0,0,0,0,0,0,0,0.103448275862069
"42",42,0,0,0,0,0,0,0,0,0.0968858131487889
"43",43,0,0,0,0,0,0,0,0,0.109090909090909
"44",44,0,0,0,0,0,0,0,0,0.110062893081761
"45",45,0,0,0,0,0,0,0,0,0.0927152317880795
"46",46,0,0,0,0,0,0,0,0,0.0734265734265734
"47",47,0,0,0,0,0,0,0,0,0.0795454545454545
"48",48,0,0,0,0,0,0,0,0,0.0701754385964912
"49",49,0,0,0,0,0,0,0,0,0.0957095709570957
"50",50,0,0,0,0,0,0,0,0,0.0882352941176471
