"","Round..FDP.","X1D_MLE","X1D_NPMLE","X2D_NPMLE","X1D_Proj","Welch","B_F","Pooled_t","EV_NPMLE"
"1",1,0,0,0,0,0,0,0,0.0846994535519126
"2",2,0,0,0,0,0,0,0,0.0671834625322997
"3",3,0,0,0,0,0,0,0,0.092896174863388
"4",4,0,0,0,0,0,0,0,0.0696378830083565
"5",5,0,0,0,0,0,0,0,0.0918635170603675
"6",6,0,0,0,0,0,0,0,0.0913838120104439
"7",7,0,0,0,0,0,0,0,0.103703703703704
"8",8,0,0,0,0,0,0,0,0.101876675603217
"9",9,0,0,0,0,0,0,0,0.143920595533499
"10",10,0,0,0,0,0,0,0,0.102150537634409
"11",11,0,0,0,0,0,0,0,0.0868421052631579
"12",12,0,0,0,0,0,0,0,0.0731707317073171
"13",13,0,0,0,0,0,0,0,0.115183246073298
"14",14,0,0,0,0,0,0,0,0.0976253298153034
"15",15,0,0,0,0,0,0,0,0.10025706940874
"16",16,0,0,0,0,0,0,0,0.0808625336927224
"17",17,0,0,0,0,0,0,0,0.0962025316455696
"18",18,0,0,0,0,0,0,0,0.119592875318066
"19",19,0,0,0,0,0,0,0,0.102244389027431
"20",20,0,0,0,0,0,0,0,0.0819672131147541
"21",21,0,0,0,0,0,0,0,0.0846994535519126
"22",22,0,0,0,0,0,0,0,0.0752089136490251
"23",23,0,0,0,0,0,0,0,0.108585858585859
"24",24,0,0,0,0,0,0,0,0.130890052356021
"25",25,0,0,0,0,0,0,0,0.0994897959183673
"26",26,0,0,0,0,0,0,0,0.122850122850123
"27",27,0,0,0,0,0,0,0,0.078804347826087
"28",28,0,0,0,0,0,0,0,0.0994623655913978
"29",29,0,0,0,0,0,0,0,0.0753246753246753
"30",30,0,0,0,0,0,0,0,0.124050632911392
"31",31,0,0,0,0,0,0,0,0.078740157480315
"32",32,0,0,0,0,0,0,0,0.0859375
"33",33,0,0,0,0,0,0,0,0.110565110565111
"34",34,0,0,0,0,0,0,0,0.0790190735694823
"35",35,0,0,0,0,0,0,0,0.116883116883117
"36",36,0,0,0,0,0,0,0,0.113695090439276
"37",37,0,0,0,0,0,0,0,0.0954773869346734
"38",38,0,0,0,0,0,0,0,0.0786516853932584
"39",39,0,0,0,0,0,0,0,0.102244389027431
"40",40,0,0,0,0,0,0,0,0.0853333333333333
"41",41,0,0,0,0,0,0,0,0.0994623655913978
"42",42,0,0,0,0,0,0,0,0.0650406504065041
"43",43,0,0,0,0,0,0,0,0.132530120481928
"44",44,0,0,0,0,0,0,0,0.136125654450262
"45",45,0,0,0,0,0,0,0,0.0969387755102041
"46",46,0,0,0,0,0,0,0,0.0966057441253264
"47",47,0,0,0,0,0,0,0,0.102631578947368
"48",48,0,0,0,0,0,0,0,0.0921052631578947
"49",49,0,0,0,0,0,0,0,0.0913838120104439
"50",50,0,0,0,0,0,0,0,0.110275689223058
