"","Round..FDP.","X1D_MLE","X1D_NPMLE","X2D_NPMLE","X1D_Proj","Welch","B_F","Pooled_t"
"1",1,0,0.1,0.102702702702703,0,0.0811594202898551,0.0359477124183007,0.1
"2",2,0,0.0771349862258953,0.0932642487046632,0,0.0737704918032787,0.0362537764350453,0.0773480662983425
"3",3,0,0.0824175824175824,0.0973684210526316,0,0.0660919540229885,0.0318471337579618,0.0824175824175824
"4",4,0,0.0860215053763441,0.101781170483461,0,0.0807799442896936,0.037037037037037,0.0860215053763441
"5",5,0,0.103825136612022,0.0972972972972973,0,0.100286532951289,0.0538720538720539,0.103825136612022
"6",6,0,0.0752089136490251,0.0676056338028169,0,0.0716332378223496,0.0348101265822785,0.075
"7",7,0,0.0862533692722372,0.101298701298701,0,0.0909090909090909,0.0518292682926829,0.0862533692722372
"8",8,0,0.0863874345549738,0.0801033591731266,0,0.0981432360742706,0.0391566265060241,0.0863874345549738
"9",9,0,0.0853994490358127,0.112565445026178,0,0.101092896174863,0.0434782608695652,0.0853994490358127
"10",10,0,0.0805555555555556,0.088,0,0.0974930362116992,0.046875,0.0805555555555556
"11",11,0,0.105413105413105,0.10655737704918,0,0.0979827089337176,0.0463576158940397,0.112994350282486
"12",12,0,0.120320855614973,0.0921409214092141,0,0.0991501416430595,0.0434782608695652,0.120320855614973
"13",13,0,0.0813253012048193,0.0862068965517241,0,0.056782334384858,0.0175438596491228,0.0843373493975904
"14",14,0,0.0726256983240224,0.0842391304347826,0,0.0764872521246459,0.0438871473354232,0.0724233983286908
"15",15,0,0.0736543909348442,0.0557103064066852,0,0.0605187319884726,0.0292207792207792,0.0736543909348442
"16",16,0,0.0794520547945206,0.0681198910081744,0,0.0552325581395349,0.0254777070063694,0.0794520547945206
"17",17,0,0.113207547169811,0.110236220472441,0,0.0896358543417367,0.0493827160493827,0.113207547169811
"18",18,0,0.069364161849711,0.0722222222222222,0,0.0694864048338369,0.0238095238095238,0.069364161849711
"19",19,0,0.0720461095100865,0.0775401069518717,0,0.0612244897959184,0.0445859872611465,0.0747126436781609
"20",20,0,0.0712250712250712,0.0826446280991736,0,0.0656716417910448,0.0358306188925081,0.0712250712250712
"21",21,0,0.0911680911680912,0.0935828877005348,0,0.0852941176470588,0.0485436893203883,0.0911680911680912
"22",22,0,0.0897097625329815,0.0961038961038961,0,0.0731707317073171,0.0417910447761194,0.0897097625329815
"23",23,0,0.0771428571428571,0.102981029810298,0,0.0793201133144476,0.0385852090032154,0.0771428571428571
"24",24,0,0.0979381443298969,0.111940298507463,0,0.0870712401055409,0.0517241379310345,0.100515463917526
"25",25,0,0.0975609756097561,0.107894736842105,0,0.0786516853932584,0.0458715596330275,0.0951086956521739
"26",26,0,0.0989304812834225,0.109660574412533,0,0.0868347338935574,0.0375,0.0989304812834225
"27",27,0,0.073972602739726,0.0815789473684211,0,0.0621468926553672,0.036697247706422,0.073972602739726
"28",28,0,0.108179419525066,0.108860759493671,0,0.0997229916897507,0.0484848484848485,0.108179419525066
"29",29,0,0.110552763819095,0.138173302107728,0,0.126865671641791,0.0497076023391813,0.110552763819095
"30",30,0,0.0623145400593472,0.0856353591160221,0,0.0666666666666667,0.027681660899654,0.0623145400593472
"31",31,0,0.0762195121951219,0.0623145400593472,0,0.065625,0.0209059233449477,0.0762195121951219
"32",32,0,0.0863095238095238,0.0893854748603352,0,0.0801186943620178,0.0374149659863946,0.0835820895522388
"33",33,0,0.0657142857142857,0.0842391304347826,0,0.0760233918128655,0.0352564102564103,0.0657142857142857
"34",34,0,0.0833333333333333,0.101522842639594,0,0.0826446280991736,0.0396341463414634,0.0833333333333333
"35",35,0,0.108695652173913,0.1,0,0.117486338797814,0.0477707006369427,0.103825136612022
"36",36,0,0.0904109589041096,0.0733695652173913,0,0.0718390804597701,0.0383386581469649,0.0904109589041096
"37",37,0,0.092896174863388,0.0986666666666667,0,0.0574712643678161,0.0224358974358974,0.092896174863388
"38",38,0,0.0794520547945206,0.072,0,0.0740740740740741,0.038961038961039,0.0794520547945206
"39",39,0,0.0904255319148936,0.092964824120603,0,0.0783783783783784,0.0484848484848485,0.0901856763925729
"40",40,0,0.114973262032086,0.104712041884817,0,0.101369863013699,0.0690690690690691,0.114973262032086
"41",41,0,0.078167115902965,0.0981912144702842,0,0.069164265129683,0.0377358490566038,0.078167115902965
"42",42,0,0.117493472584856,0.0848806366047745,0,0.134564643799472,0.0648148148148148,0.117493472584856
"43",43,0,0.103542234332425,0.110526315789474,0,0.0980392156862745,0.0584615384615385,0.103542234332425
"44",44,0,0.0883190883190883,0.0860215053763441,0,0.0909090909090909,0.0546623794212219,0.0880681818181818
"45",45,0,0.0979827089337176,0.0919220055710306,0,0.0994152046783626,0.0460526315789474,0.0979827089337176
"46",46,0,0.0858725761772853,0.0901856763925729,0,0.0773638968481375,0.0354838709677419,0.0881542699724518
"47",47,0,0.0942408376963351,0.085427135678392,0,0.091644204851752,0.0481927710843374,0.0942408376963351
"48",48,0,0.0968660968660969,0.0953678474114441,0,0.0893371757925072,0.0414012738853503,0.0968660968660969
"49",49,0,0.0978260869565217,0.118251928020566,0,0.0963172804532578,0.0382165605095541,0.0980926430517711
"50",50,0,0.105978260869565,0.10427807486631,0,0.0898876404494382,0.0509554140127389,0.103825136612022
