"","Round..FDP.","X1D_MLE","X1D_NPMLE","X2D_NPMLE","X1D_Proj","Welch","B_F","Pooled_t","EV_NPMLE"
"1",1,0,0,0,0,0,0,0,0.0865921787709497
"2",2,0,0,0,0,0,0,0,0.09375
"3",3,0,0,0,0,0,0,0,0.0868347338935574
"4",4,0,0,0,0,0,0,0,0.1
"5",5,0,0,0,0,0,0,0,0.0994152046783626
"6",6,0,0,0,0,0,0,0,0.0845481049562682
"7",7,0,0,0,0,0,0,0,0.0962099125364431
"8",8,0,0,0,0,0,0,0,0.0884955752212389
"9",9,0,0,0,0,0,0,0,0.0818713450292398
"10",10,0,0,0,0,0,0,0,0.0767123287671233
"11",11,0,0,0,0,0,0,0,0.0773809523809524
"12",12,0,0,0,0,0,0,0,0.138461538461538
"13",13,0,0,0,0,0,0,0,0.102857142857143
"14",14,0,0,0,0,0,0,0,0.0878186968838527
"15",15,0,0,0,0,0,0,0,0.0974212034383954
"16",16,0,0,0,0,0,0,0,0.0780346820809249
"17",17,0,0,0,0,0,0,0,0.109042553191489
"18",18,0,0,0,0,0,0,0,0.104225352112676
"19",19,0,0,0,0,0,0,0,0.0864553314121038
"20",20,0,0,0,0,0,0,0,0.0921787709497207
"21",21,0,0,0,0,0,0,0,0.108753315649867
"22",22,0,0,0,0,0,0,0,0.078804347826087
"23",23,0,0,0,0,0,0,0,0.092436974789916
"24",24,0,0,0,0,0,0,0,0.069364161849711
"25",25,0,0,0,0,0,0,0,0.103448275862069
"26",26,0,0,0,0,0,0,0,0.158974358974359
"27",27,0,0,0,0,0,0,0,0.0997229916897507
"28",28,0,0,0,0,0,0,0,0.0813953488372093
"29",29,0,0,0,0,0,0,0,0.102094240837696
"30",30,0,0,0,0,0,0,0,0.112068965517241
"31",31,0,0,0,0,0,0,0,0.0906344410876133
"32",32,0,0,0,0,0,0,0,0.11716621253406
"33",33,0,0,0,0,0,0,0,0.0893854748603352
"34",34,0,0,0,0,0,0,0,0.115273775216138
"35",35,0,0,0,0,0,0,0,0.0694444444444444
"36",36,0,0,0,0,0,0,0,0.103746397694524
"37",37,0,0,0,0,0,0,0,0.0911680911680912
"38",38,0,0,0,0,0,0,0,0.0758426966292135
"39",39,0,0,0,0,0,0,0,0.11484593837535
"40",40,0,0,0,0,0,0,0,0.0859598853868195
"41",41,0,0,0,0,0,0,0,0.0952380952380952
"42",42,0,0,0,0,0,0,0,0.0703363914373089
"43",43,0,0,0,0,0,0,0,0.0997229916897507
"44",44,0,0,0,0,0,0,0,0.0878186968838527
"45",45,0,0,0,0,0,0,0,0.0868347338935574
"46",46,0,0,0,0,0,0,0,0.0898550724637681
"47",47,0,0,0,0,0,0,0,0.115979381443299
"48",48,0,0,0,0,0,0,0,0.101983002832861
"49",49,0,0,0,0,0,0,0,0.0857142857142857
"50",50,0,0,0,0,0,0,0,0.0718562874251497
