"","Round..FDP.","X1D_MLE","X1D_NPMLE","X2D_NPMLE","X1D_Proj","Welch","B_F","Pooled_t"
"1",1,0,0.102409638554217,0.108938547486034,0,0.104234527687296,0.0257510729613734,0.105105105105105
"2",2,0,0.0774193548387097,0.0762195121951219,0,0.0859106529209622,0.0222222222222222,0.0771704180064309
"3",3,0,0.103448275862069,0.103244837758112,0,0.0927835051546392,0.032258064516129,0.103448275862069
"4",4,0,0.0900621118012422,0.102777777777778,0,0.0748299319727891,0.036036036036036,0.0900621118012422
"5",5,0,0.0911764705882353,0.0934844192634561,0,0.0948012232415902,0.0434782608695652,0.0911764705882353
"6",6,0,0.101190476190476,0.119565217391304,0,0.11890243902439,0.0350194552529183,0.0985074626865672
"7",7,0,0.100609756097561,0.109792284866469,0,0.0866666666666667,0.033195020746888,0.098159509202454
"8",8,0,0.101492537313433,0.126050420168067,0,0.1125,0.0403225806451613,0.101492537313433
"9",9,0,0.0795107033639144,0.0681818181818182,0,0.0833333333333333,0.00896860986547085,0.0820668693009119
"10",10,0,0.0794117647058823,0.102425876010782,0,0.0833333333333333,0.0318181818181818,0.0769230769230769
"11",11,0,0.0856269113149847,0.0828402366863905,0,0.10472972972973,0.0220264317180617,0.0856269113149847
"12",12,0,0.0672514619883041,0.0696378830083565,0,0.0828025477707006,0.0170940170940171,0.0697674418604651
"13",13,0,0.0684039087947883,0.0993975903614458,0,0.0813559322033898,0.00851063829787234,0.0684039087947883
"14",14,0,0.117824773413897,0.101123595505618,0,0.105095541401274,0.0443548387096774,0.117824773413897
"15",15,0,0.0884146341463415,0.0911602209944751,0,0.0793650793650794,0.0364372469635627,0.088145896656535
"16",16,0,0.0707395498392283,0.0951008645533141,0,0.0884353741496599,0.0188679245283019,0.0707395498392283
"17",17,0,0.12094395280236,0.0988700564971751,0,0.1,0.0405405405405405,0.12094395280236
"18",18,0,0.0909090909090909,0.0831024930747922,0,0.0895061728395062,0.0311284046692607,0.0909090909090909
"19",19,0,0.132743362831858,0.0962099125364431,0,0.0955414012738854,0.0213675213675214,0.133720930232558
"20",20,0,0.0859872611464968,0.0632911392405063,0,0.102649006622517,0.0172413793103448,0.0859872611464968
"21",21,0,0.0851735015772871,0.0898203592814371,0,0.0902777777777778,0.0241545893719807,0.0851735015772871
"22",22,0,0.0906344410876133,0.0773480662983425,0,0.0707070707070707,0.0136363636363636,0.0906344410876133
"23",23,0,0.0714285714285714,0.0931506849315069,0,0.073015873015873,0.012396694214876,0.0769230769230769
"24",24,0,0.0855263157894737,0.0923076923076923,0,0.101351351351351,0.0301724137931034,0.0855263157894737
"25",25,0,0.0623052959501558,0.0674486803519062,0,0.0646258503401361,0.0169491525423729,0.0623052959501558
"26",26,0,0.0732484076433121,0.0666666666666667,0,0.089171974522293,0.0166666666666667,0.0707395498392283
"27",27,0,0.101190476190476,0.0934844192634561,0,0.0739549839228296,0.0125,0.101190476190476
"28",28,0,0.0526315789473684,0.072463768115942,0,0.0635451505016722,0.0170212765957447,0.0613496932515337
"29",29,0,0.0778816199376947,0.100278551532033,0,0.0957095709570957,0.0217391304347826,0.0752351097178683
"30",30,0,0.0946372239747634,0.0795454545454545,0,0.112903225806452,0.0170940170940171,0.0946372239747634
"31",31,0,0.108108108108108,0.108262108262108,0,0.114906832298137,0.047808764940239,0.11044776119403
"32",32,0,0.0766961651917404,0.0812324929971989,0,0.0766773162939297,0.0324074074074074,0.0766961651917404
"33",33,0,0.0984615384615385,0.0976331360946746,0,0.0878378378378378,0.0346320346320346,0.0984615384615385
"34",34,0,0.0823863636363636,0.0695187165775401,0,0.0692771084337349,0.0222222222222222,0.0802292263610315
"35",35,0,0.0538720538720539,0.0925373134328358,0,0.074468085106383,0.0138888888888889,0.0538720538720539
"36",36,0,0.101190476190476,0.0974930362116992,0,0.0965732087227414,0.036,0.100591715976331
"37",37,0,0.0817610062893082,0.0884955752212389,0,0.0841423948220065,0.045643153526971,0.0817610062893082
"38",38,0,0.119631901840491,0.0890804597701149,0,0.0996784565916399,0.0213675213675214,0.122324159021407
"39",39,0,0.0820668693009119,0.0777777777777778,0,0.0862619808306709,0.029535864978903,0.0818181818181818
"40",40,0,0.0748502994011976,0.0738636363636364,0,0.0817610062893082,0.0323886639676113,0.0720720720720721
"41",41,0,0.0970588235294118,0.0718390804597701,0,0.0844155844155844,0.0204918032786885,0.10233918128655
"42",42,0,0.079734219269103,0.0958083832335329,0,0.0769230769230769,0.026431718061674,0.0794701986754967
"43",43,0,0.104761904761905,0.0813253012048193,0,0.0918727915194346,0.036697247706422,0.110062893081761
"44",44,0,0.082018927444795,0.0712166172106825,0,0.0616438356164384,0.0127659574468085,0.082018927444795
"45",45,0,0.0943952802359882,0.0901408450704225,0,0.0857142857142857,0.0383141762452107,0.0943952802359882
"46",46,0,0.0610932475884244,0.0960960960960961,0,0.0748299319727891,0.0223214285714286,0.0610932475884244
"47",47,0,0.1,0.100278551532033,0,0.0924092409240924,0.0311111111111111,0.102639296187683
"48",48,0,0.0580645161290323,0.0821114369501466,0,0.0631229235880399,0.0211864406779661,0.0580645161290323
"49",49,0,0.0828402366863905,0.0977653631284916,0,0.0860927152317881,0.0134529147982063,0.0828402366863905
"50",50,0,0.104166666666667,0.092436974789916,0,0.10223642172524,0.0350877192982456,0.101492537313433
