"","Round..FDP.","X1D_MLE","X1D_NPMLE","X2D_NPMLE","X1D_Proj","Welch","B_F","Pooled_t"
"1",1,0,0.0785340314136126,0.0790816326530612,0,0,0,0
"2",2,0,0.0716180371352785,0.0703125,0,0,0,0
"3",3,0,0.0923076923076923,0.079155672823219,0,0,0,0
"4",4,0,0.079155672823219,0.077120822622108,0,0,0,0
"5",5,0,0.0955882352941176,0.101694915254237,0,0,0,0
"6",6,0,0.0844686648501362,0.0901639344262295,0,0,0,0
"7",7,0,0.0677083333333333,0.077319587628866,0,0,0,0
"8",8,0,0.115979381443299,0.0904392764857881,0,0,0,0
"9",9,0,0.0733695652173913,0,0,0,0,0
"10",10,0,0.0900243309002433,0.0926829268292683,0,0,0,0
"11",11,0,0.094488188976378,0.105128205128205,0,0,0,0
"12",12,0,0.0997442455242967,0.1,0,0,0,0
"13",13,0,0.0970873786407767,0.0900243309002433,0,0,0,0
"14",14,0,0.0983213429256595,0.0990566037735849,0,0,0,0
"15",15,0,0.0895140664961637,0.116625310173697,0,0,0,0
"16",16,0,0.0827067669172932,0.0719602977667494,0,0,0,0
"17",17,0,0.0628571428571429,0.0664819944598338,0,0,0,0
"18",18,0,0.0638888888888889,0.0716180371352785,0,0,0,0
"19",19,0,0.0968586387434555,0.0909090909090909,0,0,0,0
"20",20,0,0.0875,0.0841584158415842,0,0,0,0
"21",21,0,0.0869565217391304,0.079136690647482,0,0,0,0
"22",22,0,0.0981912144702842,0.111940298507463,0,0,0,0
"23",23,0,0.0982367758186398,0.0939086294416244,0,0,0,0
"24",24,0,0.10025706940874,0.09375,0,0,0,0
"25",25,0,0.0845410628019324,0.0891566265060241,0,0,0,0
"26",26,0,0.0895140664961637,0.0985221674876847,0,0,0,0
"27",27,0,0.0742705570291777,0.0789473684210526,0,0,0,0
"28",28,0,0.105793450881612,0.106965174129353,0,0,0,0
"29",29,0,0.091358024691358,0.0705289672544081,0,0,0,0
"30",30,0,0.110837438423645,0.132701421800948,0,0,0,0
"31",31,0,0.0794520547945206,0.0909090909090909,0,0,0,0
"32",32,0,0.083969465648855,0.0737913486005089,0,0,0,0
"33",33,0,0.0934343434343434,0.083969465648855,0,0,0,0
"34",34,0,0.0806451612903226,0.0769230769230769,0,0,0,0
"35",35,0,0.0975,0.0856423173803526,0,0,0,0
"36",36,0,0.0930232558139535,0.1075,0,0,0,0
"37",37,0,0.108585858585859,0.0753246753246753,0,0,0,0
"38",38,0,0.10705596107056,0.101941747572816,0,0,0,0
"39",39,0,0.104060913705584,0.1025,0,0,0,0
"40",40,0,0.075187969924812,0.0775,0,0,0,0
"41",41,0,0.0844327176781003,0.0759162303664921,0,0,0,0
"42",42,0,0.0898876404494382,0.0738636363636364,0,0,0,0
"43",43,0,0.0842105263157895,0,0,0,0,0
"44",44,0,0.0842105263157895,0.0833333333333333,0,0,0,0
"45",45,0,0.0934343434343434,0.106796116504854,0,0,0,0
"46",46,0,0.104166666666667,0.116455696202532,0,0,0,0
"47",47,0,0.118226600985222,0.108641975308642,0,0,0,0
"48",48,0,0.0848329048843188,0.107843137254902,0,0,0,0
"49",49,0,0.0647668393782383,0.0712468193384224,0,0,0,0
"50",50,0,0.101449275362319,0.113475177304965,0,0,0,0
