"","Round..FDP.","X1D_MLE","X1D_NPMLE","X2D_NPMLE","X1D_Proj","Welch"
"1",1,0.0576131687242798,0.0576131687242798,0.0939597315436242,0.0576131687242798,0.100877192982456
"2",2,0.0927152317880795,0.0927152317880795,0.0638977635782748,0.0869565217391304,0.10546875
"3",3,0.0664335664335664,0.0662020905923345,0.0727848101265823,0.0664335664335664,0.0946502057613169
"4",4,0.102473498233216,0.102473498233216,0.0756578947368421,0.102473498233216,0.110236220472441
"5",5,0.0769230769230769,0.0735294117647059,0.0827814569536424,0.0735294117647059,0.0901639344262295
"6",6,0.0931034482758621,0.0934256055363322,0.0757097791798107,0.0934256055363322,0.103305785123967
"7",7,0.102941176470588,0.102941176470588,0.102167182662539,0.102941176470588,0.117647058823529
"8",8,0.0821917808219178,0.0821917808219178,0.0714285714285714,0.0821917808219178,0.114624505928854
"9",9,0.0894039735099338,0.0894039735099338,0.101796407185629,0.0894039735099338,0.141868512110727
"10",10,0.115894039735099,0.115131578947368,0.104294478527607,0.120915032679739,0.134387351778656
"11",11,0.0893470790378007,0.0896551724137931,0.11377245508982,0.0893470790378007,0.0873362445414847
"12",12,0.0992647058823529,0.0992647058823529,0.0838926174496644,0.0992647058823529,0.106122448979592
"13",13,0.0921501706484642,0.0952380952380952,0.0971786833855799,0.0921501706484642,0.125506072874494
"14",14,0.0771812080536913,0.0771812080536913,0.0753012048192771,0.0771812080536913,0.10989010989011
"15",15,0.0806451612903226,0.0806451612903226,0.0911764705882353,0.0806451612903226,0.0856031128404669
"16",16,0.0782918149466192,0.0780141843971631,0.104166666666667,0.0780141843971631,0.113821138211382
"17",17,0.0627177700348432,0.0627177700348432,0.0551948051948052,0.0627177700348432,0.0919540229885057
"18",18,0.0771812080536913,0.0833333333333333,0.102409638554217,0.0711864406779661,0.12589928057554
"19",19,0.072463768115942,0.0727272727272727,0.0920634920634921,0.072463768115942,0.0982905982905983
"20",20,0.0876623376623377,0.0876623376623377,0.075,0.0876623376623377,0.09765625
"21",21,0.0777385159010601,0.0777385159010601,0.087378640776699,0.0777385159010601,0.104347826086957
"22",22,0.0666666666666667,0.0625,0.0833333333333333,0.062992125984252,0.0986547085201794
"23",23,0.0912052117263844,0.0912052117263844,0.133522727272727,0.0915032679738562,0.114814814814815
"24",24,0.10801393728223,0.104895104895105,0.0983050847457627,0.105633802816901,0.121848739495798
"25",25,0.112759643916914,0.112759643916914,0.101123595505618,0.113095238095238,0.126760563380282
"26",26,0.124161073825503,0.127090301003344,0.140243902439024,0.124161073825503,0.140221402214022
"27",27,0.101754385964912,0.101754385964912,0.0740740740740741,0.102112676056338,0.105058365758755
"28",28,0.10188679245283,0.102272727272727,0.108196721311475,0.102661596958175,0.150627615062762
"29",29,0.118466898954704,0.115384615384615,0.0977917981072555,0.115384615384615,0.128099173553719
"30",30,0.0964630225080386,0.0964630225080386,0.116279069767442,0.0964630225080386,0.124
"31",31,0.0902527075812274,0.0905797101449275,0.0784313725490196,0.0905797101449275,0.132231404958678
"32",32,0.0787671232876712,0.0784982935153584,0.0683229813664596,0.0787671232876712,0.0912698412698413
"33",33,0.0970873786407767,0.0944625407166124,0.101983002832861,0.0944625407166124,0.0778688524590164
"34",34,0.109324758842444,0.112179487179487,0.105882352941176,0.109324758842444,0.127340823970037
"35",35,0.074468085106383,0.074468085106383,0.0641025641025641,0.0752688172043011,0.0987124463519313
"36",36,0.0967741935483871,0.0967741935483871,0.0945945945945946,0.0967741935483871,0.0878661087866109
"37",37,0.0838926174496644,0.0833333333333333,0.0759878419452888,0.0836120401337793,0.12406015037594
"38",38,0.0861423220973783,0.0895522388059701,0.0903010033444816,0.0861423220973783,0.108333333333333
"39",39,0.115755627009646,0.113268608414239,0.0906344410876133,0.113268608414239,0.164285714285714
"40",40,0.0819112627986348,0.0819112627986348,0.0676923076923077,0.0758620689655172,0.0688259109311741
"41",41,0.0871080139372822,0.0871080139372822,0.0804953560371517,0.0902777777777778,0.0984251968503937
"42",42,0.125827814569536,0.122923588039867,0.121387283236994,0.123333333333333,0.125954198473282
"43",43,0.110032362459547,0.112903225806452,0.065625,0.107142857142857,0.12109375
"44",44,0.113793103448276,0.116838487972509,0.0897009966777409,0.113793103448276,0.0810810810810811
"45",45,0.0886524822695035,0.0880281690140845,0.0744336569579288,0.0886524822695035,0.110204081632653
"46",46,0.104026845637584,0.104026845637584,0.0932475884244373,0.104026845637584,0.0894308943089431
"47",47,0.0812720848056537,0.0815602836879433,0.0726072607260726,0.0812720848056537,0.12015503875969
"48",48,0.056140350877193,0.0559440559440559,0.0679611650485437,0.0530035335689046,0.0775510204081633
"49",49,0.108303249097473,0.105072463768116,0.117263843648208,0.111111111111111,0.116071428571429
"50",50,0.115384615384615,0.115384615384615,0.0778816199376947,0.116129032258065,0.159695817490494
