"","Round..Power.","X1D_MLE","X1D_NPMLE","X2D_NPMLE","X1D_Proj","Welch","B_F","Pooled_t","EV_NPMLE","EV2_NPMLE"
"1",1,0,0,0,0,0,0,0,0,0.672
"2",2,0,0,0,0,0,0,0,0,0.614
"3",3,0,0,0,0,0,0,0,0,0.64
"4",4,0,0,0,0,0,0,0,0,0.676
"5",5,0,0,0,0,0,0,0,0,0.636
"6",6,0,0,0,0,0,0,0,0,0.598
"7",7,0,0,0,0,0,0,0,0,0.692
"8",8,0,0,0,0,0,0,0,0,0.62
"9",9,0,0,0,0,0,0,0,0,0.656
"10",10,0,0,0,0,0,0,0,0,0.664
"11",11,0,0,0,0,0,0,0,0,0.648
"12",12,0,0,0,0,0,0,0,0,0.602
"13",13,0,0,0,0,0,0,0,0,0.69
"14",14,0,0,0,0,0,0,0,0,0.594
"15",15,0,0,0,0,0,0,0,0,0.636
"16",16,0,0,0,0,0,0,0,0,0.65
"17",17,0,0,0,0,0,0,0,0,0.652
"18",18,0,0,0,0,0,0,0,0,0.66
"19",19,0,0,0,0,0,0,0,0,0.578
"20",20,0,0,0,0,0,0,0,0,0.622
"21",21,0,0,0,0,0,0,0,0,0.612
"22",22,0,0,0,0,0,0,0,0,0.648
"23",23,0,0,0,0,0,0,0,0,0.636
"24",24,0,0,0,0,0,0,0,0,0.63
"25",25,0,0,0,0,0,0,0,0,0.652
"26",26,0,0,0,0,0,0,0,0,0.648
"27",27,0,0,0,0,0,0,0,0,0.662
"28",28,0,0,0,0,0,0,0,0,0.628
"29",29,0,0,0,0,0,0,0,0,0.61
"30",30,0,0,0,0,0,0,0,0,0.58
"31",31,0,0,0,0,0,0,0,0,0.642
"32",32,0,0,0,0,0,0,0,0,0.612
"33",33,0,0,0,0,0,0,0,0,0.664
"34",34,0,0,0,0,0,0,0,0,0.622
"35",35,0,0,0,0,0,0,0,0,0.648
"36",36,0,0,0,0,0,0,0,0,0.584
"37",37,0,0,0,0,0,0,0,0,0.62
"38",38,0,0,0,0,0,0,0,0,0.644
"39",39,0,0,0,0,0,0,0,0,0.642
"40",40,0,0,0,0,0,0,0,0,0.664
"41",41,0,0,0,0,0,0,0,0,0.648
"42",42,0,0,0,0,0,0,0,0,0.598
"43",43,0,0,0,0,0,0,0,0,0.638
"44",44,0,0,0,0,0,0,0,0,0.62
"45",45,0,0,0,0,0,0,0,0,0.638
"46",46,0,0,0,0,0,0,0,0,0.624
"47",47,0,0,0,0,0,0,0,0,0.678
"48",48,0,0,0,0,0,0,0,0,0.67
"49",49,0,0,0,0,0,0,0,0,0.62
"50",50,0,0,0,0,0,0,0,0,0.622
