"","Round..Power.","X1D_MLE","X1D_NPMLE","X2D_NPMLE","X1D_Proj","Welch","B_F","Pooled_t"
"1",1,0,0.698,0.7,0,0,0,0
"2",2,0,0.694,0.704,0,0,0,0
