"","Round..Power.","X1D_MLE","X1D_NPMLE","X2D_NPMLE","X1D_Proj","Welch","B_F","Pooled_t","EV_NPMLE","EV2_NPMLE"
"1",1,0,0,0,0,0,0,0,0,0.682
"2",2,0,0,0,0,0,0,0,0,0.656
"3",3,0,0,0,0,0,0,0,0,0.6
"4",4,0,0,0,0,0,0,0,0,0.648
"5",5,0,0,0,0,0,0,0,0,0.616
"6",6,0,0,0,0,0,0,0,0,0.58
"7",7,0,0,0,0,0,0,0,0,0.586
"8",8,0,0,0,0,0,0,0,0,0.63
"9",9,0,0,0,0,0,0,0,0,0.636
"10",10,0,0,0,0,0,0,0,0,0.624
"11",11,0,0,0,0,0,0,0,0,0.614
"12",12,0,0,0,0,0,0,0,0,0.614
"13",13,0,0,0,0,0,0,0,0,0.598
"14",14,0,0,0,0,0,0,0,0,0.674
"15",15,0,0,0,0,0,0,0,0,0.626
"16",16,0,0,0,0,0,0,0,0,0.61
"17",17,0,0,0,0,0,0,0,0,0.61
"18",18,0,0,0,0,0,0,0,0,0.586
"19",19,0,0,0,0,0,0,0,0,0.64
"20",20,0,0,0,0,0,0,0,0,0.62
"21",21,0,0,0,0,0,0,0,0,0.636
"22",22,0,0,0,0,0,0,0,0,0.634
"23",23,0,0,0,0,0,0,0,0,0.604
"24",24,0,0,0,0,0,0,0,0,0.624
"25",25,0,0,0,0,0,0,0,0,0.626
"26",26,0,0,0,0,0,0,0,0,0.64
"27",27,0,0,0,0,0,0,0,0,0.676
"28",28,0,0,0,0,0,0,0,0,0.636
"29",29,0,0,0,0,0,0,0,0,0.638
"30",30,0,0,0,0,0,0,0,0,0.638
"31",31,0,0,0,0,0,0,0,0,0.592
"32",32,0,0,0,0,0,0,0,0,0.61
"33",33,0,0,0,0,0,0,0,0,0.604
"34",34,0,0,0,0,0,0,0,0,0.612
"35",35,0,0,0,0,0,0,0,0,0.602
"36",36,0,0,0,0,0,0,0,0,0.6
"37",37,0,0,0,0,0,0,0,0,0.648
"38",38,0,0,0,0,0,0,0,0,0.616
"39",39,0,0,0,0,0,0,0,0,0.56
"40",40,0,0,0,0,0,0,0,0,0.616
"41",41,0,0,0,0,0,0,0,0,0.612
"42",42,0,0,0,0,0,0,0,0,0.656
"43",43,0,0,0,0,0,0,0,0,0.588
"44",44,0,0,0,0,0,0,0,0,0.658
"45",45,0,0,0,0,0,0,0,0,0.658
"46",46,0,0,0,0,0,0,0,0,0.586
"47",47,0,0,0,0,0,0,0,0,0.568
"48",48,0,0,0,0,0,0,0,0,0.642
"49",49,0,0,0,0,0,0,0,0,0.596
"50",50,0,0,0,0,0,0,0,0,0.62
