"","Round..FDP.","X1D_MLE","X1D_NPMLE","X2D_NPMLE","X1D_Proj","Welch","B_F","Pooled_t","EV_NPMLE","EV2_NPMLE"
"1",1,0,0,0,0,0,0,0,0,0.107329842931937
"2",2,0,0,0,0,0,0,0,0,0.111111111111111
"3",3,0,0,0,0,0,0,0,0,0.0909090909090909
"4",4,0,0,0,0,0,0,0,0,0.121951219512195
"5",5,0,0,0,0,0,0,0,0,0.137254901960784
"6",6,0,0,0,0,0,0,0,0,0.13946587537092
"7",7,0,0,0,0,0,0,0,0,0.130563798219585
"8",8,0,0,0,0,0,0,0,0,0.1
"9",9,0,0,0,0,0,0,0,0,0.109243697478992
"10",10,0,0,0,0,0,0,0,0,0.13091922005571
"11",11,0,0,0,0,0,0,0,0,0.107558139534884
"12",12,0,0,0,0,0,0,0,0,0.0917159763313609
"13",13,0,0,0,0,0,0,0,0,0.0743034055727554
"14",14,0,0,0,0,0,0,0,0,0.124675324675325
"15",15,0,0,0,0,0,0,0,0,0.105714285714286
"16",16,0,0,0,0,0,0,0,0,0.115942028985507
"17",17,0,0,0,0,0,0,0,0,0.121037463976945
"18",18,0,0,0,0,0,0,0,0,0.095679012345679
"19",19,0,0,0,0,0,0,0,0,0.12568306010929
"20",20,0,0,0,0,0,0,0,0,0.119318181818182
"21",21,0,0,0,0,0,0,0,0,0.109243697478992
"22",22,0,0,0,0,0,0,0,0,0.136239782016349
"23",23,0,0,0,0,0,0,0,0,0.0876132930513595
"24",24,0,0,0,0,0,0,0,0,0.11614730878187
"25",25,0,0,0,0,0,0,0,0,0.135359116022099
"26",26,0,0,0,0,0,0,0,0,0.128065395095368
"27",27,0,0,0,0,0,0,0,0,0.128865979381443
"28",28,0,0,0,0,0,0,0,0,0.104225352112676
"29",29,0,0,0,0,0,0,0,0,0.11878453038674
"30",30,0,0,0,0,0,0,0,0,0.11878453038674
"31",31,0,0,0,0,0,0,0,0,0.0920245398773006
"32",32,0,0,0,0,0,0,0,0,0.0701219512195122
"33",33,0,0,0,0,0,0,0,0,0.134670487106017
"34",34,0,0,0,0,0,0,0,0,0.13314447592068
"35",35,0,0,0,0,0,0,0,0,0.119883040935673
"36",36,0,0,0,0,0,0,0,0,0.152542372881356
"37",37,0,0,0,0,0,0,0,0,0.10989010989011
"38",38,0,0,0,0,0,0,0,0,0.132394366197183
"39",39,0,0,0,0,0,0,0,0,0.0849673202614379
"40",40,0,0,0,0,0,0,0,0,0.107246376811594
"41",41,0,0,0,0,0,0,0,0,0.118155619596542
"42",42,0,0,0,0,0,0,0,0,0.103825136612022
"43",43,0,0,0,0,0,0,0,0,0.0666666666666667
"44",44,0,0,0,0,0,0,0,0,0.0835654596100279
"45",45,0,0,0,0,0,0,0,0,0.115591397849462
"46",46,0,0,0,0,0,0,0,0,0.106707317073171
"47",47,0,0,0,0,0,0,0,0,0.106918238993711
"48",48,0,0,0,0,0,0,0,0,0.118131868131868
"49",49,0,0,0,0,0,0,0,0,0.0886850152905199
"50",50,0,0,0,0,0,0,0,0,0.0801186943620178
