"","Round..FDP.","X1D_MLE","X1D_NPMLE","X2D_NPMLE","X1D_Proj","Welch","B_F","Pooled_t","EV_NPMLE","EV2_NPMLE"
"1",1,0,0,0,0,0,0,0,0,0.0863509749303621
"2",2,0,0,0,0,0,0,0,0,0.122340425531915
"3",3,0,0,0,0,0,0,0,0,0.116625310173697
"4",4,0,0,0,0,0,0,0,0,0.0991957104557641
"5",5,0,0,0,0,0,0,0,0,0.117948717948718
"6",6,0,0,0,0,0,0,0,0,0.0826446280991736
"7",7,0,0,0,0,0,0,0,0,0.122159090909091
"8",8,0,0,0,0,0,0,0,0,0.0868347338935574
"9",9,0,0,0,0,0,0,0,0,0.108585858585859
"10",10,0,0,0,0,0,0,0,0,0.0923076923076923
"11",11,0,0,0,0,0,0,0,0,0.0808625336927224
"12",12,0,0,0,0,0,0,0,0,0.112299465240642
"13",13,0,0,0,0,0,0,0,0,0.119883040935673
"14",14,0,0,0,0,0,0,0,0,0.076056338028169
"15",15,0,0,0,0,0,0,0,0,0.0532212885154062
"16",16,0,0,0,0,0,0,0,0,0.0926430517711172
"17",17,0,0,0,0,0,0,0,0,0.0617977528089888
"18",18,0,0,0,0,0,0,0,0,0.0934844192634561
"19",19,0,0,0,0,0,0,0,0,0.0783783783783784
"20",20,0,0,0,0,0,0,0,0,0.0773480662983425
"21",21,0,0,0,0,0,0,0,0,0.0980392156862745
"22",22,0,0,0,0,0,0,0,0,0.076271186440678
"23",23,0,0,0,0,0,0,0,0,0.0714285714285714
"24",24,0,0,0,0,0,0,0,0,0.0966057441253264
"25",25,0,0,0,0,0,0,0,0,0.0870786516853933
"26",26,0,0,0,0,0,0,0,0,0.0891891891891892
"27",27,0,0,0,0,0,0,0,0,0.101408450704225
"28",28,0,0,0,0,0,0,0,0,0.0972972972972973
"29",29,0,0,0,0,0,0,0,0,0.073972602739726
"30",30,0,0,0,0,0,0,0,0,0.0782608695652174
"31",31,0,0,0,0,0,0,0,0,0.0814606741573034
"32",32,0,0,0,0,0,0,0,0,0.101694915254237
"33",33,0,0,0,0,0,0,0,0,0.0954907161803713
"34",34,0,0,0,0,0,0,0,0,0.0863509749303621
"35",35,0,0,0,0,0,0,0,0,0.102902374670185
"36",36,0,0,0,0,0,0,0,0,0.0863509749303621
"37",37,0,0,0,0,0,0,0,0,0.103064066852368
"38",38,0,0,0,0,0,0,0,0,0.0967741935483871
"39",39,0,0,0,0,0,0,0,0,0.075
"40",40,0,0,0,0,0,0,0,0,0.0896358543417367
"41",41,0,0,0,0,0,0,0,0,0.107894736842105
"42",42,0,0,0,0,0,0,0,0,0.130208333333333
"43",43,0,0,0,0,0,0,0,0,0.108247422680412
"44",44,0,0,0,0,0,0,0,0,0.0733695652173913
"45",45,0,0,0,0,0,0,0,0,0.114143920595533
"46",46,0,0,0,0,0,0,0,0,0.0878186968838527
"47",47,0,0,0,0,0,0,0,0,0.0835579514824798
"48",48,0,0,0,0,0,0,0,0,0.0697674418604651
"49",49,0,0,0,0,0,0,0,0,0.11436170212766
"50",50,0,0,0,0,0,0,0,0,0.0831099195710456
