"","Round..FDP.","X1D_MLE","X1D_NPMLE","X2D_NPMLE","X1D_Proj","Welch","B_F","Pooled_t"
"1",1,0,0.0894308943089431,0.0904255319148936,0,0,0,0
"2",2,0,0.0798898071625344,0.0840108401084011,0,0,0,0
"3",3,0,0.094488188976378,0.0846560846560847,0,0,0,0
"4",4,0,0.0789473684210526,0.0740740740740741,0,0,0,0
"5",5,0,0.0975,0,0,0,0,0
"6",6,0,0.113207547169811,0.0904109589041096,0,0,0,0
"7",7,0,0.0861618798955614,0.0785340314136126,0,0,0,0
"8",8,0,0.094488188976378,0.104325699745547,0,0,0,0
"9",9,0,0.0987341772151899,0.0954773869346734,0,0,0,0
"10",10,0,0.0755813953488372,0.0878186968838527,0,0,0,0
"11",11,0,0.106145251396648,0.111716621253406,0,0,0,0
"12",12,0,0.123737373737374,0.0842105263157895,0,0,0,0
"13",13,0,0.0976253298153034,0.0963541666666667,0,0,0,0
"14",14,0,0.0708446866485014,0.0765171503957784,0,0,0,0
"15",15,0,0.0504201680672269,0.0767195767195767,0,0,0,0
"16",16,0,0.0926430517711172,0.101333333333333,0,0,0,0
"17",17,0,0.0777479892761394,0.0785340314136126,0,0,0,0
"18",18,0,0.0913978494623656,0.101827676240209,0,0,0,0
"19",19,0,0.0920716112531969,0.109452736318408,0,0,0,0
"20",20,0,0.089058524173028,0,0,0,0,0
"21",21,0,0.0932642487046632,0.0848329048843188,0,0,0,0
"22",22,0,0.107894736842105,0.0954907161803713,0,0,0,0
"23",23,0,0.0775193798449612,0,0,0,0,0
"24",24,0,0.101522842639594,0.092964824120603,0,0,0,0
"25",25,0,0.113350125944584,0.125615763546798,0,0,0,0
"26",26,0,0.0890052356020942,0.1,0,0,0,0
"27",27,0,0.0759162303664921,0.0843989769820972,0,0,0,0
"28",28,0,0.0751295336787565,0.0831168831168831,0,0,0,0
"29",29,0,0.114882506527415,0.118987341772152,0,0,0,0
"30",30,0,0.100250626566416,0.102244389027431,0,0,0,0
"31",31,0,0.0970873786407767,0.0825,0,0,0,0
"32",32,0,0.0942408376963351,0.10077519379845,0,0,0,0
"33",33,0,0.089238845144357,0.09375,0,0,0,0
"34",34,0,0.107329842931937,0.109660574412533,0,0,0,0
"35",35,0,0.0692520775623269,0.0851063829787234,0,0,0,0
"36",36,0,0.0878552971576227,0.083969465648855,0,0,0,0
"37",37,0,0.0880829015544041,0.0775193798449612,0,0,0,0
"38",38,0,0.078740157480315,0.0876288659793814,0,0,0,0
"39",39,0,0.0831024930747922,0.0857908847184987,0,0,0,0
"40",40,0,0.0895522388059701,0.0857843137254902,0,0,0,0
"41",41,0,0.0878552971576227,0.0920716112531969,0,0,0,0
"42",42,0,0.0916230366492147,0.0904392764857881,0,0,0,0
"43",43,0,0.0862944162436548,0.0827067669172932,0,0,0,0
"44",44,0,0.128205128205128,0.154791154791155,0,0,0,0
"45",45,0,0.0997375328083989,0.0930851063829787,0,0,0,0
"46",46,0,0.0871794871794872,0.0829145728643216,0,0,0,0
"47",47,0,0.108179419525066,0.0984042553191489,0,0,0,0
"48",48,0,0.0841836734693878,0.103703703703704,0,0,0,0
"49",49,0,0.0840336134453782,0.0812324929971989,0,0,0,0
"50",50,0,0.0987012987012987,0.105398457583548,0,0,0,0
