"","Round..FDP.","X1D_MLE","X1D_NPMLE","X2D_NPMLE","X1D_Proj","Welch"
"1",1,0.0842105263157895,0.0874125874125874,0.0693069306930693,0.0842105263157895,0.166666666666667
"2",2,0.120521172638436,0.121311475409836,0.107692307692308,0.121311475409836,0.124031007751938
"3",3,0.116207951070336,0.111801242236025,0.0681114551083591,0.111801242236025,0.115671641791045
"4",4,0.115131578947368,0.117647058823529,0.117283950617284,0.112211221122112,0.150943396226415
"5",5,0.0870967741935484,0.0868167202572347,0.0698412698412698,0.0868167202572347,0.125475285171103
"6",6,0.0644067796610169,0.0612244897959184,0.0630914826498423,0.0612244897959184,0.118959107806691
"7",7,0.104938271604938,0.102167182662539,0.0993975903614458,0.102167182662539,0.14963503649635
"8",8,0.0641025641025641,0.0668789808917197,0.0610932475884244,0.0694006309148265,0.143356643356643
"9",9,0.0869565217391304,0.087248322147651,0.0993589743589744,0.087248322147651,0.141732283464567
"10",10,0.0474576271186441,0.0472972972972973,0.0698412698412698,0.0505050505050505,0.13768115942029
