"","Round..Power.","X1D_MLE","X1D_NPMLE","X2D_NPMLE","X1D_Proj","Welch"
"1",1,0.522,0.522,0.564,0.522,0.46
"2",2,0.54,0.536,0.58,0.536,0.452
"3",3,0.578,0.572,0.602,0.572,0.474
"4",4,0.538,0.54,0.572,0.538,0.45
"5",5,0.566,0.568,0.586,0.568,0.46
"6",6,0.552,0.552,0.594,0.552,0.474
"7",7,0.58,0.58,0.598,0.58,0.466
"8",8,0.584,0.586,0.584,0.59,0.49
"9",9,0.546,0.544,0.562,0.544,0.436
"10",10,0.562,0.564,0.586,0.564,0.476
