"","Round..FDP.","X1D_MLE","X1D_NPMLE","X2D_NPMLE","X1D_Proj","Welch","B_F","Pooled_t"
"1",1,0,0.0950704225352113,0.122324159021407,0,0.123188405797101,0.00884955752212389,0.0996563573883162
"2",2,0,0.104938271604938,0.108504398826979,0,0.16304347826087,0.0403225806451613,0.108695652173913
"3",3,0,0.0947712418300654,0.088145896656535,0,0.122676579925651,0.0185185185185185,0.0966666666666667
"4",4,0,0.0648464163822526,0.059375,0,0.0513833992094862,0.0188679245283019,0.0648464163822526
"5",5,0,0.0841423948220065,0.0679012345679012,0,0.107142857142857,0.0365853658536585,0.0844155844155844
"6",6,0,0.0739549839228296,0.118840579710145,0,0.096085409252669,0.016,0.0739549839228296
"7",7,0,0.0923566878980892,0.0909090909090909,0,0.112781954887218,0.0230769230769231,0.0923566878980892
"8",8,0,0.0993589743589744,0.0906515580736544,0,0.142857142857143,0.0280373831775701,0.10377358490566
"9",9,0,0.063973063973064,0.106824925816024,0,0.126865671641791,0.0235294117647059,0.063758389261745
"10",10,0,0.088145896656535,0.100840336134454,0,0.107806691449814,0.0384615384615385,0.088145896656535
"11",11,0,0.0990712074303406,0.0991253644314869,0,0.117216117216117,0,0.0990712074303406
"12",12,0,0.0855263157894737,0.0845921450151057,0,0.106463878326996,0.00854700854700855,0.0855263157894737
"13",13,0,0.106824925816024,0.0875706214689266,0,0.109848484848485,0.0289855072463768,0.106508875739645
"14",14,0,0.0883280757097792,0.0676923076923077,0,0.11969111969112,0.00793650793650794,0.0911949685534591
"15",15,0,0.11890243902439,0.1,0,0.136029411764706,0.0217391304347826,0.113846153846154
"16",16,0,0.117647058823529,0.0668604651162791,0,0.109965635738832,0.0202702702702703,0.117647058823529
"17",17,0,0.102893890675241,0.0750750750750751,0,0.0989010989010989,0,0.102893890675241
"18",18,0,0.138328530259366,0.101449275362319,0,0.159090909090909,0.0654761904761905,0.137931034482759
"19",19,0,0.0814332247557003,0.0606060606060606,0,0.122222222222222,0,0.0814332247557003
"20",20,0,0.0738461538461539,0.0880681818181818,0,0.0818505338078292,0.0147058823529412,0.0792682926829268
"21",21,0,0.0749185667752443,0.0783132530120482,0,0.0642570281124498,0.0378787878787879,0.0803858520900322
"22",22,0,0.0988023952095808,0.0969529085872576,0,0.142372881355932,0.0333333333333333,0.0958083832335329
"23",23,0,0.0906148867313916,0.0692771084337349,0,0.140845070422535,0.0294117647058824,0.0961538461538462
"24",24,0,0.103658536585366,0.107246376811594,0,0.144781144781145,0.0217391304347826,0.103030303030303
"25",25,0,0.11304347826087,0.133333333333333,0,0.121527777777778,0.0304878048780488,0.113702623906706
"26",26,0,0.13312693498452,0.109792284866469,0,0.130111524163569,0.0185185185185185,0.134969325153374
"27",27,0,0.0869565217391304,0.0682492581602374,0,0.134680134680135,0,0.0841121495327103
"28",28,0,0.0790273556231003,0.0826210826210826,0,0.0931899641577061,0.02,0.0863095238095238
"29",29,0,0.0735785953177258,0.0955223880597015,0,0.0781893004115226,0.0078740157480315,0.0735785953177258
"30",30,0,0.0919881305637982,0.0965909090909091,0,0.10958904109589,0.0397350993377483,0.0973451327433628
"31",31,0,0.0875,0.108571428571429,0,0.099601593625498,0.024,0.0928792569659443
"32",32,0,0.0895061728395062,0.093841642228739,0,0.0909090909090909,0.0230769230769231,0.0892307692307692
"33",33,0,0.0714285714285714,0.0752351097178683,0,0.112781954887218,0.0227272727272727,0.0714285714285714
"34",34,0,0.0746753246753247,0.0705521472392638,0,0.103321033210332,0.0223880597014925,0.0746753246753247
"35",35,0,0.0836236933797909,0.0844155844155844,0,0.11063829787234,0.0319148936170213,0.0836236933797909
"36",36,0,0.0985074626865672,0.0867052023121387,0,0.125850340136054,0.015625,0.101190476190476
"37",37,0,0.13353115727003,0.112068965517241,0,0.126760563380282,0.0481927710843374,0.133136094674556
"38",38,0,0.0766773162939297,0.0925373134328358,0,0.129496402877698,0.0241935483870968,0.0751633986928105
"39",39,0,0.111111111111111,0.0951008645533141,0,0.118320610687023,0.00925925925925926,0.111111111111111
"40",40,0,0.0709677419354839,0.0780780780780781,0,0.111510791366906,0,0.0679611650485437
"41",41,0,0.117283950617284,0.0806916426512968,0,0.106382978723404,0.00763358778625954,0.116923076923077
"42",42,0,0.0759493670886076,0.0784883720930233,0,0.0861423220973783,0.00740740740740741,0.0752351097178683
"43",43,0,0.0819672131147541,0.0838323353293413,0,0.123595505617978,0.00746268656716418,0.0844155844155844
"44",44,0,0.0634920634920635,0.098314606741573,0,0.091254752851711,0.0367647058823529,0.060702875399361
"45",45,0,0.104938271604938,0.0855457227138643,0,0.137184115523466,0.020979020979021,0.107692307692308
"46",46,0,0.0643086816720257,0.0574018126888218,0,0.0669144981412639,0.01875,0.0643086816720257
"47",47,0,0.0861538461538462,0.086053412462908,0,0.14,0.0150375939849624,0.0861538461538462
"48",48,0,0.0945121951219512,0.0922190201729107,0,0.127659574468085,0.0229885057471264,0.0948012232415902
"49",49,0,0.0923076923076923,0.0656716417910448,0,0.0974729241877256,0.0065359477124183,0.0872274143302181
"50",50,0,0.0984615384615385,0.0750750750750751,0,0.134275618374558,0.0425531914893617,0.0984615384615385
